date_range_end,placekey,visitor
2021-05-10,222-222@627-s4t-4sq,"{'10026': 4, '10027': 8, '10031': 8, '10034': 8, '10040': 4, '10451': 4, '10456': 4, '10468': 4, '11103': 4}"
2021-05-10,222-222@627-s4t-5fz,"{'10027': 4, '10030': 4, '10031': 14, '10037': 4, '10039': 4, '10453': 4, '10468': 4, '11203': 4, '11375': 4}"
2021-05-10,222-222@627-s4t-94v,"{'10026': 4, '10034': 4, '11213': 4}"
2021-05-10,222-222@627-s4t-bp9,"{'10026': 4, '10027': 4, '10035': 4, '10452': 4, '10458': 4, '10462': 5}"
2021-05-10,222-222@627-s4t-tgk,"{'10029': 11, '10035': 7, '11412': 4, '11423': 4}"
2021-05-10,222-222@627-s4t-tvz,"{'10002': 4, '10029': 8, '10461': 4}"
2021-05-10,222-222@627-s4v-2hq,"{'10029': 4, '10035': 4, '10037': 4}"
2021-05-10,222-222@627-s4v-2x5,"{'10029': 4, '10032': 4, '11369': 4, '11370': 4}"
2021-05-10,222-222@627-s4v-3nq,"{'10029': 8, '10033': 4, '10040': 4, '10128': 4, '10453': 4}"
2021-05-10,222-222@627-s4v-5pv,"{'10029': 8, '10035': 4, '10037': 4, '10463': 4, '10471': 4, '11231': 4}"
2021-05-10,222-222@627-s4v-789,"{'10025': 4, '10026': 8, '10031': 4, '10032': 4}"
2021-05-10,222-222@627-s4v-9cq,"{'10029': 4, '10030': 12, '10032': 4, '10037': 12, '10039': 5, '10456': 4, '10457': 4, '10459': 4}"
2021-05-10,222-222@627-s4v-dn5,"{'10026': 4, '10027': 4, '10028': 8, '10029': 20, '10032': 4, '10033': 4, '10075': 4, '10128': 8, '10453': 4, '10456': 8, '10457': 4, '10468': 4, '11101': 4, '11102': 4, '11105': 4, '11106': 4, '11205': 4, '11207': 4, '11212': 4, '11214': 4, '11218': 8, '11223': 8, '11226': 12, '11230': 4, '11234': 4, '11235': 4, '11236': 8, '11238': 4, '11373': 4, '11427': 4, '11428': 4, '11691': 4}"
2021-05-10,222-222@627-s4v-hh5,"{'10028': 4, '10029': 4, '10030': 4, '10031': 4, '10039': 4, '10128': 4, '11209': 4, '11212': 4, '11218': 4, '11220': 4, '11377': 4}"
2021-05-10,222-222@627-s4v-k75,"{'10021': 4, '10026': 4, '10027': 8, '10029': 5, '10030': 4, '10035': 25, '10037': 8, '10065': 4, '10451': 5, '10452': 5, '10453': 4, '10462': 4, '10466': 5, '10468': 4, '10469': 4, '10470': 5, '11223': 4, '11416': 8, '11417': 4, '11433': 4, '11435': 4}"
2021-05-10,222-222@627-s4v-s3q,"{'10025': 8, '10039': 4, '10453': 4, '10458': 4, '10468': 4}"
2021-05-10,222-222@627-s4v-ty9,"{'10023': 4, '10024': 4, '10026': 4, '10027': 4, '10029': 4, '10035': 4, '10453': 4, '10469': 4, '11370': 4, '11372': 4}"
2021-05-10,222-222@627-s5w-psq,"{'10030': 4, '10037': 4, '10039': 4, '10451': 4, '10456': 4, '10463': 8, '10468': 4, '10473': 7, '11378': 4, '11385': 4}"
2021-05-10,222-222@627-s5w-sbk,"{'10025': 4, '10031': 8, '10032': 12, '10033': 4, '10039': 4, '10471': 4, '11233': 8, '11412': 4, '11432': 4, '11435': 4}"
2021-05-10,222-222@627-s5w-sdv,"{'10026': 4, '10027': 4, '10033': 4, '10034': 4, '10040': 8, '10452': 4, '10458': 4, '10462': 4, '10463': 12, '10467': 4, '10468': 4, '10475': 4}"
2021-05-10,222-222@627-s5w-wx5,"{'10009': 4, '10012': 4, '10031': 4, '10034': 12, '10040': 8, '10463': 4, '11101': 4, '11106': 4, '11223': 4, '11360': 4}"
2021-05-10,222-222@627-s5w-z9f,"{'10003': 5, '10011': 5, '10012': 5, '10014': 5, '10034': 4, '10467': 8, '11230': 4, '11364': 8}"
2021-05-10,222-222@627-s5w-zmk,"{'10034': 8, '10463': 4, '11219': 4, '11432': 5, '11435': 5}"
2021-05-10,222-222@627-s5x-92k,"{'10032': 4, '10033': 12, '10034': 12, '10038': 4, '10040': 12, '11354': 4, '11357': 4}"
2021-05-10,222-222@627-s5x-9pv,"{'10031': 4, '10032': 4, '10033': 4, '10034': 9, '10039': 4, '10040': 5, '10455': 4, '10456': 4, '10468': 4, '10470': 4, '11004': 4, '11218': 4, '11367': 4}"
2021-05-10,222-222@627-s5x-b49,"{'10035': 4, '10037': 4, '10456': 4, '10457': 4, '10458': 4, '10469': 4}"
2021-05-10,222-222@627-s5x-c3q,"{'10034': 4, '10453': 4, '10468': 4}"
2021-05-10,222-222@627-s5x-c89,"{'10457': 4, '10458': 4, '10460': 4}"
2021-05-10,222-222@627-s6d-6zf,"{'10026': 4, '10037': 4, '10460': 4, '10463': 4}"
2021-05-10,222-222@627-s6d-7bk,"{'10032': 8, '10033': 4, '10312': 4, '11214': 4}"
2021-05-10,222-222@627-s6d-c89,"{'10028': 4, '10031': 5, '10032': 9, '10075': 4}"
2021-05-10,222-222@627-s6d-vcq,"{'10002': 4, '10031': 4, '10032': 4, '10463': 4, '10465': 4, '11385': 4}"
2021-05-10,222-222@627-s6d-whq,"{'10023': 4, '10025': 4, '10026': 4, '10027': 4, '10030': 4, '10031': 4, '10032': 19, '10033': 13, '10036': 4, '10037': 4, '10040': 4, '10312': 4, '10452': 4, '10453': 8, '10459': 4, '10463': 4, '10465': 4, '10466': 4, '10467': 4, '10468': 8, '10471': 4, '10473': 4, '10475': 4, '11105': 4, '11201': 5, '11218': 4, '11220': 4, '11230': 4, '11236': 4, '11370': 8, '11377': 4, '11434': 4, '11436': 4}"
2021-05-10,222-222@627-s6d-y35,"{'10032': 4, '10033': 4, '10452': 4, '10457': 4}"
2021-05-10,222-222@627-s6d-zcq,"{'10002': 4, '10009': 4, '10024': 8, '10025': 4}"
2021-05-10,222-222@627-s6d-zfz,"{'10032': 25, '10033': 9, '10040': 4, '10455': 4, '10456': 8, '10457': 4, '10459': 4, '10460': 5, '11209': 4, '11220': 4}"
2021-05-10,222-222@627-s6f-4d9,"{'10025': 4, '10027': 17, '10031': 13, '10032': 19, '10033': 11, '10035': 13, '10037': 13, '10039': 39, '10453': 8, '10456': 4, '10462': 4, '10469': 4, '11412': 4}"
2021-05-10,222-222@627-s6f-4n5,"{'10039': 18, '10456': 4, '10457': 4, '10469': 4, '11208': 4}"
2021-05-10,222-222@627-s6f-bx5,"{'10024': 4, '10031': 4, '10032': 16, '10033': 4}"
2021-05-10,222-222@627-s6f-yvz,"{'10029': 4, '10030': 8, '10035': 4, '10037': 8, '10039': 4, '10453': 4, '10456': 4, '10458': 4, '10462': 4, '10467': 4, '10468': 4, '10473': 4, '11106': 4, '11226': 4}"
2021-05-10,222-222@627-s6f-zj9,"{'10030': 9, '10031': 4, '10037': 5, '10039': 4, '10466': 4, '10469': 4, '11204': 4}"
2021-05-10,222-222@627-s6g-435,"{'10027': 4, '10030': 4, '10037': 4, '10039': 8, '10467': 4, '11372': 4, '11373': 4}"
2021-05-10,222-222@627-s6g-4qf,"{'10019': 4, '10023': 4, '10030': 8, '10037': 4, '10039': 12, '10069': 4, '10454': 4, '10455': 4, '10459': 4, '10474': 4}"
2021-05-10,222-222@627-s6g-5zz,"{'10035': 4, '10037': 8, '10463': 4, '11207': 4, '11208': 4, '11239': 4}"
2021-05-10,222-222@627-s6g-6ff,"{'10029': 10, '10035': 18, '10037': 12, '10451': 4, '10456': 4}"
2021-05-10,222-222@627-s6g-rrk,"{'10030': 4, '10037': 4, '10039': 27, '10301': 4, '10310': 4, '10314': 4, '10455': 4, '10459': 4, '10460': 4, '10468': 4, '10472': 4, '10474': 4, '11213': 4, '11214': 4, '11233': 4}"
2021-05-10,222-222@627-s6m-6ff,"{'10033': 4, '10040': 8, '10452': 4}"
2021-05-10,222-222@627-s6m-6p9,"{'10019': 4, '10033': 4, '10034': 4, '10040': 8, '10467': 4, '10469': 4, '11203': 4, '11212': 4}"
2021-05-10,222-222@627-s6m-6x5,"{'10033': 9, '10040': 22, '10451': 4, '10456': 4, '10457': 8}"
2021-05-10,222-222@627-s6m-6zf,"{'10035': 4, '10457': 4, '10472': 4}"
2021-05-10,222-222@627-s6m-9zz,"{'10025': 4, '10032': 14, '10033': 14, '10452': 4, '10453': 4, '10456': 4, '10457': 4, '10459': 8, '10461': 4, '10463': 4, '10467': 4, '10468': 4, '11208': 4, '11414': 4}"
2021-05-10,222-222@627-s6m-nwk,"{'10032': 4, '10033': 4, '10453': 4, '10458': 4, '10468': 4}"
2021-05-10,222-222@627-s6m-rrk,"{'10032': 16, '10033': 12, '10034': 4, '10040': 4, '10452': 8, '10453': 12, '10457': 4, '10468': 4, '11419': 4, '11420': 4}"
2021-05-10,222-222@627-s6m-sbk,"{'10033': 8, '10040': 4, '11206': 4, '11211': 4}"
2021-05-10,222-222@627-s6m-tqf,"{'10034': 5, '10453': 4, '10472': 4}"
2021-05-10,222-222@627-s6m-wx5,"{'10031': 4, '10032': 4, '10034': 19, '10040': 13, '10460': 4}"
2021-05-10,222-222@627-s6m-wzf,"{'10034': 8, '10458': 8, '10462': 4, '10468': 4, '11225': 4}"
2021-05-10,222-222@627-s6m-xbk,"{'10034': 8, '10040': 4, '11364': 4}"
2021-05-10,222-222@627-s6n-94v,"{'10021': 6, '10031': 8, '10032': 13, '10033': 38, '10034': 27, '10040': 60, '10065': 6, '10466': 4, '11372': 4, '11429': 4}"
2021-05-10,222-222@627-s8f-89z,"{'10016': 5, '10017': 5, '11235': 4}"
2021-05-10,222-222@627-s8f-8n5,"{'10010': 4, '10016': 12, '10017': 8, '10024': 4, '10028': 4, '10457': 4, '10458': 4, '11354': 4, '11357': 4, '11358': 4, '11361': 4, '11372': 8, '11373': 4}"
2021-05-10,222-222@627-s8h-wp9,"{'10004': 4, '10005': 4, '10037': 4, '10038': 4, '10309': 4, '11210': 4, '11223': 4, '11225': 4, '11229': 4, '11236': 4}"
2021-05-10,222-222@627-s8j-26k,"{'10009': 4, '10010': 4, '10027': 4, '10034': 4, '10035': 4, '10037': 4}"
2021-05-10,222-222@627-s8j-4d9,"{'10003': 8, '10010': 8, '11420': 4}"
2021-05-10,222-222@627-s8j-4qf,"{'10003': 8, '10007': 4, '10009': 8, '10013': 4, '10017': 4, '10021': 4, '10022': 4, '10038': 4, '10075': 4, '10301': 4, '10304': 4, '10452': 4, '10456': 4, '11232': 4, '11236': 4, '11385': 4, '11412': 4, '11414': 4, '11423': 4, '11429': 4}"
2021-05-10,222-222@627-s8j-7t9,"{'10462': 4, '10473': 4, '11203': 4, '11385': 4}"
2021-05-10,222-222@627-s8j-brk,"{'10035': 4, '10037': 4, '10308': 4, '10312': 4, '10457': 4}"
2021-05-10,222-222@627-s8j-gc5,"{'11201': 4, '11217': 4, '11223': 5}"
2021-05-10,222-222@627-s8j-gtv,"{'10001': 10, '10003': 20, '10009': 17, '10010': 4, '10011': 18, '10012': 4, '10014': 12, '10016': 4, '10019': 4, '10022': 4, '10024': 4, '10033': 4, '10036': 4, '10040': 4, '10065': 4, '10302': 4, '10310': 4, '10314': 4, '11105': 4, '11204': 4, '11206': 8, '11209': 8, '11211': 4, '11212': 4, '11215': 4, '11217': 4, '11223': 8, '11224': 4, '11235': 12, '11237': 8, '11238': 4, '11370': 4, '11379': 4, '11385': 4, '11413': 4, '11422': 4}"
2021-05-10,222-222@627-s8j-h89,"{'10039': 4, '10461': 5, '10462': 5, '11433': 4}"
2021-05-10,222-222@627-s8j-kcq,"{'10003': 4, '10009': 4, '10028': 4, '10128': 4, '10453': 4, '11372': 4}"
2021-05-10,222-222@627-s8j-mc5,"{'10002': 4, '11221': 4, '11233': 4}"
2021-05-10,222-222@627-s8j-mhq,"{'10016': 4, '11364': 4, '11365': 4}"
2021-05-10,222-222@627-s8j-n89,"{'10002': 5, '10016': 8, '10017': 4, '10021': 4, '10075': 4, '11217': 4, '11238': 4, '11385': 4}"
2021-05-10,222-222@627-s8j-s5z,"{'10002': 5, '10009': 4, '10010': 8, '10016': 8, '10021': 4, '10029': 4, '10038': 4, '10065': 4, '10128': 4, '10305': 4, '10306': 4, '11004': 4, '11102': 4, '11105': 4, '11206': 4, '11208': 5, '11214': 4, '11225': 4, '11226': 4, '11421': 4, '11426': 4}"
2021-05-10,222-222@627-s8j-v4v,"{'10001': 4, '10003': 4, '10010': 8, '10011': 4, '10014': 8, '10016': 15, '10017': 4, '10019': 4, '10025': 4, '10029': 4, '10032': 4, '10033': 4, '10304': 8, '10305': 8, '10306': 4, '10314': 4, '10451': 8, '10452': 4, '10455': 4, '10456': 4, '10462': 4, '11101': 8, '11102': 4, '11104': 4, '11106': 4, '11109': 4, '11201': 4, '11203': 8, '11205': 4, '11206': 4, '11207': 4, '11209': 4, '11211': 8, '11212': 4, '11214': 8, '11217': 4, '11220': 12, '11222': 4, '11223': 12, '11228': 4, '11235': 4, '11236': 4, '11237': 4, '11365': 6, '11367': 6, '11368': 8, '11369': 4, '11373': 8, '11377': 4, '11378': 4, '11421': 4, '11433': 4, '11435': 4}"
2021-05-10,222-222@627-s8j-vmk,"{'10001': 4, '10025': 4, '10451': 4, '10452': 4, '11210': 4, '11237': 4}"
2021-05-10,222-222@627-s8j-wkz,"{'10016': 14, '10017': 4, '10018': 6}"
2021-05-10,222-222@627-s8j-yvz,"{'10473': 4, '11104': 4, '11212': 4, '11355': 4, '11358': 4, '11377': 8}"
2021-05-10,222-222@627-s8k-2c5,"{'10009': 4, '10011': 6, '10014': 4, '10025': 4, '10027': 4, '10029': 8, '10035': 4, '10037': 4, '10305': 4, '10306': 4, '10453': 4, '10456': 4, '10468': 4, '10469': 4, '11203': 4, '11207': 4, '11214': 9, '11223': 8, '11224': 4, '11225': 4, '11230': 4, '11236': 4, '11365': 4, '11366': 4, '11367': 4, '11368': 4, '11369': 4, '11372': 12, '11377': 4, '11378': 4, '11414': 8, '11421': 8, '11435': 4}"
2021-05-10,222-222@627-s8k-3dv,"{'10001': 4, '10021': 4, '10023': 4, '10069': 4, '10075': 4}"
2021-05-10,222-222@627-s8k-c5z,"{'10002': 8, '10009': 8, '10463': 4, '11233': 4}"
2021-05-10,222-222@627-s8k-cyv,"{'10002': 20, '10009': 16, '10025': 4, '10026': 4, '10027': 4, '10029': 4, '10033': 4, '10035': 8, '10038': 4, '10040': 4, '11373': 4}"
2021-05-10,222-222@627-s8k-fxq,"{'10002': 4, '10003': 4, '10009': 14, '10011': 4, '10021': 5, '10075': 5, '11204': 4, '11230': 4, '11385': 4}"
2021-05-10,222-222@627-s8k-g6k,"{'10002': 4, '10009': 10, '10029': 5, '10035': 5, '10305': 4, '10306': 4, '11365': 4}"
2021-05-10,222-222@627-s8k-rrk,"{'10002': 8, '10003': 4, '10009': 9, '10451': 4, '10455': 4, '10456': 4}"
2021-05-10,222-222@627-s8k-snq,"{'10009': 4, '11412': 4, '11423': 4}"
2021-05-10,222-222@627-s8k-t9z,"{'10009': 5, '10016': 4, '10305': 4, '11203': 4, '11204': 4, '11213': 4, '11225': 4, '11237': 4, '11377': 4}"
2021-05-10,222-222@627-s8k-wkz,"{'10001': 4, '10002': 8, '10003': 4, '11231': 4, '11234': 8, '11377': 4}"
2021-05-10,222-222@627-s8k-wp9,"{'10002': 16, '10009': 4, '10462': 4, '11207': 6, '11372': 4}"
2021-05-10,222-222@627-s8k-xkf,"{'10002': 12, '10034': 4, '10472': 4, '11385': 4}"
2021-05-10,222-222@627-s8k-ysq,"{'10009': 4, '10010': 4, '10011': 4, '10464': 4, '11378': 4, '11385': 4, '11419': 4, '11420': 4}"
2021-05-10,222-222@627-s8m-grk,"{'10007': 4, '10009': 6, '10012': 4, '10013': 4, '10037': 4, '11234': 4, '11375': 4, '11415': 4, '11418': 4, '11421': 4}"
2021-05-10,222-222@627-s8m-k9f,"{'10003': 4, '10009': 4, '10010': 8, '11207': 5, '11221': 5, '11237': 5}"
2021-05-10,222-222@627-s8n-6ff,"{'10010': 4, '10016': 4, '10028': 4, '10032': 4, '10033': 4, '10075': 4, '11104': 4, '11210': 4, '11211': 4, '11217': 4, '11222': 4, '11224': 4, '11230': 4, '11231': 4, '11377': 4}"
2021-05-10,222-222@627-s8n-8qf,"{'11358': 4, '11365': 4, '11368': 4, '11374': 4, '11375': 8}"
2021-05-10,222-222@627-s8n-8y9,"{'10021': 4, '10028': 4, '10029': 4, '10128': 4, '10301': 4, '10306': 4, '10310': 4, '10314': 4, '11212': 5, '11215': 4, '11224': 4, '11366': 4, '11375': 4, '11423': 4, '11432': 8}"
2021-05-10,222-222@627-s8n-9zz,"{'10017': 4, '10022': 4, '10301': 4, '10310': 8, '10314': 4}"
2021-05-10,222-222@627-s8n-bff,"{'10021': 8, '10075': 4, '11374': 4, '11375': 4, '11377': 4, '11419': 4}"
2021-05-10,222-222@627-s8n-f2k,"{'10044': 4, '11216': 4, '11238': 4, '11377': 4, '11379': 4, '11385': 4}"
2021-05-10,222-222@627-s8n-hbk,"{'10017': 4, '10022': 4, '10044': 10, '10467': 4, '10470': 4, '10471': 8, '11103': 4, '11105': 4, '11370': 4, '11378': 4}"
2021-05-10,222-222@627-s8n-x3q,"{'11101': 4, '11106': 4, '11379': 4, '11385': 4}"
2021-05-10,222-222@627-s8q-t35,"{'10017': 8, '10019': 9, '10021': 4, '10022': 12, '10024': 4, '10026': 4, '10028': 4, '10075': 8, '10312': 4, '10453': 4, '10463': 4, '11204': 4, '11229': 4, '11230': 4, '11235': 4, '11364': 4, '11365': 4, '11373': 4, '11374': 4, '11377': 4, '11379': 4}"
2021-05-10,222-222@627-s8q-t9z,"{'10010': 4, '10011': 4, '10017': 4, '10022': 4, '10031': 4, '10303': 4, '10308': 4, '10312': 4, '10453': 4, '10468': 4, '11211': 4, '11222': 4, '11223': 4, '11224': 4, '11235': 4, '11237': 4, '11373': 4, '11692': 4, '11693': 4}"
2021-05-10,222-222@627-s8q-tjv,"{'10016': 4, '10017': 4, '11219': 4, '11228': 4}"
2021-05-10,222-222@627-s8q-vmk,"{'10465': 4, '11004': 4, '11413': 4}"
2021-05-10,222-222@627-s8q-w6k,"{'10021': 4, '10023': 4, '10028': 4, '10029': 4, '10065': 4, '10075': 4, '10128': 4, '11364': 4}"
2021-05-10,222-222@627-s8q-wx5,"{'10021': 4, '10075': 4, '10304': 4, '10452': 4, '10456': 4, '10459': 4, '11413': 4, '11428': 4, '11434': 4}"
2021-05-10,222-222@627-s8q-yjv,"{'11201': 6, '11231': 6, '11375': 4}"
2021-05-10,222-222@627-s8q-yqf,"{'10022': 4, '10065': 4, '10455': 4, '11433': 4}"
2021-05-10,222-222@627-s8r-2tv,"{'10016': 4, '10017': 4, '10022': 4, '11365': 4}"
2021-05-10,222-222@627-s8r-3yv,"{'10017': 8, '10022': 4, '11204': 4, '11222': 4, '11223': 4, '11225': 4, '11230': 4, '11412': 4, '11420': 4, '11423': 4, '11432': 4, '11433': 4}"
2021-05-10,222-222@627-s8r-4qf,"{'11212': 4, '11213': 4, '11357': 4, '11358': 4, '11428': 4}"
2021-05-10,222-222@627-s8r-4vz,"{'11204': 4, '11223': 4, '11228': 4, '11355': 4, '11358': 4, '11372': 4}"
2021-05-10,222-222@627-s8r-5s5,"{'10022': 4, '10065': 4, '10457': 4}"
2021-05-10,222-222@627-s8r-649,"{'10019': 4, '10023': 4, '10069': 4, '10305': 5, '10306': 5, '11373': 4, '11377': 4}"
2021-05-10,222-222@627-s8r-6p9,"{'10003': 4, '10009': 4, '11103': 4, '11377': 4, '11416': 4, '11417': 4, '11418': 4, '11419': 8}"
2021-05-10,222-222@627-s8r-6rk,"{'10024': 4, '10025': 4, '11203': 4, '11206': 4, '11211': 4}"
2021-05-10,222-222@627-s8r-7h5,"{'11416': 4, '11417': 4, '11419': 4}"
2021-05-10,222-222@627-s8r-835,"{'11208': 4, '11416': 4, '11417': 4}"
2021-05-10,222-222@627-s8r-85f,"{'10019': 4, '10026': 4, '10028': 4, '10035': 4, '10075': 4, '10301': 4, '10304': 4, '10310': 4, '11106': 4, '11356': 4, '11357': 4, '11365': 4, '11366': 4, '11368': 4, '11369': 4, '11433': 4, '11434': 4}"
2021-05-10,222-222@627-s8r-8sq,"{'10467': 4, '11374': 4, '11375': 4}"
2021-05-10,222-222@627-s8r-92k,"{'10024': 4, '10304': 4, '10305': 8, '11208': 4, '11218': 4, '11229': 4, '11369': 4, '11373': 4, '11416': 4, '11417': 4, '11428': 4}"
2021-05-10,222-222@627-s8r-94v,"{'10024': 6, '11377': 4, '11378': 4, '11419': 4}"
2021-05-10,222-222@627-s8r-9pv,"{'10016': 4, '10305': 4, '10314': 4}"
2021-05-10,222-222@627-s8r-cyv,"{'10458': 8, '11368': 4, '11373': 4}"
2021-05-10,222-222@627-s8r-g8v,"{'10309': 4, '10312': 4, '10314': 4, '10463': 4, '10468': 4}"
2021-05-10,222-222@627-s8r-gkz,"{'10019': 4, '10023': 4, '10069': 4, '11372': 6, '11377': 6}"
2021-05-10,222-222@627-s8r-h5z,"{'10009': 4, '10010': 4, '10302': 5, '10304': 4, '10305': 4, '10310': 5, '11103': 4, '11413': 4, '11420': 4, '11422': 4, '11433': 4}"
