date_range_end,placekey,visitor
2021-01-25,222-222@627-s4s-bp9,"{'10003': 4, '10010': 4, '10027': 8, '10031': 8, '10032': 4, '10033': 4, '10453': 4, '10468': 4, '11357': 4}"
2021-01-25,222-222@627-s4s-brk,"{'10027': 9, '10031': 5, '11368': 4, '11373': 9, '11434': 4}"
2021-01-25,222-222@627-s4s-ch5,"{'10032': 4, '10451': 4, '10452': 4, '10456': 4, '10469': 4, '10475': 4}"
2021-01-25,222-222@627-s4s-m6k,"{'10025': 4, '10027': 12, '10456': 4, '10459': 4, '11103': 4, '11106': 4, '11692': 4}"
2021-01-25,222-222@627-s4t-4sq,"{'10026': 4, '10027': 8, '10030': 4, '10031': 12, '10032': 4, '10037': 4, '10039': 4, '10451': 4, '10456': 4, '11207': 4, '11691': 4}"
2021-01-25,222-222@627-s4t-5fz,"{'10019': 4, '10023': 4, '10027': 6, '10031': 6, '10069': 4, '10455': 4, '10456': 4, '10457': 4, '10459': 4, '10462': 8, '11416': 4}"
2021-01-25,222-222@627-s4t-tgk,"{'10026': 4, '10029': 4, '10305': 4}"
2021-01-25,222-222@627-s4t-tvz,"{'10029': 4, '10035': 4, '10465': 4, '10469': 4, '10473': 4}"
2021-01-25,222-222@627-s4t-xt9,"{'10001': 4, '10027': 4, '10029': 4, '10035': 4, '11364': 4}"
2021-01-25,222-222@627-s4v-2rk,"{'10029': 12, '10035': 4, '10451': 4, '10455': 4, '10456': 4, '10459': 4, '10473': 4}"
2021-01-25,222-222@627-s4v-2zf,"{'10029': 8, '10035': 4, '10454': 4, '10461': 4}"
2021-01-25,222-222@627-s4v-3nq,"{'10029': 9, '10453': 4, '10468': 4}"
2021-01-25,222-222@627-s4v-5pv,"{'10011': 4, '10014': 4, '10308': 4, '10312': 4, '10473': 4, '11206': 4, '11370': 4, '11372': 4}"
2021-01-25,222-222@627-s4v-789,"{'10019': 4, '10024': 4, '10026': 8, '10028': 4, '10029': 4, '10035': 4, '10075': 4, '11207': 4, '11208': 4, '11356': 5}"
2021-01-25,222-222@627-s4v-9cq,"{'10026': 4, '10027': 4, '10030': 8, '10031': 4, '10034': 4, '10037': 4, '10039': 8, '10456': 4, '10467': 5, '10469': 5, '11364': 4}"
2021-01-25,222-222@627-s4v-9xq,"{'10026': 4, '10027': 10, '10029': 4, '10030': 4, '10031': 6}"
2021-01-25,222-222@627-s4v-bx5,"{'10026': 4, '10033': 4, '10040': 4, '11221': 4, '11237': 4}"
2021-01-25,222-222@627-s4v-dn5,"{'10016': 4, '10021': 8, '10023': 8, '10024': 5, '10027': 4, '10029': 20, '10032': 4, '10033': 4, '10035': 4, '10075': 4, '10128': 4, '10301': 8, '10304': 4, '10306': 8, '10314': 4, '10452': 4, '10469': 4, '11101': 4, '11206': 4, '11208': 6, '11213': 4, '11215': 4, '11216': 4, '11218': 4, '11224': 4, '11229': 4, '11234': 4, '11235': 8, '11357': 4, '11358': 4, '11360': 4, '11416': 4, '11417': 4, '11419': 4, '11420': 4, '11432': 8, '11691': 4}"
2021-01-25,222-222@627-s4v-hh5,"{'10029': 14, '10035': 4, '10128': 8, '11418': 4}"
2021-01-25,222-222@627-s4v-k4v,"{'10462': 4, '11434': 4, '11436': 4}"
2021-01-25,222-222@627-s4v-k75,"{'10025': 4, '10029': 4, '10030': 4, '10035': 4, '10037': 4, '10452': 4, '10464': 4, '10468': 4, '10469': 5, '10472': 4, '10475': 9, '11203': 4, '11204': 4, '11214': 4, '11223': 4, '11373': 4, '11385': 4, '11433': 4, '11435': 4}"
2021-01-25,222-222@627-s4v-kpv,"{'10030': 4, '10031': 4, '10039': 4, '10452': 5, '10463': 4}"
2021-01-25,222-222@627-s4v-mhq,"{'10027': 4, '10030': 4, '10035': 4, '10037': 4, '10475': 4}"
2021-01-25,222-222@627-s4v-nqz,"{'10001': 4, '10011': 4, '10018': 4, '10457': 4}"
2021-01-25,222-222@627-s4v-s3q,"{'10007': 4, '10013': 4, '10031': 5, '10032': 5, '10038': 4, '10453': 4, '10462': 4, '10468': 4, '11101': 4, '11236': 4, '11365': 5, '11366': 5}"
2021-01-25,222-222@627-s4v-ty9,"{'10030': 4, '10037': 4, '10455': 4, '10458': 4, '10459': 4, '10469': 4, '10475': 4}"
2021-01-25,222-222@627-s4v-v4v,"{'10024': 4, '10035': 4, '10468': 4}"
2021-01-25,222-222@627-s4v-xt9,"{'10030': 4, '10031': 4, '10039': 4, '11207': 5, '11385': 4}"
2021-01-25,222-222@627-s5w-psq,"{'10456': 4, '10459': 4, '10469': 4, '10475': 4, '11233': 4}"
2021-01-25,222-222@627-s5w-sbk,"{'10027': 4, '10028': 4, '10031': 8, '10032': 4, '10039': 4, '10128': 4, '10453': 4, '10458': 4, '10462': 4, '10463': 4, '10472': 4}"
2021-01-25,222-222@627-s5w-sdv,"{'10007': 4, '10034': 4, '10038': 4, '10452': 4, '10453': 4, '10463': 8, '10466': 4, '10468': 8, '11201': 4}"
2021-01-25,222-222@627-s5w-wx5,"{'10009': 4, '10034': 11, '10040': 4, '10465': 4, '10469': 4}"
2021-01-25,222-222@627-s5w-x89,"{'10031': 4, '10032': 4, '10034': 4, '10452': 4, '10461': 4, '10463': 4}"
2021-01-25,222-222@627-s5w-z9f,"{'10465': 4, '11358': 4, '11364': 4, '11412': 6}"
2021-01-25,222-222@627-s5x-9pv,"{'10032': 4, '10033': 4, '10034': 4, '10040': 9, '10473': 4}"
2021-01-25,222-222@627-s5x-b49,"{'10034': 4, '10035': 4, '10040': 4, '10452': 4, '11691': 4, '11692': 4}"
2021-01-25,222-222@627-s5x-c3q,"{'10032': 4, '10033': 4, '10034': 4, '10454': 4}"
2021-01-25,222-222@627-s5x-c89,"{'10034': 4, '10040': 8, '10466': 4}"
2021-01-25,222-222@627-s6d-789,"{'10031': 4, '10465': 8, '10473': 4}"
2021-01-25,222-222@627-s6d-7bk,"{'10024': 4, '10030': 4, '10031': 4, '10032': 17, '10039': 4, '10451': 4, '10456': 4, '10460': 4, '11101': 4, '11106': 4, '11236': 4}"
2021-01-25,222-222@627-s6d-c89,"{'10031': 12, '10032': 4, '10037': 4}"
2021-01-25,222-222@627-s6d-djv,"{'10031': 4, '10032': 4, '10451': 4, '10452': 4, '11230': 4}"
2021-01-25,222-222@627-s6d-vcq,"{'10031': 4, '10032': 4, '10034': 4, '10040': 8, '10463': 4}"
2021-01-25,222-222@627-s6d-whq,"{'10002': 4, '10021': 4, '10023': 4, '10030': 4, '10032': 8, '10037': 4, '10039': 4, '10040': 4, '10128': 4, '10314': 4, '10451': 9, '10452': 9, '10460': 4, '10461': 4, '10463': 8, '10465': 4, '10472': 4, '10475': 4, '11101': 4, '11104': 4, '11212': 4, '11213': 4, '11216': 4, '11218': 4, '11220': 4, '11230': 4, '11232': 4, '11233': 4, '11366': 4, '11367': 4, '11374': 4, '11377': 4, '11379': 4, '11416': 4, '11417': 4}"
2021-01-25,222-222@627-s6d-y35,"{'10031': 4, '10032': 8, '10033': 4}"
2021-01-25,222-222@627-s6d-zfz,"{'10032': 10, '10033': 4, '10466': 4, '10471': 4, '11215': 4, '11354': 4}"
2021-01-25,222-222@627-s6f-4d9,"{'10027': 8, '10031': 8, '10032': 13, '10033': 4, '10035': 8, '10037': 8, '10039': 16, '10451': 8, '10454': 4, '10469': 4, '10475': 4, '11203': 4, '11225': 4, '11226': 4, '11238': 4, '11413': 4, '11422': 4}"
2021-01-25,222-222@627-s6f-4n5,"{'10030': 4, '10031': 11, '10039': 15, '10451': 4, '10452': 4, '10456': 4, '10457': 4, '10458': 4, '11105': 4, '11204': 4, '11223': 4, '11230': 4}"
2021-01-25,222-222@627-s6f-4qf,"{'10001': 4, '10039': 8, '11223': 4}"
2021-01-25,222-222@627-s6f-bx5,"{'10032': 4, '10033': 4, '10466': 4, '10467': 4, '10469': 4}"
2021-01-25,222-222@627-s6f-yvz,"{'10030': 4, '10037': 4, '10039': 4, '10310': 4, '11691': 5, '11692': 5}"
2021-01-25,222-222@627-s6f-zj9,"{'10030': 8, '10037': 8, '10039': 4}"
2021-01-25,222-222@627-s6g-435,"{'10029': 4, '10030': 4, '10035': 4, '10037': 4, '10039': 4, '10469': 4}"
2021-01-25,222-222@627-s6g-5zz,"{'10029': 4, '10037': 8, '10039': 4, '10466': 4}"
2021-01-25,222-222@627-s6g-6ff,"{'10035': 8, '10037': 8, '10453': 4, '10468': 4, '10473': 4, '11360': 4}"
2021-01-25,222-222@627-s6g-7yv,"{'10027': 4, '10035': 4, '10037': 4, '10457': 4, '10458': 4}"
2021-01-25,222-222@627-s6g-rrk,"{'10039': 12, '10451': 4, '10455': 4, '10456': 4, '10459': 4, '10462': 4, '11214': 4, '11368': 4, '11369': 4, '11372': 4, '11421': 4}"
2021-01-25,222-222@627-s6m-5vf,"{'10032': 4, '10033': 8, '10040': 4, '10457': 4}"
2021-01-25,222-222@627-s6m-6p9,"{'10026': 4, '10031': 4, '10033': 4, '10040': 8}"
2021-01-25,222-222@627-s6m-6x5,"{'10001': 4, '10032': 8, '10033': 17, '10034': 4, '10040': 14, '10452': 5, '10457': 4, '10469': 4, '10471': 4, '10475': 4, '11229': 4, '11235': 4, '11373': 4, '11377': 4}"
2021-01-25,222-222@627-s6m-9zz,"{'10032': 8, '10033': 4, '10034': 4, '10040': 4, '10451': 4, '10452': 4, '10453': 4, '10463': 4, '11418': 4}"
2021-01-25,222-222@627-s6m-gtv,"{'10033': 4, '10034': 4, '10040': 8, '11103': 4, '11210': 4, '11230': 4}"
2021-01-25,222-222@627-s6m-rrk,"{'10029': 4, '10032': 5, '10033': 13, '10034': 4, '10035': 4, '10040': 8, '10451': 4, '10453': 4, '10455': 8, '10457': 4, '11377': 4}"
2021-01-25,222-222@627-s6m-sbk,"{'10028': 4, '10030': 4, '10037': 4, '10039': 4, '10075': 4}"
2021-01-25,222-222@627-s6m-t9z,"{'10029': 4, '10034': 4, '10456': 4, '10457': 4}"
2021-01-25,222-222@627-s6m-wx5,"{'10030': 4, '10034': 8, '10037': 4, '10040': 8, '10457': 4, '10471': 5}"
2021-01-25,222-222@627-s6m-wzf,"{'10031': 4, '10034': 8, '11101': 4, '11106': 4, '11228': 4}"
2021-01-25,222-222@627-s6n-94v,"{'10021': 4, '10027': 4, '10032': 16, '10033': 42, '10034': 32, '10039': 4, '10040': 66, '10065': 4, '10451': 4, '10452': 4, '10453': 4, '10457': 4, '11101': 4, '11103': 4, '11106': 8, '11236': 4, '11368': 4, '11369': 4}"
2021-01-25,222-222@627-s8f-89z,"{'10016': 4, '11207': 4, '11239': 4}"
2021-01-25,222-222@627-s8f-8n5,"{'10016': 8, '10017': 4, '10018': 4, '10312': 4, '10459': 7, '11102': 4, '11368': 4, '11374': 12, '11375': 8}"
2021-01-25,222-222@627-s8h-wp9,"{'10021': 8, '10025': 4, '10075': 8, '11225': 5}"
2021-01-25,222-222@627-s8h-zfz,"{'10009': 4, '11214': 4, '11226': 4}"
2021-01-25,222-222@627-s8j-26k,"{'10009': 10, '10016': 4, '11207': 4, '11434': 4}"
2021-01-25,222-222@627-s8j-4qf,"{'10028': 4, '10034': 4, '10075': 4, '11103': 4, '11104': 5, '11212': 4, '11235': 4, '11372': 4, '11373': 4, '11377': 9}"
2021-01-25,222-222@627-s8j-7t9,"{'10004': 4, '10005': 4, '10011': 4, '10038': 4, '11203': 4}"
2021-01-25,222-222@627-s8j-d35,"{'10010': 4, '10011': 4, '10028': 4, '10128': 4}"
2021-01-25,222-222@627-s8j-gtv,"{'10001': 4, '10002': 4, '10007': 4, '10010': 4, '10011': 8, '10013': 4, '10028': 4, '10031': 4, '10038': 4, '10075': 4, '10456': 4, '10459': 4, '11206': 4, '11209': 8, '11214': 8, '11219': 4, '11220': 4, '11222': 4, '11229': 8, '11230': 4, '11235': 8, '11238': 4, '11368': 4, '11378': 4, '11385': 8, '11421': 4, '11428': 4, '11429': 4, '11435': 4}"
2021-01-25,222-222@627-s8j-kcq,"{'10016': 4, '10017': 4, '11226': 4}"
2021-01-25,222-222@627-s8j-n89,"{'10009': 4, '10014': 4, '10016': 4, '10017': 4, '10018': 4, '10022': 4, '10452': 8, '11101': 4, '11104': 4, '11212': 4, '11226': 5, '11236': 4, '11377': 4}"
2021-01-25,222-222@627-s8j-nwk,"{'10016': 4, '10017': 4, '10023': 4}"
2021-01-25,222-222@627-s8j-s5z,"{'10007': 4, '10009': 4, '10010': 6, '10016': 10, '10017': 4, '10021': 4, '10033': 4, '10040': 4, '10065': 4, '10280': 4, '10282': 4, '10452': 4, '10467': 4, '11104': 4, '11105': 4, '11106': 4, '11203': 4, '11207': 4, '11221': 4, '11225': 5, '11226': 5, '11230': 4, '11233': 4, '11236': 4, '11369': 4, '11372': 4, '11377': 4}"
2021-01-25,222-222@627-s8j-v4v,"{'10001': 4, '10007': 4, '10009': 4, '10010': 4, '10016': 24, '10017': 8, '10018': 10, '10022': 4, '10026': 4, '10028': 4, '10038': 4, '10075': 4, '10303': 4, '10305': 4, '10306': 4, '10312': 4, '10314': 4, '10451': 4, '10453': 4, '10456': 4, '10457': 4, '10462': 7, '10465': 4, '10467': 4, '10473': 4, '11004': 5, '11101': 6, '11103': 4, '11104': 4, '11109': 6, '11201': 4, '11206': 4, '11207': 4, '11208': 4, '11210': 4, '11214': 7, '11215': 4, '11216': 4, '11217': 8, '11220': 4, '11222': 4, '11224': 7, '11228': 4, '11229': 14, '11230': 4, '11231': 8, '11232': 4, '11234': 4, '11235': 8, '11236': 4, '11237': 4, '11357': 4, '11365': 5, '11367': 5, '11372': 4, '11377': 4, '11379': 4, '11411': 4, '11413': 4, '11419': 9, '11420': 5, '11421': 4, '11422': 4, '11426': 4, '11432': 4, '11434': 4}"
2021-01-25,222-222@627-s8j-vmk,"{'10002': 4, '10021': 4, '10022': 4, '10038': 4, '10075': 4, '10314': 4, '11224': 4, '11366': 4, '11367': 4}"
2021-01-25,222-222@627-s8j-yvz,"{'10011': 4, '10014': 4, '10457': 4, '10461': 5, '10468': 4, '11204': 4, '11223': 4, '11368': 4, '11372': 4, '11385': 6}"
2021-01-25,222-222@627-s8j-z75,"{'11354': 4, '11355': 4, '11357': 4, '11419': 4}"
2021-01-25,222-222@627-s8k-2c5,"{'10001': 5, '10018': 4, '10031': 4, '10032': 8, '10034': 4, '10036': 4, '10039': 4, '10040': 4, '10305': 4, '10453': 4, '10462': 8, '10466': 4, '10468': 4, '10469': 4, '10472': 8, '11203': 4, '11209': 4, '11213': 4, '11219': 4, '11223': 4, '11233': 8, '11234': 4, '11355': 4, '11373': 4, '11379': 4, '11412': 4, '11419': 4, '11421': 4}"
2021-01-25,222-222@627-s8k-c5z,"{'10002': 4, '10009': 8, '11207': 4, '11233': 9, '11433': 4}"
2021-01-25,222-222@627-s8k-cyv,"{'10002': 10, '10003': 5, '10009': 25, '10010': 5, '10304': 4, '10305': 4, '11105': 4, '11207': 4, '11212': 4, '11223': 4}"
2021-01-25,222-222@627-s8k-fxq,"{'10002': 4, '10003': 4, '10009': 22, '10010': 5, '10016': 5, '10026': 4, '10452': 4}"
2021-01-25,222-222@627-s8k-g6k,"{'10009': 9, '10031': 4, '10472': 4}"
2021-01-25,222-222@627-s8k-qmk,"{'10007': 4, '10009': 4, '10013': 4}"
2021-01-25,222-222@627-s8k-rrk,"{'10314': 4, '11221': 4, '11385': 4}"
2021-01-25,222-222@627-s8k-td9,"{'11235': 4, '11372': 4, '11373': 4}"
2021-01-25,222-222@627-s8k-wp9,"{'10002': 10, '10035': 6, '10037': 6, '10462': 4, '10466': 4, '10467': 6, '10469': 6, '11207': 4, '11223': 4, '11229': 4, '11235': 4, '11418': 4}"
2021-01-25,222-222@627-s8k-ysq,"{'10030': 4, '10031': 4, '10039': 4, '10457': 4, '10465': 6, '11214': 4, '11220': 4}"
2021-01-25,222-222@627-s8m-grk,"{'10002': 4, '10009': 12, '10010': 4, '11207': 4, '11212': 4, '11233': 4, '11234': 4, '11377': 4}"
2021-01-25,222-222@627-s8n-6ff,"{'10010': 4, '10016': 4, '10314': 4, '10452': 4, '10453': 4, '10467': 4, '10469': 4, '11235': 4, '11374': 4, '11375': 4}"
2021-01-25,222-222@627-s8n-8qf,"{'10021': 8, '10065': 4, '10075': 4, '11106': 4}"
2021-01-25,222-222@627-s8n-8y9,"{'10021': 4, '10024': 4, '10028': 4, '10075': 4, '10306': 4, '11201': 4, '11216': 4, '11217': 4, '11222': 4, '11237': 4, '11238': 4, '11366': 4, '11367': 4, '11372': 4}"
2021-01-25,222-222@627-s8n-975,"{'10003': 4, '10021': 4, '11205': 4, '11238': 4}"
2021-01-25,222-222@627-s8n-bff,"{'10019': 4, '10032': 4, '10033': 4, '10459': 4, '11412': 4}"
2021-01-25,222-222@627-s8n-dn5,"{'10028': 4, '10044': 8, '10075': 4}"
2021-01-25,222-222@627-s8n-f2k,"{'10044': 5, '10455': 4, '10459': 4, '11420': 4}"
2021-01-25,222-222@627-s8n-hbk,"{'10022': 4, '10044': 4, '10458': 4}"
2021-01-25,222-222@627-s8n-yd9,"{'10019': 4, '10024': 4, '10036': 4, '11220': 4, '11370': 4, '11372': 4}"
2021-01-25,222-222@627-s8q-t35,"{'10453': 4, '10457': 4, '10459': 4, '10460': 4, '10466': 4, '11420': 4}"
2021-01-25,222-222@627-s8q-t9z,"{'10001': 4, '10017': 4, '10018': 4, '10022': 4, '10023': 4, '10030': 4, '10037': 4, '10069': 4, '10462': 6, '10467': 6, '11211': 4, '11222': 4, '11235': 4, '11237': 4, '11417': 5}"
2021-01-25,222-222@627-s8q-wx5,"{'10312': 4, '11214': 4, '11368': 9, '11373': 5, '11375': 4}"
2021-01-25,222-222@627-s8r-2tv,"{'10023': 5, '10069': 5, '11365': 4}"
2021-01-25,222-222@627-s8r-3yv,"{'10016': 4, '10025': 4, '10456': 4, '11435': 4}"
2021-01-25,222-222@627-s8r-4qf,"{'10028': 4, '10044': 4, '10128': 8}"
2021-01-25,222-222@627-s8r-6zf,"{'10019': 5, '10314': 4, '11379': 4, '11385': 4, '11419': 4, '11420': 4}"
2021-01-25,222-222@627-s8r-835,"{'10024': 4, '11204': 4, '11218': 4, '11226': 4}"
2021-01-25,222-222@627-s8r-85f,"{'10030': 4, '10037': 4, '10309': 4, '10312': 4, '10314': 4, '11104': 4, '11210': 4, '11373': 4, '11377': 4, '11419': 4}"
2021-01-25,222-222@627-s8r-8sq,"{'10462': 4, '11229': 6, '11235': 6, '11416': 4, '11417': 4, '11418': 4}"
2021-01-25,222-222@627-s8r-92k,"{'10004': 7, '10280': 7, '10454': 4, '10456': 6, '10459': 6, '10460': 4, '10467': 4, '11218': 4, '11229': 4, '11235': 4, '11354': 4, '11355': 4, '11366': 4, '11367': 4, '11379': 4, '11385': 4, '11420': 4}"
2021-01-25,222-222@627-s8r-94v,"{'10019': 4, '10305': 4, '11419': 4}"
2021-01-25,222-222@627-s8r-975,"{'10012': 4, '10040': 4, '11235': 4, '11411': 4, '11412': 4}"
2021-01-25,222-222@627-s8r-9pv,"{'10475': 7, '11214': 4, '11223': 4}"
2021-01-25,222-222@627-s8r-cyv,"{'11103': 4, '11106': 4, '11206': 4, '11221': 4}"
2021-01-25,222-222@627-s8r-dn5,"{'10026': 4, '10027': 4, '10458': 4}"
2021-01-25,222-222@627-s8r-g8v,"{'10028': 4, '10075': 4, '10303': 4, '10308': 4, '10312': 4, '11434': 4}"
2021-01-25,222-222@627-s8r-gkz,"{'10019': 4, '10023': 4, '10069': 4, '11209': 4, '11360': 4}"
2021-01-25,222-222@627-s8r-gp9,"{'10019': 4, '10022': 4, '10452': 4, '11428': 4}"
2021-01-25,222-222@627-s8r-k9f,"{'10022': 4, '10029': 4, '10451': 7, '10453': 4, '10456': 7, '10462': 4, '11204': 4, '11211': 4, '11357': 4, '11366': 4, '11367': 4, '11368': 4, '11373': 4, '11415': 4, '11418': 4}"
2021-01-25,222-222@627-s8r-r8v,"{'10004': 4, '10005': 4, '10007': 18, '10011': 4, '10012': 4, '10013': 18, '10014': 4, '10016': 30, '10017': 136, '10019': 12, '10021': 111, '10022': 114, '10023': 8, '10024': 4, '10025': 7, '10027': 7, '10028': 4, '10029': 4, '10030': 4, '10033': 4, '10034': 8, '10035': 5, '10036': 4, '10037': 4, '10038': 4, '10040': 8, '10044': 6, '10065': 119, '10069': 8, '10075': 4, '10128': 4, '10312': 4, '10452': 4, '10454': 4, '10461': 4, '10463': 4, '10466': 7, '10467': 4, '10468': 4, '10469': 4, '10471': 8, '10473': 8, '11004': 4, '11101': 4, '11102': 11, '11103': 5, '11105': 4, '11106': 4, '11207': 4, '11217': 4, '11222': 8, '11226': 4, '11230': 4, '11231': 4, '11235': 4, '11365': 8, '11366': 4, '11367': 4, '11373': 5, '11375': 4, '11385': 7, '11413': 4, '11422': 4, '11426': 4}"
2021-01-25,222-222@627-s8r-rtv,"{'10002': 4, '11221': 4, '11378': 4, '11379': 4, '11385': 4}"
2021-01-25,222-222@627-s8r-s5z,"{'10010': 4, '10016': 4, '10017': 4, '10022': 9, '10044': 4, '11375': 4, '11417': 4, '11420': 4}"
2021-01-25,222-222@627-s8r-syv,"{'11216': 4, '11238': 4, '11358': 4}"
2021-01-25,222-222@627-sbg-8n5,"{'10026': 11, '10029': 4, '10035': 22, '10037': 4, '10128': 5, '10451': 4, '10455': 4, '11101': 4, '11103': 4, '11362': 7}"
2021-01-25,222-222@627-wbn-9fz,"{'10001': 4, '10004': 4, '10011': 4, '10018': 4, '10030': 4, '10031': 8, '10039': 4, '10280': 4, '10309': 4, '10451': 4, '10452': 4, '10455': 4, '11204': 4, '11421': 4}"
2021-01-25,222-222@627-wbn-ct9,"{'10128': 4, '11220': 4, '11419': 4}"
2021-01-25,222-222@627-wbn-dd9,"{'10001': 8, '10010': 8, '10011': 12, '10018': 4, '10029': 4, '10467': 4, '10469': 4, '11356': 4}"
2021-01-25,222-222@627-wbt-jgk,"{'10001': 4, '10011': 4, '10018': 4, '10032': 4, '10461': 4, '11212': 4, '11420': 4}"
2021-01-25,222-222@627-wbt-sbk,"{'10001': 4, '10011': 4, '10018': 4, '10301': 4, '10304': 4}"
2021-01-25,222-222@627-wbt-skf,"{'10001': 4, '10469': 4, '11104': 4, '11377': 4}"
2021-01-25,222-222@627-wbt-tsq,"{'10001': 4, '10010': 4, '10016': 4, '10018': 5, '10021': 4, '10029': 8, '10035': 8, '10036': 5, '10075': 4, '10306': 4, '10308': 4, '10457': 4, '10458': 4, '10463': 4, '10468': 4, '11209': 4, '11214': 4, '11217': 8, '11218': 4, '11233': 4, '11238': 4, '11368': 8, '11372': 5, '11373': 4, '11411': 4, '11419': 4, '11420': 4, '11433': 4, '11692': 4}"
2021-01-25,222-222@627-wbt-v9f,"{'10001': 4, '11209': 4, '11211': 4, '11214': 8, '11220': 4, '11222': 4, '11223': 4, '11236': 4, '11411': 4, '11428': 4, '11429': 4, '11434': 4}"
2021-01-25,222-222@627-wbv-8vz,"{'10009': 4, '10023': 5, '10454': 4, '10455': 4, '11214': 4, '11223': 4}"
2021-01-25,222-222@627-wbv-cwk,"{'10019': 8, '11365': 4, '11366': 4}"
2021-01-25,222-222@627-wbv-cyv,"{'10019': 7, '10036': 7, '11373': 4}"
2021-01-25,222-222@627-wbv-fvf,"{'10003': 4, '10010': 4, '10457': 4, '10461': 4}"
2021-01-25,222-222@627-wbv-fxq,"{'10029': 4, '10035': 4, '11105': 5, '11370': 5}"
