date_range_end,placekey,visitor
2021-10-04,222-222@627-s4k-d7q,"{'10025': 12, '10309': 4, '10312': 4, '10314': 4, '10463': 4, '11203': 4}"
2021-10-04,222-222@627-s4k-fvf,"{'10025': 4, '10306': 4, '11385': 4}"
2021-10-04,222-222@627-s4k-kzz,"{'10019': 4, '10024': 4, '10026': 4, '11235': 4}"
2021-10-04,222-222@627-s4k-nqz,"{'10021': 6, '10024': 12, '10025': 12, '10028': 5, '10029': 4, '10075': 5, '10128': 4, '11101': 4, '11216': 4, '11221': 4, '11378': 4, '11419': 4}"
2021-10-04,222-222@627-s4k-p35,"{'10019': 8, '10021': 5, '10023': 8, '10024': 4, '10025': 8, '10028': 8, '10029': 4, '10035': 5, '10037': 5, '10069': 4, '10075': 9, '10128': 4}"
2021-10-04,222-222@627-s4k-psq,"{'10025': 4, '10459': 4, '10473': 4, '10474': 4, '11102': 7, '11106': 7}"
2021-10-04,222-222@627-s4m-4jv,"{'10025': 10, '10027': 4, '10029': 4, '10128': 4, '11218': 4, '11223': 4, '11226': 4}"
2021-10-04,222-222@627-s4m-575,"{'10016': 4, '10018': 4, '10025': 11, '10026': 5, '10306': 4}"
2021-10-04,222-222@627-s4m-75z,"{'10014': 4, '10025': 10, '10027': 9, '10305': 4, '10463': 8, '11230': 4, '11231': 4, '11373': 8, '11374': 4}"
2021-10-04,222-222@627-s4m-835,"{'10025': 10, '10026': 4, '10302': 5, '10314': 5, '11357': 4, '11373': 4}"
2021-10-04,222-222@627-s4m-9j9,"{'10021': 4, '10024': 8, '10025': 19, '10026': 4, '10029': 4, '10075': 4, '10128': 4, '11106': 4, '11372': 4, '11373': 4}"
2021-10-04,222-222@627-s4m-btv,"{'10024': 8, '10025': 22, '10029': 4, '10033': 4, '10040': 4}"
2021-10-04,222-222@627-s4m-ckf,"{'10024': 4, '10025': 8, '10030': 4, '10037': 4, '10039': 4, '10465': 4, '11101': 4, '11104': 4, '11106': 4, '11207': 4, '11213': 4, '11221': 4, '11417': 4, '11419': 4}"
2021-10-04,222-222@627-s4m-v4v,"{'10021': 6, '10022': 4, '10028': 8, '10030': 4, '10037': 4, '10065': 6, '10075': 4, '10128': 8, '10465': 4, '11694': 4}"
2021-10-04,222-222@627-s4m-vzz,"{'10021': 8, '10028': 4, '10075': 4, '10128': 4}"
2021-10-04,222-222@627-s4m-wc5,"{'10002': 4, '10004': 4, '10006': 4, '10007': 4, '10019': 4, '10024': 4, '10026': 4, '11358': 4, '11375': 4}"
2021-10-04,222-222@627-s4m-y7q,"{'10453': 4, '10456': 4, '10457': 4, '10465': 4, '11372': 4}"
2021-10-04,222-222@627-s4n-2tv,"{'10021': 8, '10028': 4, '10075': 8, '11373': 4, '11377': 4}"
2021-10-04,222-222@627-s4n-4gk,"{'10021': 4, '10075': 4, '11373': 4, '11377': 4}"
2021-10-04,222-222@627-s4n-5fz,"{'10028': 4, '10075': 4, '10467': 4}"
2021-10-04,222-222@627-s4n-5mk,"{'10021': 4, '10022': 4, '10065': 4, '10075': 4, '10458': 4, '11218': 4}"
2021-10-04,222-222@627-s4n-5pv,"{'10019': 4, '10021': 8, '10028': 4, '10075': 8}"
2021-10-04,222-222@627-s4n-6c5,"{'10021': 4, '10029': 4, '10033': 4, '10075': 4, '11203': 4, '11226': 4, '11229': 4, '11235': 4, '11370': 4, '11372': 4}"
2021-10-04,222-222@627-s4n-b6k,"{'10001': 4, '10018': 4, '10024': 8, '10036': 4, '10128': 4, '10453': 4, '10454': 4, '10455': 4, '10467': 5, '10469': 4}"
2021-10-04,222-222@627-s4n-mc5,"{'10019': 4, '10023': 4, '10466': 4, '11372': 6, '11377': 6}"
2021-10-04,222-222@627-s4n-nbk,"{'10025': 4, '10026': 4, '10029': 4, '11379': 4, '11385': 4}"
2021-10-04,222-222@627-s4n-pn5,"{'10029': 12, '10128': 4, '10460': 4, '11373': 4, '11416': 4, '11417': 4}"
2021-10-04,222-222@627-s4n-q4v,"{'10002': 4, '10027': 4, '10467': 4, '10469': 4, '11236': 4}"
2021-10-04,222-222@627-s4n-q9f,"{'10021': 4, '10029': 17, '10030': 5, '10035': 4, '10037': 5, '10039': 5, '10075': 4, '10128': 16, '10453': 4, '10461': 4, '10463': 4, '10466': 4, '10467': 4, '11101': 4, '11104': 4, '11208': 4, '11223': 4, '11366': 4, '11368': 4, '11377': 8, '11420': 4, '11423': 4, '11432': 4}"
2021-10-04,222-222@627-s4n-qcq,"{'10027': 4, '10029': 16, '10030': 4, '10039': 4, '10453': 4, '10457': 4, '11101': 6, '11102': 4, '11203': 4, '11368': 9, '11375': 4}"
2021-10-04,222-222@627-s4n-r49,"{'10028': 4, '10029': 11, '10030': 4, '10037': 4, '10128': 4, '10301': 4, '10451': 8, '10454': 4, '10455': 8, '10456': 8, '11207': 4, '11220': 4, '11374': 4, '11375': 8, '11422': 4}"
2021-10-04,222-222@627-s4n-skf,"{'10451': 4, '10455': 4, '10456': 4, '11374': 4}"
2021-10-04,222-222@627-s4n-tn5,"{'10128': 4, '11214': 4, '11379': 4}"
2021-10-04,222-222@627-s4n-vxq,"{'10024': 4, '10025': 4, '10028': 13, '10128': 9, '10451': 4, '10452': 4, '11373': 4, '11377': 4}"
2021-10-04,222-222@627-s4q-v75,"{'10019': 8, '10023': 16, '10069': 12, '10464': 4, '10466': 4, '10475': 4, '11372': 4, '11373': 8, '11377': 4, '11419': 4}"
2021-10-04,222-222@627-s4q-wx5,"{'10019': 4, '10023': 4, '10030': 4, '10031': 4, '10039': 4, '10069': 4, '11212': 4, '11213': 4, '11427': 4, '11428': 4}"
2021-10-04,222-222@627-s4r-28v,"{'10009': 8, '10023': 18, '10024': 4, '10027': 4, '11216': 4}"
2021-10-04,222-222@627-s4r-2rk,"{'10019': 8, '10023': 12, '10024': 4, '10069': 4, '11215': 4, '11357': 4, '11358': 4, '11360': 4}"
2021-10-04,222-222@627-s4r-3dv,"{'10019': 4, '10023': 4, '10028': 4, '10031': 4, '10032': 4, '10069': 4, '10128': 4, '11432': 4}"
