date_range_end,placekey,visitor
2021-09-20,222-222@627-s6m-6x5,"{'10033': 9, '10034': 4, '10040': 17, '10452': 4, '10457': 4, '10458': 4, '10460': 4, '10463': 4, '10467': 4, '10469': 4, '10471': 4, '10472': 8}"
2021-09-20,222-222@627-s6m-6zf,"{'10009': 4, '10027': 5, '10031': 5, '10032': 4, '10033': 4, '10451': 4, '10456': 8, '10457': 4, '11208': 4, '11414': 4, '11432': 4, '11435': 4}"
2021-09-20,222-222@627-s6m-7nq,"{'10032': 4, '10033': 12, '10040': 6}"
2021-09-20,222-222@627-s6m-9zz,"{'10029': 8, '10032': 6, '10033': 10, '10036': 4, '10039': 4, '10451': 5, '10453': 4, '10456': 5, '10468': 4}"
2021-09-20,222-222@627-s6m-rrk,"{'10032': 15, '10033': 19, '10040': 8, '10452': 12, '10475': 4}"
2021-09-20,222-222@627-s6m-sbk,"{'10031': 4, '10032': 4, '10034': 4, '10040': 4}"
2021-09-20,222-222@627-s6m-tqf,"{'10034': 4, '10040': 4, '10454': 4}"
2021-09-20,222-222@627-s6m-wx5,"{'10034': 16, '10040': 6, '10453': 4, '10457': 4, '10467': 4, '10468': 4}"
2021-09-20,222-222@627-s6n-94v,"{'10019': 4, '10021': 4, '10024': 12, '10026': 4, '10027': 4, '10030': 8, '10031': 4, '10032': 15, '10033': 30, '10034': 13, '10040': 35, '10065': 4, '10453': 4, '10457': 4, '10458': 4, '10463': 4, '10467': 4, '10469': 4, '11208': 4, '11211': 4, '11236': 4, '11356': 4, '11368': 8, '11369': 4, '11427': 4, '11428': 4}"
2021-09-20,222-222@627-s8f-89z,"{'10028': 4, '10029': 4, '10128': 4, '10459': 5, '10460': 5, '11230': 4, '11367': 4, '11414': 4}"
2021-09-20,222-222@627-s8f-8n5,"{'10002': 8, '10004': 4, '10010': 4, '10016': 12, '10017': 4, '10021': 4, '10027': 4, '10075': 4, '10280': 4, '10473': 4, '11104': 4, '11223': 4, '11354': 6, '11355': 6, '11368': 4, '11372': 4, '11373': 8, '11374': 4, '11377': 12, '11415': 4, '11418': 4, '11421': 4}"
2021-09-20,222-222@627-s8h-t5f,"{'10010': 4, '10016': 4, '10017': 8}"
2021-09-20,222-222@627-s8h-tgk,"{'10028': 4, '10044': 4, '10075': 4, '11377': 4, '11420': 5, '11436': 4}"
2021-09-20,222-222@627-s8h-w8v,"{'10003': 4, '10004': 4, '10006': 4, '10007': 4, '10009': 4, '10026': 4, '10309': 4, '10312': 4, '11213': 5, '11375': 4}"
2021-09-20,222-222@627-s8h-wp9,"{'10028': 4, '10128': 4, '10302': 4, '10310': 4, '11208': 4}"
2021-09-20,222-222@627-s8h-wx5,"{'10039': 4, '10309': 4, '10312': 4, '10314': 4}"
2021-09-20,222-222@627-s8j-2kz,"{'10003': 12, '10011': 4, '10012': 4, '10453': 4, '10468': 4}"
2021-09-20,222-222@627-s8j-4d9,"{'10003': 4, '10010': 4, '11229': 4, '11230': 4, '11420': 4}"
2021-09-20,222-222@627-s8j-4qf,"{'10003': 8, '10007': 4, '10009': 8, '10010': 4, '10013': 4, '10016': 4, '10018': 4, '10038': 4, '10309': 4, '11203': 6, '11207': 4, '11215': 4, '11218': 4, '11358': 4, '11361': 4, '11364': 4, '11365': 4, '11375': 4, '11412': 4, '11414': 4, '11423': 4, '11432': 4, '11433': 4}"
2021-09-20,222-222@627-s8j-dgk,"{'11207': 4, '11237': 4, '11385': 4}"
2021-09-20,222-222@627-s8j-fvf,"{'11101': 4, '11103': 4, '11204': 4, '11373': 4, '11377': 4}"
2021-09-20,222-222@627-s8j-gtv,"{'10001': 16, '10003': 12, '10009': 16, '10010': 4, '10011': 12, '10016': 8, '10018': 8, '10023': 4, '10028': 4, '10031': 4, '10037': 4, '10069': 4, '10301': 4, '10310': 4, '10314': 4, '10451': 4, '10452': 4, '10456': 11, '10463': 8, '11105': 4, '11204': 4, '11206': 4, '11207': 12, '11208': 12, '11209': 4, '11211': 20, '11213': 7, '11214': 4, '11218': 4, '11221': 8, '11222': 8, '11230': 4, '11234': 4, '11237': 12, '11368': 4, '11372': 12, '11373': 16, '11377': 12, '11378': 4, '11379': 4, '11385': 12, '11435': 4}"
2021-09-20,222-222@627-s8j-h89,"{'10001': 4, '10003': 7, '10009': 7, '10010': 4, '10470': 4, '11206': 4}"
2021-09-20,222-222@627-s8j-kcq,"{'10010': 4, '10016': 4, '10473': 4, '11235': 4}"
2021-09-20,222-222@627-s8j-n89,"{'10010': 8, '10011': 4, '10016': 8, '11226': 8, '11365': 4, '11366': 4, '11372': 4, '11385': 4}"
2021-09-20,222-222@627-s8j-ndv,"{'10011': 4, '10014': 4, '10022': 4, '10065': 4, '10453': 4, '11222': 4}"
2021-09-20,222-222@627-s8j-p7q,"{'10304': 4, '10305': 4, '10306': 4, '11375': 4}"
2021-09-20,222-222@627-s8j-rzf,"{'10009': 5, '10010': 6, '10016': 10, '10017': 4, '10306': 4, '10312': 4, '10314': 4, '10453': 4, '11204': 4, '11214': 4, '11220': 8, '11228': 4, '11235': 4, '11427': 4, '11434': 4}"
2021-09-20,222-222@627-s8j-s5z,"{'10002': 4, '10003': 8, '10010': 8, '10011': 4, '10012': 8, '10014': 4, '10016': 17, '10017': 4, '10022': 4, '10024': 4, '10038': 4, '10044': 4, '10128': 4, '10301': 4, '10304': 4, '10314': 4, '10454': 4, '10462': 8, '10467': 4, '10469': 4, '10473': 4, '11102': 4, '11207': 4, '11214': 5, '11221': 4, '11223': 4, '11226': 4, '11237': 4, '11358': 4, '11373': 4, '11379': 4, '11385': 4, '11412': 4, '11413': 8, '11419': 4, '11420': 4, '11421': 4, '11432': 4, '11433': 8}"
2021-09-20,222-222@627-s8j-sqz,"{'10003': 5, '10010': 5, '10462': 4}"
2021-09-20,222-222@627-s8j-v4v,"{'10007': 4, '10010': 4, '10016': 13, '10017': 5, '10019': 8, '10021': 4, '10022': 4, '10023': 4, '10038': 4, '10065': 4, '10069': 4, '10075': 4, '10314': 4, '10463': 4, '10466': 5, '10467': 5, '10468': 4, '10469': 5, '10473': 4, '11201': 8, '11207': 7, '11213': 4, '11214': 4, '11220': 4, '11224': 4, '11225': 4, '11231': 4, '11232': 4, '11235': 4, '11413': 8, '11419': 4, '11422': 8, '11691': 4, '11693': 4, '11697': 4}"
2021-09-20,222-222@627-s8j-vmk,"{'10301': 4, '10314': 4, '11205': 4, '11220': 4, '11232': 4, '11238': 4, '11373': 4, '11377': 4, '11694': 4}"
2021-09-20,222-222@627-s8j-wkz,"{'10002': 4, '10007': 4, '10010': 8, '10016': 20, '10018': 4, '10022': 4, '10038': 4, '11201': 4, '11214': 4, '11226': 4, '11230': 4}"
2021-09-20,222-222@627-s8j-yvz,"{'10017': 4, '10461': 4, '11213': 5}"
2021-09-20,222-222@627-s8j-z75,"{'11104': 4, '11201': 4, '11212': 4, '11230': 4, '11236': 4, '11358': 4, '11361': 4}"
2021-09-20,222-222@627-s8k-28v,"{'10451': 4, '11204': 4, '11213': 4}"
2021-09-20,222-222@627-s8k-2c5,"{'10001': 4, '10003': 4, '10004': 4, '10005': 4, '10007': 4, '10010': 4, '10011': 4, '10013': 4, '10019': 4, '10021': 8, '10023': 4, '10027': 4, '10028': 4, '10033': 8, '10036': 4, '10038': 4, '10040': 8, '10044': 4, '10065': 4, '10069': 4, '10075': 4, '10282': 4, '10304': 4, '10305': 4, '10312': 5, '10451': 8, '10452': 4, '10454': 10, '10455': 4, '10456': 4, '10461': 4, '10466': 8, '10468': 4, '10471': 4, '11101': 4, '11106': 4, '11206': 4, '11214': 5, '11220': 5, '11221': 8, '11222': 4, '11223': 8, '11229': 8, '11235': 8, '11236': 4, '11237': 4, '11355': 8, '11362': 8, '11367': 4, '11368': 4, '11372': 4, '11377': 4, '11412': 4, '11413': 4, '11421': 8, '11422': 4, '11426': 4, '11435': 4}"
2021-09-20,222-222@627-s8k-3dv,"{'10012': 5, '10013': 5, '10025': 4, '11237': 4, '11375': 4}"
2021-09-20,222-222@627-s8k-cyv,"{'10002': 14, '10009': 19, '10035': 4, '10303': 4, '10457': 4, '11207': 4, '11216': 4, '11221': 4}"
2021-09-20,222-222@627-s8k-fxq,"{'10009': 29, '10010': 4, '10016': 4, '10038': 6, '11377': 4}"
2021-09-20,222-222@627-s8k-g6k,"{'10009': 4, '10452': 4, '10453': 4}"
2021-09-20,222-222@627-s8k-qmk,"{'11211': 4, '11379': 4, '11385': 4}"
2021-09-20,222-222@627-s8k-rrk,"{'10003': 8, '10009': 8, '11101': 4, '11109': 4, '11222': 4}"
2021-09-20,222-222@627-s8k-syv,"{'10009': 12, '11372': 4, '11373': 4, '11377': 4}"
2021-09-20,222-222@627-s8k-t9z,"{'10001': 4, '10003': 4, '10009': 8, '10010': 4, '10018': 4, '11385': 4}"
2021-09-20,222-222@627-s8k-wkz,"{'10002': 10, '10303': 4, '11203': 4, '11212': 8, '11233': 4, '11234': 4}"
2021-09-20,222-222@627-s8k-wp9,"{'10002': 4, '10009': 4, '10461': 4}"
2021-09-20,222-222@627-s8k-xkf,"{'10002': 10, '10016': 4, '10017': 4}"
2021-09-20,222-222@627-s8k-y7q,"{'10002': 8, '10009': 8, '10027': 4, '10031': 4}"
2021-09-20,222-222@627-s8k-ysq,"{'10002': 7, '10030': 4, '10037': 4, '10452': 4, '10456': 4, '11203': 4, '11233': 4, '11385': 4}"
2021-09-20,222-222@627-s8m-grk,"{'10003': 4, '10009': 11, '10010': 11, '10016': 6, '10023': 4, '10024': 4, '10027': 4, '10307': 4, '10309': 4, '10314': 4, '11102': 8, '11203': 4, '11216': 4, '11221': 4, '11223': 4, '11229': 4, '11230': 4, '11432': 4}"
2021-09-20,222-222@627-s8m-k9f,"{'10003': 4, '10009': 4, '10019': 4}"
2021-09-20,222-222@627-s8n-6ff,"{'10016': 4, '10022': 4, '10028': 8, '10031': 4, '10032': 4, '10065': 4, '10075': 4, '10128': 4, '10451': 4, '11208': 4, '11213': 4, '11215': 4, '11216': 4, '11217': 4, '11361': 4, '11693': 4}"
2021-09-20,222-222@627-s8n-8y9,"{'10019': 6, '10029': 4, '10305': 4, '10314': 4, '10457': 4, '11004': 4, '11101': 4, '11212': 4, '11229': 4, '11235': 4, '11366': 4, '11373': 4, '11375': 4, '11412': 5, '11426': 4}"
2021-09-20,222-222@627-s8n-975,"{'10021': 4, '10128': 4, '10314': 4, '11210': 4, '11218': 4, '11226': 4, '11233': 8}"
2021-09-20,222-222@627-s8n-bff,"{'10021': 4, '10461': 4, '10462': 4, '11102': 4, '11208': 4, '11432': 4, '11435': 4}"
2021-09-20,222-222@627-s8n-dn5,"{'10021': 4, '10044': 5, '10065': 4, '11101': 4, '11208': 4, '11375': 4}"
2021-09-20,222-222@627-s8n-f2k,"{'10021': 4, '10044': 4, '10065': 4, '11416': 4}"
2021-09-20,222-222@627-s8n-hbk,"{'10005': 4, '10038': 4, '10039': 4, '10044': 8, '10306': 4, '10453': 4, '11102': 4, '11104': 4, '11208': 4, '11219': 4, '11230': 4, '11368': 4, '11370': 4, '11372': 4, '11373': 4, '11377': 4, '11421': 4}"
