date_range_end,placekey,visitor
2020-09-14,222-222@627-s4k-d7q,"{'10019': 4, '10023': 4, '10025': 5, '10029': 4, '10035': 4, '10039': 4, '10069': 4, '10463': 8, '10468': 4, '10469': 4, '10471': 4, '11238': 4}"
2020-09-14,222-222@627-s4k-fvf,"{'10025': 4, '10467': 4, '11377': 6, '11416': 5, '11417': 5}"
2020-09-14,222-222@627-s4k-kpv,"{'10024': 4, '10460': 4, '11235': 4}"
2020-09-14,222-222@627-s4k-kzz,"{'10004': 4, '10005': 4, '10024': 8, '10025': 4, '10038': 4, '11101': 4, '11106': 4, '11418': 4, '11421': 8}"
2020-09-14,222-222@627-s4k-nqz,"{'10003': 4, '10011': 4, '10024': 9, '10025': 13, '10030': 4, '10031': 8, '10032': 4, '10039': 4, '10306': 4, '10456': 4, '10467': 4, '10469': 8, '11229': 4, '11385': 4}"
2020-09-14,222-222@627-s4k-psq,"{'10007': 4, '10013': 4, '10019': 4, '10023': 4, '10024': 8, '10025': 4, '10069': 4, '11205': 4, '11208': 4, '11209': 4}"
2020-09-14,222-222@627-s4m-75z,"{'10012': 7, '10025': 18, '10027': 4, '10033': 4, '11420': 7, '11433': 5, '11435': 5}"
2020-09-14,222-222@627-s4m-835,"{'10025': 4, '10027': 4, '10030': 4, '11212': 4, '11214': 4, '11354': 4, '11357': 4}"
2020-09-14,222-222@627-s4m-9j9,"{'10019': 4, '10024': 4, '10025': 21, '10030': 4, '10032': 4, '10036': 4, '10037': 4, '10453': 4, '11226': 6}"
2020-09-14,222-222@627-s4m-btv,"{'10024': 4, '10025': 4, '10460': 4, '11355': 4, '11365': 4, '11367': 4}"
2020-09-14,222-222@627-s4m-ckf,"{'10024': 4, '10025': 17, '10026': 5, '10472': 4}"
2020-09-14,222-222@627-s4m-ffz,"{'10007': 4, '10013': 4, '10025': 11}"
2020-09-14,222-222@627-s4m-v4v,"{'10024': 8, '10025': 8, '11412': 4, '11413': 4, '11694': 4}"
2020-09-14,222-222@627-s4m-vzz,"{'10028': 6, '10075': 6, '11221': 4, '11233': 4, '11423': 4, '11427': 4, '11428': 4}"
2020-09-14,222-222@627-s4m-wc5,"{'10028': 4, '10075': 4, '10314': 4, '11218': 4, '11385': 4}"
2020-09-14,222-222@627-s4m-y7q,"{'10028': 4, '10029': 4, '10465': 4, '10468': 4, '11102': 4, '11103': 4, '11106': 4, '11223': 4, '11377': 4, '11415': 4, '11418': 4}"
2020-09-14,222-222@627-s4n-2tv,"{'10019': 4, '10023': 4, '10028': 6, '10069': 4, '10075': 6, '10466': 4}"
2020-09-14,222-222@627-s4n-52k,"{'10021': 4, '10468': 4, '11436': 4}"
2020-09-14,222-222@627-s4n-5fz,"{'10021': 5, '10029': 4, '10075': 5}"
2020-09-14,222-222@627-s4n-5pv,"{'10021': 4, '10028': 4, '10075': 8, '10472': 4}"
2020-09-14,222-222@627-s4n-6c5,"{'10021': 4, '10029': 4, '10075': 4, '10303': 4, '10461': 4, '11210': 4, '11226': 5, '11230': 5, '11234': 4, '11368': 4, '11372': 4, '11373': 4}"
2020-09-14,222-222@627-s4n-b6k,"{'10019': 4, '10024': 8, '10025': 4, '10034': 4}"
2020-09-14,222-222@627-s4n-ch5,"{'10306': 5, '11210': 4, '11225': 4, '11226': 4}"
2020-09-14,222-222@627-s4n-nbk,"{'10031': 4, '10032': 4, '11105': 4, '11370': 4}"
