date_range_end,placekey,visitor
2020-10-19,222-222@627-s6d-whq,"{'10002': 4, '10027': 6, '10031': 14, '10032': 20, '10033': 13, '10035': 4, '10036': 4, '10037': 4, '10038': 4, '10039': 4, '10040': 8, '10451': 13, '10452': 8, '10453': 4, '10454': 5, '10455': 4, '10456': 8, '10457': 4, '10459': 4, '10460': 4, '10461': 4, '10462': 8, '10463': 8, '10468': 4, '10471': 4, '10473': 4, '10475': 4, '11204': 4, '11210': 4, '11219': 4, '11230': 4, '11235': 4, '11413': 4, '11420': 4, '11422': 4, '11432': 4}"
2020-10-19,222-222@627-s6d-y35,"{'10033': 4, '10034': 4, '10040': 8, '10465': 5, '10473': 5, '11229': 4, '11235': 4, '11368': 4}"
2020-10-19,222-222@627-s6d-zfz,"{'10032': 25, '10033': 12, '10452': 4, '10460': 6, '10465': 4, '10473': 4}"
2020-10-19,222-222@627-s6f-4d9,"{'10027': 13, '10031': 4, '10032': 4, '10035': 5, '10037': 5, '10039': 25, '10452': 4, '10459': 4, '10468': 6, '11692': 7, '11693': 7}"
2020-10-19,222-222@627-s6f-4n5,"{'10030': 8, '10037': 8, '10039': 17, '11368': 4, '11373': 4, '11377': 4}"
2020-10-19,222-222@627-s6f-4qf,"{'10039': 6, '10451': 5, '10456': 5}"
2020-10-19,222-222@627-s6f-ygk,"{'10465': 4, '10473': 4, '11218': 4, '11234': 4}"
2020-10-19,222-222@627-s6f-yvz,"{'10030': 5, '10037': 5, '10039': 5, '10453': 4, '10454': 4, '10455': 4, '10468': 4, '11229': 4, '11235': 4}"
2020-10-19,222-222@627-s6g-435,"{'10030': 4, '10031': 4, '10032': 4, '10037': 4, '10039': 9, '10306': 4, '10308': 4, '10457': 4, '10460': 4, '10467': 4, '10469': 4}"
2020-10-19,222-222@627-s6g-4qf,"{'10039': 4, '10451': 9, '10452': 5, '10456': 4}"
2020-10-19,222-222@627-s6g-5zz,"{'10037': 8, '10039': 4, '10452': 4, '10472': 4, '11372': 4, '11414': 4, '11692': 4}"
2020-10-19,222-222@627-s6g-6ff,"{'10019': 4, '10024': 4, '10026': 4, '10037': 4, '10472': 4, '11225': 4}"
2020-10-19,222-222@627-s6g-7yv,"{'10027': 4, '10035': 8, '10037': 8, '10454': 4, '10463': 4, '10471': 4}"
2020-10-19,222-222@627-s6g-rrk,"{'10029': 4, '10035': 4, '10039': 29, '10463': 4, '10472': 9, '11210': 4, '11229': 4, '11230': 5, '11234': 4, '11354': 4, '11355': 4, '11358': 4}"
2020-10-19,222-222@627-s6g-s5z,"{'10037': 5, '10039': 8, '10451': 4, '10452': 4, '10456': 4, '10457': 4, '10460': 4, '11207': 4}"
2020-10-19,222-222@627-s6m-6ff,"{'10040': 4, '10456': 4, '10459': 4}"
2020-10-19,222-222@627-s6m-6p9,"{'10033': 4, '10039': 4, '10040': 10, '10452': 4, '10461': 4, '10462': 5, '10472': 5, '11372': 4}"
2020-10-19,222-222@627-s6m-6x5,"{'10001': 4, '10018': 4, '10033': 15, '10040': 24, '10314': 4, '10451': 4, '10452': 6, '10456': 8, '10457': 8, '10472': 4, '10473': 5, '11373': 4, '11377': 4, '11419': 4}"
2020-10-19,222-222@627-s6m-9zz,"{'10032': 5, '10033': 5, '10452': 4, '10453': 4, '10456': 4, '10457': 4, '10473': 4, '11212': 4}"
2020-10-19,222-222@627-s6m-rrk,"{'10025': 4, '10032': 14, '10033': 28, '10034': 4, '10040': 14, '10453': 4, '10457': 4, '10463': 4, '10468': 4, '10475': 4}"
2020-10-19,222-222@627-s6m-t9z,"{'10034': 8, '10451': 4, '10456': 4, '10466': 5, '10467': 5, '10469': 5}"
2020-10-19,222-222@627-s6m-tqf,"{'10034': 8, '10040': 4, '10468': 4}"
2020-10-19,222-222@627-s6m-wx5,"{'10032': 4, '10034': 20, '10040': 16, '10457': 4, '10469': 4, '11201': 4, '11206': 4, '11237': 4}"
2020-10-19,222-222@627-s6m-xbk,"{'10031': 4, '10034': 4, '10035': 4, '10037': 4}"
2020-10-19,222-222@627-s6n-94v,"{'10001': 4, '10007': 8, '10013': 8, '10019': 4, '10021': 9, '10024': 4, '10026': 4, '10031': 4, '10032': 21, '10033': 29, '10034': 47, '10039': 4, '10040': 79, '10065': 9, '10128': 4, '10451': 8, '10452': 4, '10453': 4, '10456': 4, '10457': 8, '10458': 4, '10460': 4, '10468': 4, '11102': 4, '11104': 4, '11369': 5, '11385': 4, '11694': 4}"
2020-10-19,222-222@627-s8f-89z,"{'10009': 4, '10010': 4, '10016': 12, '10017': 4, '10018': 4, '10029': 4, '10044': 4, '10453': 4, '10468': 4, '11219': 4, '11358': 4}"
2020-10-19,222-222@627-s8f-8n5,"{'10016': 8, '10017': 4, '10461': 4, '11213': 4, '11223': 7, '11229': 7, '11355': 4, '11374': 4, '11416': 4}"
2020-10-19,222-222@627-s8h-w8v,"{'10026': 4, '11211': 4, '11220': 4}"
2020-10-19,222-222@627-s8h-wp9,"{'11203': 8, '11225': 4, '11226': 4, '11368': 4, '11373': 4}"
2020-10-19,222-222@627-s8h-x3q,"{'10016': 4, '10459': 4, '11354': 4, '11356': 4}"
2020-10-19,222-222@627-s8h-xnq,"{'10025': 4, '10027': 4, '11210': 4, '11230': 4}"
2020-10-19,222-222@627-s8j-26k,"{'10009': 8, '10010': 4, '10012': 4, '10016': 4, '10025': 4, '11105': 5, '11236': 4, '11418': 4}"
2020-10-19,222-222@627-s8j-49z,"{'11207': 4, '11239': 4, '11364': 4}"
2020-10-19,222-222@627-s8j-4qf,"{'10002': 4, '10003': 9, '10009': 9, '10010': 4, '10016': 4, '10019': 4, '10023': 4, '10069': 4, '11212': 4, '11234': 4, '11365': 5}"
2020-10-19,222-222@627-s8j-7t9,"{'10001': 4, '10011': 4, '10018': 4, '11214': 4, '11364': 8, '11421': 4}"
2020-10-19,222-222@627-s8j-9zz,"{'10023': 4, '10024': 4, '11203': 5, '11226': 5}"
2020-10-19,222-222@627-s8j-brk,"{'10001': 4, '10010': 4, '10011': 4, '10016': 4, '10018': 4, '10036': 4}"
2020-10-19,222-222@627-s8j-dgk,"{'10003': 4, '11221': 4, '11237': 4}"
2020-10-19,222-222@627-s8j-fvf,"{'10001': 4, '10010': 4, '10014': 4, '10470': 4}"
2020-10-19,222-222@627-s8j-gc5,"{'10003': 4, '10016': 4, '11205': 4, '11230': 8}"
2020-10-19,222-222@627-s8j-gtv,"{'10007': 4, '10009': 8, '10010': 4, '10011': 4, '10012': 4, '10013': 8, '10014': 8, '10016': 4, '10018': 8, '10019': 4, '10022': 4, '10026': 4, '10028': 6, '10029': 4, '10031': 4, '10036': 4, '10038': 4, '10075': 6, '10454': 4, '10456': 4, '10457': 4, '10463': 4, '10472': 4, '11103': 4, '11204': 5, '11206': 8, '11208': 8, '11211': 4, '11213': 4, '11214': 4, '11218': 4, '11221': 4, '11222': 4, '11223': 4, '11225': 4, '11226': 4, '11230': 4, '11368': 8, '11372': 4, '11373': 4, '11374': 4, '11379': 8, '11385': 8, '11432': 4, '11433': 4}"
2020-10-19,222-222@627-s8j-mhq,"{'10451': 4, '10456': 4, '11211': 5, '11222': 5}"
2020-10-19,222-222@627-s8j-n89,"{'10128': 4, '10301': 4, '10304': 4, '10306': 8, '10314': 4, '11201': 5, '11212': 4, '11225': 4, '11231': 5, '11236': 4, '11367': 4, '11385': 4}"
2020-10-19,222-222@627-s8j-rzf,"{'11208': 4, '11229': 4, '11354': 8, '11355': 4, '11416': 4, '11432': 7}"
2020-10-19,222-222@627-s8j-s5z,"{'10002': 8, '10010': 7, '10016': 7, '10306': 4, '10456': 4, '10457': 4, '10458': 4, '10459': 4, '10467': 4, '10468': 4, '11101': 4, '11102': 4, '11105': 4, '11201': 4, '11203': 8, '11206': 4, '11207': 4, '11208': 4, '11218': 4, '11239': 4, '11356': 4, '11357': 4, '11365': 4, '11369': 4, '11372': 4, '11411': 4, '11429': 4, '11432': 4}"
2020-10-19,222-222@627-s8j-sqz,"{'10010': 4, '10016': 8, '10017': 8, '11102': 4, '11106': 4}"
2020-10-19,222-222@627-s8j-v4v,"{'10001': 4, '10003': 4, '10009': 12, '10010': 11, '10016': 21, '10017': 12, '10021': 4, '10022': 4, '10023': 4, '10301': 4, '10303': 4, '10306': 7, '10308': 11, '10312': 4, '10314': 8, '10451': 8, '10452': 4, '10454': 4, '10455': 8, '10462': 4, '10467': 8, '10469': 8, '10473': 4, '11101': 4, '11109': 4, '11201': 16, '11203': 4, '11209': 4, '11210': 4, '11212': 13, '11214': 8, '11216': 4, '11217': 4, '11220': 8, '11221': 4, '11223': 8, '11224': 4, '11229': 4, '11230': 4, '11231': 4, '11232': 4, '11234': 4, '11235': 8, '11236': 9, '11360': 7, '11364': 4, '11365': 4, '11367': 4, '11368': 4, '11373': 4, '11374': 4, '11375': 8, '11378': 4, '11417': 4, '11423': 4, '11427': 4, '11433': 4, '11693': 4, '11697': 4}"
2020-10-19,222-222@627-s8j-vmk,"{'10010': 8, '10011': 4, '10016': 8, '10453': 4, '10461': 4, '10462': 4, '11207': 4, '11209': 4, '11212': 4, '11373': 4, '11377': 4, '11433': 4, '11434': 8, '11435': 4}"
2020-10-19,222-222@627-s8j-wkz,"{'10003': 4, '10009': 4, '10010': 5, '10016': 13, '10017': 4, '10018': 4, '10021': 4, '10075': 4, '11101': 4}"
2020-10-19,222-222@627-s8j-yvz,"{'10001': 4, '10304': 4, '10305': 4, '10306': 4, '10308': 4, '10312': 4, '11101': 4, '11109': 4, '11201': 4, '11379': 4, '11421': 4}"
2020-10-19,222-222@627-s8k-28v,"{'10472': 4, '10475': 4, '11423': 4, '11427': 4, '11428': 4}"
2020-10-19,222-222@627-s8k-2c5,"{'10016': 4, '10017': 4, '10018': 4, '10019': 8, '10021': 4, '10022': 4, '10025': 4, '10026': 4, '10029': 4, '10033': 4, '10036': 4, '10040': 4, '10301': 4, '10306': 4, '10310': 4, '10454': 4, '10459': 4, '10460': 4, '10462': 4, '10467': 8, '10473': 4, '11103': 4, '11204': 4, '11209': 4, '11211': 4, '11220': 4, '11223': 5, '11224': 5, '11229': 4, '11230': 4, '11234': 4, '11235': 5, '11236': 4, '11354': 4, '11355': 4, '11358': 4, '11361': 4, '11366': 4, '11367': 4, '11372': 4, '11373': 4, '11375': 4, '11417': 4, '11419': 4, '11436': 4, '11691': 4, '11694': 4}"
2020-10-19,222-222@627-s8k-c5z,"{'10002': 4, '10009': 4, '10452': 4, '10453': 4}"
2020-10-19,222-222@627-s8k-cyv,"{'10002': 10, '10003': 8, '10009': 18, '10016': 4, '10031': 4, '10032': 4, '10035': 4, '10037': 4, '10039': 4, '10457': 4, '11218': 4, '11694': 4}"
2020-10-19,222-222@627-s8k-fxq,"{'10003': 4, '10009': 19, '10010': 5, '10011': 4, '10016': 5, '10026': 4, '10027': 4, '10031': 4, '10303': 4, '10314': 4, '10470': 4}"
2020-10-19,222-222@627-s8k-g6k,"{'10009': 5, '10304': 4, '11225': 4, '11226': 4}"
2020-10-19,222-222@627-s8k-qmk,"{'10009': 8, '10010': 4, '10453': 4, '10457': 4, '11201': 4}"
2020-10-19,222-222@627-s8k-rff,"{'10002': 4, '10009': 4, '11368': 4}"
2020-10-19,222-222@627-s8k-rrk,"{'10009': 8, '10017': 4, '10022': 4, '11101': 4, '11106': 4, '11207': 4, '11219': 5, '11220': 5, '11377': 4, '11385': 4}"
2020-10-19,222-222@627-s8k-syv,"{'10009': 11, '10011': 4, '10455': 4, '10456': 4}"
2020-10-19,222-222@627-s8k-t9z,"{'10001': 4, '10003': 4, '10007': 4, '10010': 4, '10011': 8, '10012': 4, '10014': 4, '10038': 4, '11201': 8}"
2020-10-19,222-222@627-s8k-wkz,"{'10001': 4, '10002': 17, '10003': 4, '10009': 4, '10011': 4, '10012': 4, '10014': 4, '10029': 4, '10310': 4, '10473': 4, '11208': 7, '11211': 4, '11226': 4, '11234': 4, '11235': 4}"
2020-10-19,222-222@627-s8k-wp9,"{'10002': 19, '10456': 4, '10457': 4, '11216': 4, '11221': 4, '11226': 4, '11419': 4, '11421': 4}"
2020-10-19,222-222@627-s8k-xkf,"{'10002': 8, '10029': 4, '10035': 4, '10463': 4, '10471': 4, '11220': 4, '11225': 4, '11226': 4, '11229': 4, '11235': 4, '11357': 4, '11368': 4, '11373': 4}"
2020-10-19,222-222@627-s8k-ysq,"{'10002': 4, '10025': 4, '10305': 4, '10451': 4, '10456': 4, '10457': 4, '10464': 4, '10465': 4, '10468': 4, '11214': 4, '11377': 4, '11419': 5}"
2020-10-19,222-222@627-s8m-grk,"{'10002': 4, '10009': 11, '10010': 4, '10016': 4, '10023': 4, '11102': 4, '11103': 4, '11106': 4, '11201': 4, '11218': 4}"
2020-10-19,222-222@627-s8n-6ff,"{'10024': 4, '10128': 4, '10314': 4, '10466': 4, '11101': 4, '11105': 4, '11229': 4, '11235': 4, '11358': 4, '11361': 4, '11370': 4, '11412': 4}"
2020-10-19,222-222@627-s8n-8qf,"{'10021': 4, '10065': 4, '10312': 4, '11105': 4, '11218': 4, '11230': 4}"
2020-10-19,222-222@627-s8n-975,"{'10305': 4, '10306': 4, '11105': 4, '11354': 4, '11357': 4}"
