date_range_end,placekey,visitor
2021-03-15,222-222@627-s4n-sqz,"{'10028': 4, '10128': 4, '10456': 4, '10459': 4, '11373': 4, '11377': 4}"
2021-03-15,222-222@627-s4n-vxq,"{'10002': 4, '10028': 4, '10128': 4, '10471': 4}"
2021-03-15,222-222@627-s4n-w49,"{'10028': 4, '11372': 4, '11373': 4, '11377': 4}"
2021-03-15,222-222@627-s4n-xbk,"{'10028': 4, '10128': 4, '11217': 4, '11372': 4, '11373': 4}"
2021-03-15,222-222@627-s4q-v75,"{'10019': 4, '10023': 18, '10069': 14, '10462': 4, '10473': 4, '11223': 4, '11362': 4, '11363': 4}"
2021-03-15,222-222@627-s4q-wx5,"{'10019': 5, '10021': 4, '10023': 10, '10024': 4, '10028': 4, '10065': 4, '10069': 10, '10075': 4, '10303': 4, '10314': 4, '10473': 4, '11101': 4, '11103': 4, '11106': 4, '11212': 4, '11213': 4}"
2021-03-15,222-222@627-s4q-zvf,"{'10002': 4, '10029': 4, '10128': 4, '10456': 4, '10465': 4, '10467': 4, '10469': 4, '10472': 4, '11106': 4, '11221': 4, '11228': 5, '11234': 4, '11236': 4, '11378': 4, '11385': 4, '11418': 4}"
2021-03-15,222-222@627-s4r-28v,"{'10019': 4, '10023': 8, '10024': 4, '10069': 4}"
2021-03-15,222-222@627-s4r-3dv,"{'10016': 4, '10017': 4, '10023': 4, '10028': 4, '10069': 4, '10128': 4, '11204': 4, '11214': 4, '11373': 8, '11377': 4}"
2021-03-15,222-222@627-s4r-3kf,"{'10019': 6, '10023': 10, '10024': 4, '10028': 4, '10069': 6, '10128': 4, '11208': 4, '11372': 7, '11377': 7}"
2021-03-15,222-222@627-s4r-5j9,"{'10023': 4, '10069': 4, '10312': 4}"
2021-03-15,222-222@627-s4r-tgk,"{'11206': 4, '11221': 4, '11432': 4}"
2021-03-15,222-222@627-s4s-bp9,"{'10027': 8, '10031': 4, '11222': 4, '11236': 4, '11365': 4}"
2021-03-15,222-222@627-s4s-brk,"{'10027': 8, '10030': 4, '10031': 9, '10032': 5, '10037': 4, '10464': 4, '10466': 8, '10468': 5, '10470': 4, '10475': 4, '11377': 4}"
2021-03-15,222-222@627-s4s-c5z,"{'10027': 4, '10473': 4, '11236': 4}"
2021-03-15,222-222@627-s4s-cbk,"{'10027': 8, '11221': 4, '11233': 4}"
2021-03-15,222-222@627-s4s-ch5,"{'10027': 4, '10031': 4, '10472': 4}"
2021-03-15,222-222@627-s4s-jjv,"{'10024': 4, '10026': 8, '10029': 6, '10030': 4, '10035': 4, '10037': 4, '10453': 4, '11433': 4, '11435': 4}"
2021-03-15,222-222@627-s4s-k4v,"{'10001': 5, '10025': 4, '10027': 4, '10033': 4, '10040': 4, '10462': 4}"
2021-03-15,222-222@627-s4s-m6k,"{'10453': 4, '10459': 4, '10474': 4, '11358': 4}"
2021-03-15,222-222@627-s4t-4sq,"{'10026': 4, '10027': 4, '10031': 8, '10032': 4, '10453': 4, '10466': 4, '11436': 4}"
2021-03-15,222-222@627-s4t-5fz,"{'10024': 4, '10025': 8, '10027': 8, '10031': 16, '10032': 4, '11379': 4}"
2021-03-15,222-222@627-s4t-tgk,"{'10026': 4, '10027': 4, '10029': 6, '10035': 10, '10460': 4, '11374': 4}"
2021-03-15,222-222@627-s4t-tvz,"{'10029': 4, '10032': 5, '10473': 4}"
2021-03-15,222-222@627-s4t-xt9,"{'10026': 4, '10029': 4, '10032': 4, '10033': 4, '10035': 4, '10128': 4}"
2021-03-15,222-222@627-s4v-2rk,"{'10029': 15, '10035': 4, '10128': 4, '10454': 4, '10467': 4}"
2021-03-15,222-222@627-s4v-2x5,"{'10026': 4, '10029': 4, '10128': 4, '11236': 4, '11423': 4, '11427': 4}"
2021-03-15,222-222@627-s4v-2zf,"{'10029': 14, '10035': 10, '10454': 4, '11354': 4, '11357': 4}"
2021-03-15,222-222@627-s4v-3nq,"{'10016': 4, '10029': 4, '11226': 4, '11433': 4, '11435': 4}"
2021-03-15,222-222@627-s4v-5pv,"{'10029': 13, '10031': 4, '10032': 8, '10034': 4}"
2021-03-15,222-222@627-s4v-789,"{'10026': 12, '10029': 8, '10035': 8, '10302': 4, '10306': 4, '10314': 4, '10451': 4, '10456': 4, '10462': 4, '11206': 4}"
2021-03-15,222-222@627-s4v-9cq,"{'10002': 4, '10026': 9, '10027': 5, '11434': 4}"
2021-03-15,222-222@627-s4v-9xq,"{'10462': 4, '10466': 4, '10472': 4}"
2021-03-15,222-222@627-s4v-bc5,"{'10030': 4, '10032': 4, '10037': 4, '10459': 4, '10460': 4, '11426': 4}"
2021-03-15,222-222@627-s4v-dn5,"{'10021': 4, '10025': 12, '10026': 13, '10027': 8, '10028': 13, '10029': 4, '10035': 4, '10037': 4, '10075': 9, '10128': 8, '10301': 4, '10304': 4, '10312': 7, '10314': 4, '10452': 4, '10453': 4, '10456': 4, '10457': 4, '10461': 4, '10462': 4, '10463': 13, '10468': 4, '10470': 4, '10471': 4, '11105': 4, '11203': 4, '11204': 4, '11218': 4, '11223': 8, '11234': 4, '11235': 4, '11236': 4, '11238': 4, '11368': 4, '11369': 4, '11373': 10, '11374': 5, '11377': 10, '11422': 4}"
2021-03-15,222-222@627-s4v-hh5,"{'10029': 4, '10030': 4, '10035': 4, '10039': 4, '10128': 8, '11378': 4, '11379': 4}"
2021-03-15,222-222@627-s4v-k4v,"{'10040': 4, '10451': 4, '10452': 4, '10456': 4}"
2021-03-15,222-222@627-s4v-k75,"{'10001': 4, '10018': 4, '10027': 4, '10031': 4, '10035': 4, '10037': 4, '10451': 4, '10454': 4, '10456': 4, '10462': 4, '10468': 4, '10472': 4, '10473': 8, '10475': 4, '11214': 4, '11220': 4, '11224': 4, '11367': 4, '11411': 4}"
2021-03-15,222-222@627-s4v-kpv,"{'10035': 8, '10457': 4, '10458': 4}"
2021-03-15,222-222@627-s4v-nqz,"{'10032': 4, '10314': 4, '10463': 4, '10467': 4, '10471': 4, '11207': 4, '11212': 4, '11233': 4, '11361': 4, '11364': 4}"
2021-03-15,222-222@627-s4v-ty9,"{'10025': 4, '10026': 4, '10035': 7, '11370': 4, '11372': 4, '11377': 4}"
2021-03-15,222-222@627-s5w-psq,"{'10029': 4, '10034': 4, '10451': 4, '10453': 12, '10454': 4, '10456': 4, '10458': 4, '10468': 4}"
2021-03-15,222-222@627-s5w-sbk,"{'10029': 4, '10034': 4, '10040': 4, '10463': 4, '10472': 4, '11412': 4}"
2021-03-15,222-222@627-s5w-sdv,"{'10034': 8, '10453': 4, '10457': 4, '10458': 4, '10463': 8, '10467': 4, '10468': 8, '10471': 4}"
2021-03-15,222-222@627-s5w-wx5,"{'10034': 4, '10040': 4, '10453': 4, '10457': 4, '10459': 4, '10460': 4}"
2021-03-15,222-222@627-s5w-z9f,"{'10034': 4, '10451': 4, '10456': 8, '10459': 4, '10462': 4, '10473': 4, '11203': 4}"
2021-03-15,222-222@627-s5w-zmk,"{'10457': 4, '10458': 4, '10460': 4}"
2021-03-15,222-222@627-s5x-92k,"{'10032': 4, '10034': 8, '10040': 8, '11691': 4}"
2021-03-15,222-222@627-s5x-9pv,"{'10031': 4, '10032': 4, '10034': 5, '10040': 13, '10457': 4, '10458': 4, '10460': 4, '10463': 4, '10468': 4, '11218': 4, '11230': 4}"
2021-03-15,222-222@627-s5x-c3q,"{'10027': 4, '10031': 4, '10034': 10, '10040': 4, '10456': 4, '10457': 4, '10458': 4, '11416': 4, '11417': 4, '11419': 4}"
2021-03-15,222-222@627-s5x-c89,"{'10032': 4, '10033': 4, '10468': 4, '11204': 5, '11372': 4, '11377': 4, '11412': 4}"
2021-03-15,222-222@627-s6d-52k,"{'10031': 4, '10032': 4, '10459': 4, '10461': 4}"
2021-03-15,222-222@627-s6d-7bk,"{'10024': 4, '10031': 4, '10034': 4, '10451': 4, '10456': 4, '10459': 4, '10473': 4, '11374': 4}"
2021-03-15,222-222@627-s6d-c5z,"{'10031': 4, '10128': 4, '11103': 4, '11106': 4}"
2021-03-15,222-222@627-s6d-c89,"{'10031': 8, '10032': 4, '10314': 5, '11226': 4}"
2021-03-15,222-222@627-s6d-pvz,"{'10026': 5, '10027': 9, '10031': 8, '10039': 4}"
2021-03-15,222-222@627-s6d-vcq,"{'10002': 4, '10003': 4, '10030': 4, '10033': 4, '10037': 4, '10040': 4, '10456': 4, '10463': 4, '11207': 4, '11385': 4}"
2021-03-15,222-222@627-s6d-whq,"{'10001': 4, '10002': 4, '10009': 4, '10018': 4, '10019': 4, '10021': 4, '10023': 4, '10032': 12, '10033': 8, '10034': 4, '10039': 9, '10040': 8, '10069': 4, '10451': 4, '10452': 8, '10453': 4, '10454': 4, '10456': 4, '10459': 4, '10462': 5, '10463': 4, '10468': 4, '10471': 4, '10475': 4, '11105': 8, '11208': 4, '11218': 4, '11220': 4, '11230': 4, '11370': 4, '11379': 4}"
2021-03-15,222-222@627-s6d-zcq,"{'10030': 4, '10031': 4, '10032': 5, '10039': 4, '10463': 4, '11220': 4}"
2021-03-15,222-222@627-s6d-zfz,"{'10032': 16, '10033': 12, '10303': 4, '10452': 8, '10453': 4, '10461': 4, '10462': 4, '10463': 4, '10467': 4, '10468': 4}"
2021-03-15,222-222@627-s6f-4d9,"{'10019': 4, '10024': 4, '10025': 4, '10026': 4, '10027': 6, '10029': 5, '10030': 4, '10031': 9, '10032': 9, '10033': 9, '10035': 6, '10037': 14, '10039': 32, '10452': 4, '10453': 4, '10454': 4, '10456': 6, '11206': 4}"
2021-03-15,222-222@627-s6f-4n5,"{'10010': 4, '10011': 4, '10030': 4, '10031': 4, '10037': 4, '10039': 32, '10456': 4, '11368': 4, '11369': 4}"
2021-03-15,222-222@627-s6f-4qf,"{'10039': 8, '10456': 4, '10458': 4, '10468': 4}"
2021-03-15,222-222@627-s6f-bx5,"{'10024': 6, '10025': 4, '10473': 4}"
2021-03-15,222-222@627-s6f-yvz,"{'10030': 7, '10037': 7, '10039': 7, '10302': 4, '10303': 4, '11368': 4}"
2021-03-15,222-222@627-s6f-zj9,"{'10030': 9, '10035': 4, '10037': 9}"
2021-03-15,222-222@627-s6g-435,"{'10027': 4, '10031': 4, '10460': 4}"
2021-03-15,222-222@627-s6g-4qf,"{'10030': 4, '10039': 8, '10454': 12, '10455': 4, '10456': 4, '10459': 4, '10475': 4}"
2021-03-15,222-222@627-s6g-5zz,"{'10037': 9, '10451': 4, '10456': 4, '11368': 4, '11369': 4}"
2021-03-15,222-222@627-s6g-6ff,"{'10035': 10, '10037': 10, '10461': 4, '10470': 4, '11369': 4}"
2021-03-15,222-222@627-s6g-7yv,"{'10035': 4, '10037': 4, '10304': 4, '10457': 4, '10458': 4, '10460': 4, '11203': 4, '11213': 4}"
2021-03-15,222-222@627-s6g-rrk,"{'10030': 4, '10039': 20, '10452': 5, '10456': 4, '10466': 4, '11214': 4, '11419': 4}"
2021-03-15,222-222@627-s6m-4gk,"{'10033': 4, '10040': 4, '11367': 4}"
2021-03-15,222-222@627-s6m-5vf,"{'10026': 4, '10027': 4, '10032': 4, '10033': 12, '10040': 4, '10452': 4}"
2021-03-15,222-222@627-s6m-6p9,"{'10040': 8, '10453': 4, '10456': 4, '10457': 4, '11413': 6, '11422': 6}"
2021-03-15,222-222@627-s6m-6x5,"{'10034': 7, '10040': 13, '10451': 4, '10455': 4, '10460': 8, '10463': 4, '10472': 4, '11206': 4, '11211': 4}"
2021-03-15,222-222@627-s6m-9zz,"{'10031': 8, '10032': 8, '10033': 8, '10040': 4, '10452': 9, '10457': 4, '10458': 4, '11214': 4, '11368': 4, '11420': 4}"
2021-03-15,222-222@627-s6m-rrk,"{'10025': 4, '10032': 12, '10033': 8, '10034': 4, '10040': 4, '10452': 4, '10463': 4, '10473': 8}"
2021-03-15,222-222@627-s6m-t9z,"{'10024': 5, '10034': 8, '10040': 8, '10463': 4, '11369': 4, '11372': 4}"
2021-03-15,222-222@627-s6m-tqf,"{'10034': 5, '10451': 5, '10452': 5, '10468': 4, '11369': 4, '11372': 4}"
2021-03-15,222-222@627-s6m-wx5,"{'10034': 12, '10040': 4, '10457': 4, '10463': 4, '11222': 4, '11419': 4, '11420': 4}"
2021-03-15,222-222@627-s6m-xbk,"{'10026': 4, '10027': 4, '10035': 4, '10466': 4, '11208': 5}"
2021-03-15,222-222@627-s6n-94v,"{'10032': 14, '10033': 41, '10034': 57, '10040': 81, '10453': 4, '10460': 4, '10467': 5, '10468': 4, '10471': 4, '11235': 4, '11355': 8, '11365': 4, '11367': 8, '11370': 4, '11385': 5}"
2021-03-15,222-222@627-s8f-89z,"{'10001': 4, '10002': 4, '10010': 4, '10016': 4, '10021': 4, '10065': 4, '11420': 4}"
2021-03-15,222-222@627-s8f-8n5,"{'10016': 13, '10017': 5, '10031': 4, '10032': 4, '10304': 4, '10305': 4, '10457': 4, '10458': 8, '10462': 4, '10473': 4, '11218': 4, '11226': 4, '11230': 4}"
2021-03-15,222-222@627-s8h-zfz,"{'10003': 4, '10010': 4, '10012': 4, '10013': 4, '11374': 4}"
2021-03-15,222-222@627-s8j-2kz,"{'10003': 5, '11233': 4, '11368': 4, '11419': 5, '11420': 5}"
2021-03-15,222-222@627-s8j-4qf,"{'10002': 4, '10003': 4, '10010': 4, '10014': 4, '10456': 8, '10457': 4, '10463': 4, '11201': 4, '11205': 4, '11207': 4, '11210': 4, '11214': 4, '11217': 4, '11222': 4, '11234': 4, '11369': 4, '11372': 4}"
2021-03-15,222-222@627-s8j-dgk,"{'10003': 4, '10011': 4, '10012': 4, '10014': 4, '11226': 4, '11385': 4}"
2021-03-15,222-222@627-s8j-gc5,"{'10014': 4, '10465': 4, '11214': 4, '11360': 4}"
2021-03-15,222-222@627-s8j-gtv,"{'10001': 8, '10003': 12, '10009': 8, '10010': 8, '10011': 4, '10012': 4, '10014': 4, '10016': 5, '10017': 5, '10019': 8, '10023': 8, '10028': 4, '10035': 4, '10037': 4, '10044': 4, '10069': 8, '10075': 4, '10451': 4, '10453': 4, '10456': 4, '10457': 4, '10470': 4, '11104': 4, '11204': 4, '11209': 4, '11211': 8, '11212': 4, '11214': 8, '11220': 8, '11224': 4, '11228': 4, '11229': 4, '11235': 4, '11236': 4, '11239': 5, '11368': 4, '11372': 8, '11377': 8, '11428': 4, '11429': 4}"
2021-03-15,222-222@627-s8j-kcq,"{'10011': 4, '10016': 8, '10017': 4, '10453': 4}"
2021-03-15,222-222@627-s8j-mc5,"{'10462': 4, '11208': 4, '11216': 4, '11421': 4}"
2021-03-15,222-222@627-s8j-n89,"{'10001': 4, '10002': 4, '10003': 4, '10010': 4, '10011': 4, '10016': 8, '10017': 4, '10018': 4, '10022': 4, '10032': 4, '10033': 4, '10314': 4, '11213': 4, '11215': 4, '11216': 4, '11223': 4, '11230': 4, '11372': 4, '11377': 4, '11378': 4, '11419': 4, '11694': 4}"
2021-03-15,222-222@627-s8j-s5z,"{'10002': 4, '10009': 4, '10010': 8, '10016': 12, '10017': 4, '10021': 4, '10029': 4, '10030': 4, '10036': 5, '10037': 4, '10039': 4, '10314': 4, '10455': 4, '10459': 4, '10467': 8, '10469': 4, '11203': 8, '11207': 10, '11208': 4, '11218': 4, '11221': 4, '11222': 4, '11226': 8, '11234': 4, '11236': 5, '11237': 4, '11356': 4, '11368': 4, '11373': 4, '11375': 4, '11377': 4, '11433': 4}"
2021-03-15,222-222@627-s8j-v4v,"{'10002': 9, '10009': 8, '10010': 8, '10016': 16, '10017': 8, '10019': 8, '10021': 4, '10022': 8, '10023': 8, '10024': 4, '10025': 8, '10026': 4, '10028': 4, '10033': 4, '10069': 4, '10075': 4, '10301': 4, '10303': 4, '10304': 4, '10305': 8, '10307': 4, '10308': 8, '10309': 4, '10312': 4, '10314': 8, '10452': 4, '10457': 4, '10465': 8, '10466': 4, '10467': 8, '10469': 4, '10473': 4, '11101': 4, '11109': 4, '11207': 4, '11208': 4, '11210': 4, '11214': 4, '11215': 4, '11217': 8, '11219': 4, '11220': 12, '11222': 4, '11223': 8, '11224': 4, '11226': 4, '11231': 4, '11232': 8, '11234': 8, '11235': 4, '11236': 4, '11368': 14, '11372': 4, '11373': 4, '11375': 4, '11411': 4, '11413': 4, '11417': 4, '11419': 4, '11420': 4, '11422': 4, '11433': 4, '11435': 4}"
2021-03-15,222-222@627-s8j-vmk,"{'10001': 4, '10040': 4, '10301': 4, '10314': 4, '11366': 4, '11367': 4, '11413': 4, '11422': 4}"
2021-03-15,222-222@627-s8j-wkz,"{'10009': 4, '10016': 19, '10017': 8, '10018': 7, '11373': 4}"
2021-03-15,222-222@627-s8j-yvz,"{'10001': 4, '10003': 4, '10011': 4, '10012': 4, '10014': 4, '11217': 4, '11229': 7, '11235': 7}"
2021-03-15,222-222@627-s8j-z75,"{'10032': 4, '10033': 4, '11201': 4, '11217': 4, '11226': 4}"
2021-03-15,222-222@627-s8k-28v,"{'11218': 4, '11219': 4, '11221': 4, '11228': 4}"
2021-03-15,222-222@627-s8k-2c5,"{'10001': 16, '10004': 4, '10016': 4, '10018': 8, '10021': 4, '10022': 4, '10025': 4, '10029': 4, '10065': 4, '10280': 4, '10306': 4, '10308': 8, '10312': 8, '10458': 4, '10461': 4, '10462': 4, '10463': 4, '10468': 4, '10469': 4, '10472': 4, '11105': 4, '11207': 4, '11214': 4, '11219': 4, '11223': 8, '11228': 8, '11229': 8, '11235': 16, '11238': 4, '11370': 4, '11373': 4, '11377': 8, '11413': 5, '11414': 4, '11416': 4, '11417': 4, '11419': 4, '11421': 7, '11436': 5, '11691': 4}"
2021-03-15,222-222@627-s8k-3dv,"{'10019': 4, '10308': 5, '10312': 5, '10457': 4, '11373': 4, '11377': 4, '11412': 4, '11423': 4, '11432': 4, '11433': 4}"
2021-03-15,222-222@627-s8k-c5z,"{'10002': 4, '10009': 4, '10306': 4, '10461': 7, '11238': 4}"
2021-03-15,222-222@627-s8k-cyv,"{'10002': 12, '10009': 16, '10033': 4, '10304': 4, '10305': 4, '10461': 4, '11210': 4, '11218': 4, '11219': 4, '11220': 4, '11229': 4, '11230': 8, '11232': 4, '11236': 4, '11435': 4}"
2021-03-15,222-222@627-s8k-fxq,"{'10002': 4, '10003': 4, '10009': 13, '10010': 6, '10016': 6, '10029': 4, '10035': 4, '11234': 4, '11236': 4}"
2021-03-15,222-222@627-s8k-g6k,"{'10029': 4, '10304': 4, '10305': 4, '10306': 4, '10460': 4, '11228': 4}"
2021-03-15,222-222@627-s8k-qcq,"{'11206': 4, '11356': 4, '11367': 4}"
2021-03-15,222-222@627-s8k-qmk,"{'10002': 4, '10003': 5, '10009': 4, '10019': 4, '10469': 8, '11211': 4, '11372': 4}"
2021-03-15,222-222@627-s8k-qzz,"{'10009': 4, '11235': 4, '11385': 4}"
2021-03-15,222-222@627-s8k-rrk,"{'10002': 8, '10003': 5, '10028': 4, '10075': 4, '11423': 4, '11432': 4, '11433': 4, '11435': 4}"
2021-03-15,222-222@627-s8k-syv,"{'10001': 4, '10009': 13, '11434': 4}"
2021-03-15,222-222@627-s8k-t9z,"{'10003': 4, '10009': 4, '10014': 4, '10309': 4, '11233': 7, '11235': 4, '11368': 4}"
2021-03-15,222-222@627-s8k-wkz,"{'10002': 11, '11208': 4, '11354': 4}"
2021-03-15,222-222@627-s8k-wp9,"{'10002': 16, '10009': 4, '10455': 4, '11208': 4, '11223': 6, '11229': 6, '11369': 4, '11414': 4, '11419': 4}"
2021-03-15,222-222@627-s8k-xkf,"{'10002': 15, '10038': 4, '11101': 4, '11221': 5}"
2021-03-15,222-222@627-s8k-ysq,"{'10002': 8, '10009': 8, '11207': 4, '11237': 4}"
2021-03-15,222-222@627-s8n-6ff,"{'10028': 4, '10128': 4, '10301': 4, '10304': 4, '10306': 8, '10309': 4, '10312': 4, '10314': 4, '10462': 4, '10463': 4, '11201': 4, '11213': 6, '11215': 4, '11216': 6, '11217': 4, '11222': 4, '11223': 4, '11231': 4, '11238': 4, '11354': 4, '11374': 5, '11375': 5}"
2021-03-15,222-222@627-s8n-7qz,"{'11234': 4, '11433': 4, '11435': 4}"
2021-03-15,222-222@627-s8n-8qf,"{'10128': 4, '10455': 4, '11358': 4, '11365': 4}"
2021-03-15,222-222@627-s8n-8y9,"{'10021': 4, '10314': 4, '11104': 4, '11213': 4, '11222': 4, '11225': 4, '11237': 4, '11365': 4, '11367': 4, '11368': 4, '11375': 4, '11377': 4, '11412': 4, '11434': 4}"
2021-03-15,222-222@627-s8n-bff,"{'10021': 4, '10452': 4, '11104': 4, '11224': 4, '11377': 4, '11421': 4}"
2021-03-15,222-222@627-s8n-dn5,"{'10044': 8, '11216': 4, '11238': 4, '11365': 4, '11432': 4}"
2021-03-15,222-222@627-s8n-hbk,"{'10044': 4, '10467': 4, '10470': 4, '10471': 4, '11105': 4, '11213': 4, '11372': 4, '11374': 4, '11377': 4, '11379': 4, '11413': 4}"
2021-03-15,222-222@627-s8n-yd9,"{'10021': 4, '10075': 4, '10473': 4, '11235': 4}"
2021-03-15,222-222@627-s8q-snq,"{'10028': 5, '10075': 5, '10309': 4, '10312': 4, '10314': 4}"
2021-03-15,222-222@627-s8q-t35,"{'10002': 4, '10007': 9, '10013': 4, '10028': 8, '10075': 4, '10128': 4, '10280': 5, '10282': 5, '10457': 4, '11104': 4, '11357': 4, '11365': 4, '11366': 4, '11367': 4, '11373': 4, '11374': 4, '11375': 8, '11377': 8, '11433': 4, '11691': 4}"
2021-03-15,222-222@627-s8q-t9z,"{'10021': 4, '10028': 4, '10065': 4, '10075': 4, '10453': 4, '11207': 4, '11208': 4, '11218': 4}"
2021-03-15,222-222@627-s8q-tjv,"{'11360': 4, '11372': 5, '11373': 5, '11374': 4, '11385': 4}"
2021-03-15,222-222@627-s8q-w6k,"{'10028': 4, '10075': 4, '10128': 4, '11214': 4, '11228': 4}"
2021-03-15,222-222@627-s8q-wx5,"{'10019': 4, '10023': 8, '10069': 4, '10458': 5, '10467': 4, '10468': 5, '11230': 4, '11235': 4, '11365': 4, '11366': 4, '11379': 4}"
2021-03-15,222-222@627-s8q-yjv,"{'10017': 4, '11213': 4, '11216': 4, '11375': 4}"
2021-03-15,222-222@627-s8r-2rk,"{'10010': 4, '10011': 4, '10027': 4, '10035': 4, '11236': 4}"
2021-03-15,222-222@627-s8r-2tv,"{'10016': 4, '10017': 4, '10028': 8, '10452': 4, '10459': 4, '10467': 5, '10474': 4, '11217': 4, '11219': 4, '11220': 4, '11232': 4, '11235': 4, '11357': 4}"
2021-03-15,222-222@627-s8r-3yv,"{'10028': 4, '10461': 4, '10462': 4, '10471': 4, '11101': 4, '11104': 8, '11106': 4, '11235': 4, '11368': 8, '11373': 4, '11374': 8, '11375': 4, '11377': 8, '11412': 4, '11423': 4, '11432': 4, '11433': 4}"
2021-03-15,222-222@627-s8r-5s5,"{'10001': 4, '10002': 4, '10009': 4, '10011': 4, '10031': 4, '10032': 4, '11223': 4, '11229': 4, '11238': 4}"
2021-03-15,222-222@627-s8r-5vf,"{'11102': 4, '11103': 4, '11106': 4, '11366': 4, '11367': 4}"
2021-03-15,222-222@627-s8r-649,"{'11204': 4, '11206': 4, '11216': 4, '11221': 4}"
2021-03-15,222-222@627-s8r-6zf,"{'10019': 8, '10036': 8, '10314': 4, '11208': 4, '11372': 4, '11373': 4}"
2021-03-15,222-222@627-s8r-835,"{'11207': 4, '11358': 4, '11361': 4}"
2021-03-15,222-222@627-s8r-85f,"{'10019': 4, '10025': 4, '10027': 4, '10036': 4}"
2021-03-15,222-222@627-s8r-8sq,"{'10019': 4, '10024': 4, '10026': 4, '11229': 4, '11235': 4, '11354': 4, '11355': 4}"
2021-03-15,222-222@627-s8r-92k,"{'10024': 4, '10460': 4, '10462': 4, '10467': 4, '11210': 4, '11219': 4, '11224': 4, '11229': 4, '11230': 4, '11429': 4}"
2021-03-15,222-222@627-s8r-9pv,"{'10039': 4, '11223': 4, '11354': 4}"
2021-03-15,222-222@627-s8r-cyv,"{'10019': 4, '10314': 4, '10458': 4, '11434': 6}"
