date_range_end,placekey,visitor
2021-11-01,222-222@627-s4t-tvz,"{'10029': 4, '10032': 4, '10039': 4, '10453': 5, '10460': 4, '11101': 5, '11207': 4, '11208': 4}"
2021-11-01,222-222@627-s4t-y9z,"{'10026': 4, '10027': 4, '10029': 4, '10031': 4, '10035': 4, '10454': 4, '10468': 4}"
2021-11-01,222-222@627-s4v-2rk,"{'10029': 4, '10463': 4, '11412': 4, '11413': 4, '11434': 4}"
2021-11-01,222-222@627-s4v-2x5,"{'10026': 4, '10461': 4, '10469': 4, '11369': 4, '11370': 4}"
2021-11-01,222-222@627-s4v-2zf,"{'10002': 4, '10029': 12, '10035': 4, '10472': 5, '10473': 4, '11368': 4, '11373': 4, '11421': 5}"
2021-11-01,222-222@627-s4v-3qz,"{'10029': 4, '10451': 4, '10452': 4, '11204': 4, '11218': 4}"
2021-11-01,222-222@627-s4v-3t9,"{'10026': 5, '10029': 12, '10035': 4, '10037': 4, '10128': 4, '11205': 4}"
2021-11-01,222-222@627-s4v-435,"{'10030': 8, '10031': 4, '10037': 4, '10039': 4, '10452': 4}"
2021-11-01,222-222@627-s4v-4n5,"{'10028': 4, '10029': 8, '10075': 4, '10452': 4}"
2021-11-01,222-222@627-s4v-789,"{'10023': 4, '10026': 8, '10027': 4, '10029': 4, '10035': 4, '10306': 4, '10457': 4, '10466': 4}"
2021-11-01,222-222@627-s4v-9cq,"{'10019': 4, '10023': 4, '10024': 4, '10025': 4, '10026': 4, '10027': 4, '10035': 4, '10069': 4, '11214': 4, '11436': 5}"
2021-11-01,222-222@627-s4v-9xq,"{'10026': 4, '10035': 4, '10037': 4, '10461': 4}"
2021-11-01,222-222@627-s4v-dn5,"{'10024': 4, '10025': 12, '10026': 8, '10027': 4, '10028': 4, '10029': 9, '10030': 9, '10032': 4, '10037': 13, '10075': 4, '10128': 4, '10305': 4, '10451': 4, '10453': 4, '10454': 4, '10455': 8, '10460': 4, '10467': 4, '10468': 4, '10470': 4, '10471': 4, '10472': 6, '11105': 5, '11204': 4, '11207': 8, '11210': 8, '11230': 12, '11354': 4, '11355': 8, '11365': 4, '11367': 8, '11370': 5, '11375': 4, '11411': 7, '11423': 4, '11427': 4, '11428': 4}"
