date_range_end,placekey,visitor
2020-11-16,222-222@627-s4n-q9f,"{'10009': 4, '10019': 4, '10024': 4, '10026': 4, '10028': 4, '10029': 29, '10031': 4, '10032': 4, '10035': 16, '10037': 4, '10039': 4, '10075': 4, '10128': 13, '10451': 13, '10455': 4, '10456': 17, '10457': 4, '10459': 12, '10462': 5, '10463': 5, '10465': 4, '10466': 4, '10473': 4, '11101': 4, '11204': 4, '11208': 4, '11219': 4, '11220': 4, '11225': 5, '11368': 4}"
2020-11-16,222-222@627-s4n-qcq,"{'10009': 4, '10029': 8, '10452': 5, '10453': 4, '10465': 4, '10467': 4, '11101': 4, '11420': 4}"
2020-11-16,222-222@627-s4n-xbk,"{'10004': 4, '10006': 4, '10007': 8, '10013': 4, '10016': 4, '10017': 4, '10019': 5, '10021': 11, '10024': 5, '10026': 5, '10028': 4, '10031': 4, '10035': 4, '10065': 7, '10128': 8, '11216': 5, '11236': 4, '11354': 6, '11357': 6}"
2020-11-16,222-222@627-s4q-v75,"{'10019': 4, '10023': 18, '10024': 6, '10069': 18, '11212': 8, '11214': 4, '11230': 4}"
2020-11-16,222-222@627-s4q-wx5,"{'10017': 4, '10019': 8, '10022': 4, '10023': 20, '10024': 4, '10069': 16, '11101': 4, '11103': 4, '11106': 4}"
2020-11-16,222-222@627-s4q-zvf,"{'10010': 4, '10016': 4, '10019': 4, '10451': 5, '10453': 4, '10456': 5, '10462': 4, '10463': 4, '10465': 9, '10468': 4, '10473': 4, '11105': 4, '11203': 4, '11208': 4, '11216': 4, '11355': 7, '11360': 4, '11361': 4, '11364': 4, '11368': 4, '11421': 4}"
2020-11-16,222-222@627-s4r-28v,"{'10019': 4, '10023': 14, '10024': 5, '10033': 4, '10040': 4, '10458': 4}"
2020-11-16,222-222@627-s4r-2p9,"{'10024': 4, '10462': 4, '10464': 4, '10466': 4, '10472': 4, '10475': 4, '11204': 4, '11214': 4, '11223': 4}"
2020-11-16,222-222@627-s4r-3dv,"{'10019': 4, '10023': 4, '10025': 4, '10027': 4, '10028': 4, '10030': 4, '10069': 4, '10128': 4, '11207': 4, '11237': 4}"
2020-11-16,222-222@627-s4r-3kf,"{'10024': 4, '11216': 4, '11222': 4}"
2020-11-16,222-222@627-s4r-hkf,"{'10019': 8, '10023': 4, '10069': 4, '10453': 4, '10468': 4, '11207': 4, '11212': 4, '11213': 4, '11356': 4, '11365': 8, '11366': 8, '11420': 4}"
2020-11-16,222-222@627-s4r-vs5,"{'10023': 8, '10024': 4, '10069': 4, '10301': 4, '10304': 4, '10314': 4}"
2020-11-16,222-222@627-s4s-bp9,"{'10027': 4, '10030': 4, '10037': 4, '10456': 4, '10462': 4, '11357': 4}"
2020-11-16,222-222@627-s4s-brk,"{'10002': 4, '10025': 4, '10026': 4, '10027': 8, '10031': 4, '10451': 4, '10453': 4, '10456': 8}"
2020-11-16,222-222@627-s4s-c5z,"{'10007': 4, '10013': 4, '10027': 6, '10035': 4, '10037': 4, '10460': 4}"
2020-11-16,222-222@627-s4s-cbk,"{'10025': 7, '10027': 4, '10037': 4, '10305': 5, '10456': 4, '10457': 4}"
2020-11-16,222-222@627-s4s-ch5,"{'10001': 4, '10027': 4, '10031': 4, '10456': 4, '11379': 5, '11421': 4}"
2020-11-16,222-222@627-s4s-kj9,"{'10026': 8, '10028': 4, '10075': 4, '11206': 4, '11221': 4, '11237': 4, '11379': 4}"
2020-11-16,222-222@627-s4s-kmk,"{'10019': 4, '10023': 4, '10460': 4, '11213': 4, '11216': 4}"
2020-11-16,222-222@627-s4s-m6k,"{'10027': 8, '10453': 8, '10468': 4}"
2020-11-16,222-222@627-s4s-nwk,"{'10027': 4, '10031': 4, '10454': 5, '10455': 5, '11103': 4}"
2020-11-16,222-222@627-s4t-4sq,"{'10030': 4, '10031': 8, '10037': 4, '10039': 4, '10451': 4, '10453': 4, '10456': 4, '10459': 4, '10465': 4, '10468': 8, '11207': 4, '11208': 4}"
2020-11-16,222-222@627-s4t-5fz,"{'10031': 4, '10034': 4, '10468': 4}"
2020-11-16,222-222@627-s4t-bp9,"{'10025': 4, '10026': 4, '10039': 4, '10456': 4, '11238': 4}"
2020-11-16,222-222@627-s4t-tgk,"{'10026': 8, '10027': 4, '10029': 6, '10035': 6, '11361': 4}"
2020-11-16,222-222@627-s4t-tvz,"{'10029': 8, '10456': 4, '10459': 4, '11212': 4}"
2020-11-16,222-222@627-s4t-xt9,"{'10029': 8, '10035': 16, '10037': 4, '10303': 4}"
2020-11-16,222-222@627-s4v-2c5,"{'10025': 4, '10461': 4, '10462': 4}"
2020-11-16,222-222@627-s4v-2hq,"{'10029': 12, '10035': 4, '10462': 4, '10472': 4}"
2020-11-16,222-222@627-s4v-2rk,"{'10029': 21, '10035': 4, '10128': 4, '10455': 7, '10474': 7}"
2020-11-16,222-222@627-s4v-2x5,"{'10017': 4, '10021': 4, '10025': 4, '10075': 4, '10461': 4, '10462': 4, '10472': 4, '11694': 4}"
2020-11-16,222-222@627-s4v-3qz,"{'10451': 4, '10452': 4, '11203': 4}"
2020-11-16,222-222@627-s4v-435,"{'10026': 4, '10454': 4, '10461': 4, '11101': 4, '11106': 4}"
2020-11-16,222-222@627-s4v-5pv,"{'10029': 12, '10032': 4, '10454': 4}"
2020-11-16,222-222@627-s4v-789,"{'10026': 8, '10028': 4, '10029': 6, '10030': 4, '10035': 6, '10037': 4, '10075': 4, '10302': 4, '10314': 4, '10451': 6, '10452': 4, '10455': 6, '10467': 4, '11208': 4}"
2020-11-16,222-222@627-s4v-9cq,"{'10026': 21, '10027': 12, '10030': 4, '10035': 4, '10037': 8, '10039': 4, '10451': 4, '10456': 8, '11691': 4}"
2020-11-16,222-222@627-s4v-9xq,"{'10026': 8, '11411': 4, '11429': 4}"
2020-11-16,222-222@627-s4v-bc5,"{'10029': 4, '10035': 4, '10456': 4, '10472': 4}"
2020-11-16,222-222@627-s4v-bx5,"{'10029': 4, '10034': 4, '10035': 4, '10040': 4, '10463': 4, '10468': 4}"
2020-11-16,222-222@627-s4v-dn5,"{'10004': 4, '10005': 4, '10016': 8, '10025': 4, '10026': 4, '10028': 8, '10029': 14, '10038': 4, '10039': 4, '10128': 12, '10280': 4, '10309': 4, '10312': 4, '10314': 4, '10451': 5, '10455': 5, '10456': 4, '10457': 4, '10461': 4, '10462': 4, '10465': 4, '10469': 4, '10473': 4, '10475': 4, '11105': 4, '11215': 4, '11218': 4, '11229': 4, '11234': 8, '11235': 4, '11236': 4, '11373': 4, '11418': 4, '11419': 4, '11422': 4, '11434': 4, '11691': 4}"
2020-11-16,222-222@627-s4v-hh5,"{'10021': 4, '10029': 20, '10035': 4, '10065': 4, '10128': 4, '10463': 4, '11216': 4, '11238': 4, '11422': 4}"
2020-11-16,222-222@627-s4v-k75,"{'10027': 4, '10028': 4, '10029': 4, '10075': 4, '10454': 4, '10455': 8, '10459': 4, '10466': 4, '10473': 8, '11101': 4, '11103': 4, '11206': 4, '11223': 4, '11236': 4, '11377': 4}"
2020-11-16,222-222@627-s4v-kpv,"{'10029': 4, '10035': 9, '11233': 4}"
2020-11-16,222-222@627-s4v-mhq,"{'10027': 4, '10029': 4, '10035': 12, '10037': 4, '10463': 4, '10468': 4}"
2020-11-16,222-222@627-s4v-s3q,"{'10026': 4, '10027': 4, '10035': 4, '10460': 5, '10465': 4, '10473': 4, '11106': 4, '11208': 5}"
2020-11-16,222-222@627-s4v-ty9,"{'10029': 4, '10031': 4, '10032': 4, '10035': 9, '10452': 4, '10463': 4, '10467': 4, '10469': 4, '10471': 4, '10472': 4}"
2020-11-16,222-222@627-s4v-v4v,"{'10029': 4, '10035': 11, '10466': 4, '10470': 4, '11208': 4, '11416': 4}"
2020-11-16,222-222@627-s4v-xt9,"{'10026': 4, '10027': 4, '10029': 5, '10035': 13, '10036': 4, '10462': 4}"
2020-11-16,222-222@627-s4w-3t9,"{'10029': 4, '10035': 4, '10455': 4, '10459': 4}"
2020-11-16,222-222@627-s5w-psq,"{'10019': 8, '10023': 4, '10033': 4, '10040': 4, '10069': 4, '10461': 7, '10462': 7, '10463': 9, '10466': 7, '11211': 4}"
2020-11-16,222-222@627-s5w-sbk,"{'10032': 4, '10033': 4, '10036': 4, '10453': 4, '10463': 8, '10468': 4, '11374': 4, '11375': 4}"
2020-11-16,222-222@627-s5w-sdv,"{'10034': 13, '10040': 9, '10456': 4, '10460': 4, '10472': 4}"
2020-11-16,222-222@627-s5w-wx5,"{'10027': 4, '10034': 8, '10035': 4, '10040': 4, '10306': 4, '10453': 4, '10463': 8, '10466': 4, '10470': 4, '11373': 4}"
2020-11-16,222-222@627-s5w-x89,"{'10034': 4, '10453': 4, '10458': 4, '10459': 4, '10460': 4, '10467': 4, '10472': 5}"
2020-11-16,222-222@627-s5w-z9f,"{'10308': 4, '10312': 4, '10460': 4, '10462': 4, '10465': 4, '10466': 4, '10469': 4, '11364': 4}"
2020-11-16,222-222@627-s5w-zmk,"{'10034': 4, '10304': 4, '10305': 4, '11229': 4, '11369': 4}"
2020-11-16,222-222@627-s5x-92k,"{'10032': 4, '10033': 4, '10034': 8, '10040': 4, '10460': 4, '10466': 4, '10469': 4}"
2020-11-16,222-222@627-s5x-9pv,"{'10002': 4, '10032': 4, '10033': 4, '10034': 4, '10038': 4, '10040': 8, '10452': 4, '10457': 4}"
2020-11-16,222-222@627-s5x-b49,"{'10034': 4, '10035': 4, '10040': 4, '10472': 4, '11104': 4, '11377': 4}"
2020-11-16,222-222@627-s5x-c3q,"{'10023': 4, '10034': 12, '10453': 4, '10465': 4, '10467': 4}"
2020-11-16,222-222@627-s6d-7bk,"{'10007': 4, '10013': 4, '10025': 4, '10031': 8, '10032': 33, '10033': 4, '10039': 4, '10312': 4, '10458': 4, '10460': 4, '10467': 5, '10468': 4, '10470': 5, '10471': 5, '10473': 8, '11374': 4, '11414': 4, '11417': 4}"
2020-11-16,222-222@627-s6d-c5z,"{'10031': 8, '10460': 4, '10470': 4}"
2020-11-16,222-222@627-s6d-c89,"{'10027': 8, '10030': 4, '10031': 5}"
2020-11-16,222-222@627-s6d-djv,"{'10040': 4, '10452': 8, '10453': 4, '10455': 4, '10459': 4}"
2020-11-16,222-222@627-s6d-vcq,"{'10032': 15, '10033': 4, '10039': 4, '10456': 4, '10459': 4, '10461': 4, '11208': 4}"
2020-11-16,222-222@627-s6d-whq,"{'10007': 5, '10009': 4, '10013': 5, '10026': 5, '10027': 8, '10031': 8, '10032': 12, '10033': 4, '10034': 8, '10035': 4, '10037': 4, '10039': 4, '10040': 8, '10451': 4, '10454': 4, '10456': 4, '10461': 4, '10463': 16, '10467': 4, '10468': 4, '10470': 4, '10471': 8, '10475': 4, '11102': 4, '11106': 4, '11208': 8, '11213': 4, '11216': 4, '11220': 4, '11229': 4, '11232': 4, '11235': 4, '11414': 4, '11434': 4}"
2020-11-16,222-222@627-s6d-zcq,"{'10032': 4, '10468': 4, '11420': 4}"
2020-11-16,222-222@627-s6d-zfz,"{'10029': 4, '10030': 4, '10031': 4, '10032': 8, '10033': 4, '10037': 4, '10475': 4}"
2020-11-16,222-222@627-s6f-4d9,"{'10009': 4, '10025': 4, '10027': 8, '10032': 4, '10035': 4, '10037': 4, '10039': 19, '10456': 4, '11370': 4}"
2020-11-16,222-222@627-s6f-4n5,"{'10031': 4, '10032': 4, '10039': 23, '10462': 4, '10473': 4, '11103': 4}"
2020-11-16,222-222@627-s6f-4qf,"{'10025': 4, '10039': 4, '11004': 4, '11426': 4}"
2020-11-16,222-222@627-s6f-yvz,"{'10039': 4, '10451': 4, '10454': 4, '10458': 4, '10467': 4}"
2020-11-16,222-222@627-s6f-zj9,"{'10027': 4, '10030': 8, '10037': 8, '11378': 4, '11385': 4}"
2020-11-16,222-222@627-s6g-435,"{'10025': 4, '10030': 4, '10037': 4, '10039': 4, '10451': 4, '10452': 4}"
2020-11-16,222-222@627-s6g-5zz,"{'10037': 10, '10039': 4, '10453': 4, '11212': 8, '11236': 4, '11362': 4, '11363': 4}"
2020-11-16,222-222@627-s6g-6ff,"{'10031': 4, '10035': 6, '10037': 10, '10452': 4, '10473': 4, '11209': 5, '11226': 4, '11228': 5, '11691': 4, '11692': 4}"
2020-11-16,222-222@627-s6g-7yv,"{'10016': 4, '10027': 4, '10035': 4, '10037': 4, '10451': 8, '10452': 4, '10456': 4}"
2020-11-16,222-222@627-s6g-rrk,"{'10017': 4, '10035': 4, '10039': 16, '10459': 4, '10466': 5, '10470': 5, '11207': 4, '11378': 4}"
2020-11-16,222-222@627-s6g-s5z,"{'10001': 4, '10010': 4, '10011': 4, '11215': 4, '11217': 4, '11230': 4, '11238': 4}"
2020-11-16,222-222@627-s6m-5vf,"{'10033': 4, '10457': 4, '10466': 4}"
2020-11-16,222-222@627-s6m-6ff,"{'10002': 4, '10033': 4, '10040': 8, '10452': 4, '10453': 4, '10463': 6, '10471': 6}"
2020-11-16,222-222@627-s6m-6p9,"{'10033': 8, '10034': 4, '10040': 12, '11385': 4, '11417': 4}"
2020-11-16,222-222@627-s6m-6x5,"{'10033': 10, '10040': 25, '10456': 4, '10457': 4, '10458': 4, '10460': 4, '10462': 4, '10467': 4}"
2020-11-16,222-222@627-s6m-9zz,"{'10002': 4, '10009': 4, '10031': 4, '10032': 4, '10033': 4, '10039': 4, '10456': 4, '10457': 4, '10468': 4}"
2020-11-16,222-222@627-s6m-rrk,"{'10003': 4, '10011': 4, '10032': 9, '10033': 13, '10040': 8, '10451': 4, '10454': 4, '10456': 4, '10460': 4, '10462': 4, '10463': 4, '10467': 4, '10468': 4}"
2020-11-16,222-222@627-s6m-tqf,"{'10034': 4, '10466': 4, '10468': 4}"
2020-11-16,222-222@627-s6m-wx5,"{'10034': 24, '10040': 9, '10463': 4, '11369': 4}"
2020-11-16,222-222@627-s6n-94v,"{'10001': 4, '10007': 4, '10013': 4, '10019': 4, '10024': 4, '10026': 4, '10031': 4, '10032': 26, '10033': 38, '10034': 40, '10039': 4, '10040': 73, '10301': 4, '10451': 8, '10455': 4, '10456': 4, '11104': 4, '11215': 4, '11218': 4, '11225': 4, '11226': 4, '11238': 4, '11360': 4, '11373': 4, '11377': 8, '11379': 4, '11411': 4, '11412': 4, '11418': 4, '11421': 4}"
2020-11-16,222-222@627-s8f-89z,"{'11236': 4, '11375': 4, '11411': 4, '11419': 4}"
2020-11-16,222-222@627-s8f-8n5,"{'10009': 4, '10010': 4, '10016': 8, '10029': 4, '10456': 4, '10457': 4, '11221': 4, '11374': 4, '11375': 4}"
2020-11-16,222-222@627-s8h-wp9,"{'10001': 5, '10019': 5, '10024': 5, '10026': 5, '11213': 4, '11216': 4, '11233': 4, '11361': 4, '11364': 4}"
2020-11-16,222-222@627-s8j-26k,"{'10027': 4, '10031': 4, '10304': 4, '10306': 4}"
2020-11-16,222-222@627-s8j-4qf,"{'10004': 5, '10005': 5, '10016': 4, '10017': 4, '10019': 4, '10038': 5, '10460': 6, '10462': 6, '11210': 4, '11215': 4, '11229': 8, '11231': 4, '11234': 4, '11368': 4, '11377': 4, '11379': 4, '11385': 4}"
2020-11-16,222-222@627-s8j-9zz,"{'10011': 4, '10457': 4, '10460': 4, '11419': 4, '11420': 4}"
2020-11-16,222-222@627-s8j-gtv,"{'10001': 12, '10002': 4, '10003': 9, '10004': 4, '10005': 4, '10007': 4, '10009': 13, '10010': 24, '10011': 14, '10012': 4, '10013': 8, '10014': 5, '10016': 9, '10019': 5, '10021': 4, '10023': 9, '10028': 4, '10030': 8, '10033': 4, '10037': 4, '10038': 8, '10039': 4, '10044': 4, '10069': 9, '10075': 4, '10301': 4, '10310': 4, '10455': 4, '10459': 4, '10460': 4, '10473': 4, '10474': 4, '11101': 8, '11103': 4, '11106': 4, '11203': 4, '11206': 4, '11209': 4, '11211': 4, '11214': 4, '11219': 4, '11237': 4, '11368': 4, '11372': 4, '11373': 4, '11385': 10, '11416': 4, '11417': 4, '11418': 4, '11419': 8, '11428': 4, '11429': 4}"
2020-11-16,222-222@627-s8j-h89,"{'10002': 4, '10003': 4, '10009': 4, '10459': 4, '11237': 4, '11358': 4, '11361': 4, '11364': 4, '11365': 4, '11385': 4}"
2020-11-16,222-222@627-s8j-n89,"{'10001': 4, '10002': 5, '10003': 4, '10010': 4, '10011': 4, '10014': 4, '10017': 4, '10026': 4, '11214': 4, '11230': 4, '11236': 4, '11433': 4}"
2020-11-16,222-222@627-s8j-s5z,"{'10007': 4, '10009': 4, '10010': 10, '10016': 14, '10017': 4, '10280': 4, '10282': 4, '10453': 4, '10458': 4, '10466': 4, '10468': 12, '10472': 4, '10473': 4, '11209': 4, '11219': 6, '11224': 4, '11357': 4, '11373': 4, '11412': 4, '11413': 4, '11423': 4, '11432': 4, '11433': 4, '11691': 5}"
2020-11-16,222-222@627-s8j-sqz,"{'10003': 4, '10009': 4, '10010': 4, '10451': 4, '10455': 4}"
2020-11-16,222-222@627-s8j-v4v,"{'10003': 4, '10009': 12, '10010': 8, '10011': 4, '10014': 4, '10016': 20, '10017': 8, '10025': 8, '10027': 4, '10028': 4, '10035': 4, '10038': 4, '10128': 4, '10303': 4, '10306': 4, '10314': 8, '10451': 4, '10452': 4, '10454': 4, '10455': 4, '10457': 4, '10462': 4, '10463': 4, '10465': 4, '10466': 4, '10468': 4, '10469': 4, '11101': 4, '11102': 4, '11106': 4, '11109': 4, '11201': 4, '11204': 4, '11208': 8, '11209': 4, '11210': 4, '11212': 8, '11213': 4, '11214': 12, '11220': 4, '11221': 4, '11223': 9, '11224': 9, '11226': 4, '11228': 4, '11229': 4, '11230': 4, '11233': 4, '11234': 4, '11235': 13, '11364': 8, '11368': 4, '11373': 4, '11379': 4, '11411': 4, '11413': 4, '11420': 4, '11422': 4, '11427': 4, '11432': 4}"
2020-11-16,222-222@627-s8j-vmk,"{'10016': 8, '10017': 4, '10025': 5, '10314': 4, '10453': 4, '10456': 4, '10459': 4, '10468': 4, '11203': 8, '11207': 12, '11208': 8, '11210': 4, '11214': 4, '11223': 4, '11224': 4, '11234': 4, '11235': 4, '11239': 4, '11429': 4}"
2020-11-16,222-222@627-s8j-wkz,"{'10003': 4, '10010': 4, '10016': 4, '10017': 8, '10022': 4, '11215': 4, '11232': 4}"
2020-11-16,222-222@627-s8j-yvz,"{'10303': 4, '10314': 4, '11209': 4, '11219': 4, '11220': 4, '11377': 6}"
2020-11-16,222-222@627-s8k-2c5,"{'10001': 4, '10009': 4, '10016': 4, '10018': 4, '10021': 12, '10025': 4, '10027': 4, '10031': 4, '10032': 4, '10036': 4, '10065': 4, '10075': 4, '10305': 4, '10306': 4, '10312': 4, '10465': 7, '10474': 4, '11101': 4, '11103': 4, '11105': 4, '11204': 8, '11207': 4, '11209': 4, '11214': 8, '11215': 8, '11216': 4, '11217': 4, '11219': 4, '11221': 4, '11223': 8, '11225': 4, '11228': 4, '11229': 4, '11234': 4, '11235': 8, '11238': 4, '11354': 4, '11355': 4, '11357': 4, '11358': 8, '11361': 4, '11368': 4, '11370': 4, '11373': 8, '11377': 16, '11378': 4, '11385': 4, '11411': 7, '11412': 7, '11417': 4, '11423': 4, '11432': 4}"
2020-11-16,222-222@627-s8k-3dv,"{'10471': 4, '11235': 4, '11385': 4}"
2020-11-16,222-222@627-s8k-c5z,"{'10002': 8, '10003': 4, '10007': 4, '10009': 16, '10012': 4, '10013': 4, '10301': 4, '10304': 4, '10314': 4}"
2020-11-16,222-222@627-s8k-cyv,"{'10002': 16, '10009': 20, '10029': 4, '10452': 4, '10454': 4, '10455': 4}"
2020-11-16,222-222@627-s8k-g6k,"{'10009': 8, '10027': 4, '10029': 4, '10035': 4}"
2020-11-16,222-222@627-s8k-r8v,"{'10009': 4, '11374': 4, '11375': 8}"
2020-11-16,222-222@627-s8k-rrk,"{'10009': 6, '10017': 7, '10022': 7, '10473': 4, '11214': 4}"
2020-11-16,222-222@627-s8k-syv,"{'10002': 4, '10003': 4, '10009': 4, '10011': 4, '10012': 4, '10014': 4}"
2020-11-16,222-222@627-s8k-wkz,"{'10001': 4, '10002': 5, '10011': 4, '10018': 4, '10035': 4, '10468': 4, '11205': 4, '11206': 4, '11212': 4, '11216': 4, '11234': 4}"
2020-11-16,222-222@627-s8k-wp9,"{'10002': 9, '10031': 4, '10038': 4, '10453': 4, '10475': 5, '11207': 8, '11212': 4, '11216': 4, '11221': 4, '11234': 4}"
2020-11-16,222-222@627-s8k-xkf,"{'10002': 4, '11206': 4, '11220': 4}"
2020-11-16,222-222@627-s8k-ysq,"{'10002': 8, '10304': 4, '10305': 4, '10451': 4, '10456': 4, '11101': 4, '11103': 4, '11229': 4, '11377': 4, '11691': 4}"
2020-11-16,222-222@627-s8m-grk,"{'10009': 12, '10304': 5, '10305': 5, '11370': 4, '11372': 4, '11374': 4, '11377': 4, '11433': 4, '11435': 4}"
2020-11-16,222-222@627-s8n-6ff,"{'10007': 4, '10013': 4, '10016': 4, '10017': 4, '10021': 4, '10028': 4, '10031': 4, '10032': 4, '10044': 4, '10075': 4, '10128': 4, '10282': 4, '10314': 4, '10469': 4, '11101': 4, '11103': 4, '11106': 4, '11226': 4, '11379': 4, '11415': 4, '11418': 4, '11697': 4}"
2020-11-16,222-222@627-s8n-7qz,"{'11102': 4, '11106': 4, '11366': 4, '11432': 4}"
2020-11-16,222-222@627-s8n-8qf,"{'10002': 4, '10021': 4, '10022': 4, '10065': 4, '10075': 4, '10128': 4}"
2020-11-16,222-222@627-s8n-8y9,"{'10017': 4, '10022': 8, '10065': 4, '10467': 4, '11208': 4, '11222': 4, '11370': 4, '11372': 4, '11377': 4}"
2020-11-16,222-222@627-s8n-975,"{'10024': 4, '10461': 4, '11212': 4, '11378': 4}"
2020-11-16,222-222@627-s8n-bff,"{'10021': 4, '10452': 4, '10456': 4, '10459': 4, '10461': 4}"
2020-11-16,222-222@627-s8n-dn5,"{'10021': 4, '10044': 4, '11204': 4, '11219': 4, '11228': 4, '11421': 4}"
2020-11-16,222-222@627-s8n-hbk,"{'10021': 4, '10024': 4, '10044': 5, '10065': 4, '11102': 4}"
2020-11-16,222-222@627-s8n-yd9,"{'10021': 4, '10022': 4, '10024': 4, '10065': 4, '10075': 4, '10303': 4, '10308': 4, '10312': 4, '10463': 4, '11372': 5, '11373': 5}"
2020-11-16,222-222@627-s8q-t35,"{'10007': 4, '10013': 4, '10017': 5, '10022': 5, '10454': 4, '10463': 4, '11212': 4, '11223': 4, '11229': 4, '11235': 4, '11374': 4, '11379': 4}"
2020-11-16,222-222@627-s8q-t9z,"{'10021': 8, '10065': 8, '11106': 4, '11211': 4, '11215': 4, '11222': 4, '11229': 4, '11235': 4, '11237': 4, '11421': 4}"
2020-11-16,222-222@627-s8q-vmk,"{'10022': 4, '10308': 4, '11372': 4}"
2020-11-16,222-222@627-s8q-w6k,"{'10028': 8, '10075': 4, '11214': 4, '11373': 4}"
2020-11-16,222-222@627-s8q-wx5,"{'10021': 8, '10022': 4, '10028': 4, '10065': 4, '11209': 4}"
2020-11-16,222-222@627-s8q-yjv,"{'10022': 4, '10065': 4, '11231': 4, '11417': 4}"
2020-11-16,222-222@627-s8r-2tv,"{'10305': 4, '10453': 4, '10468': 8, '11215': 10, '11232': 10, '11361': 4, '11364': 4}"
2020-11-16,222-222@627-s8r-4vz,"{'10004': 4, '10302': 4, '10310': 4, '10314': 4}"
2020-11-16,222-222@627-s8r-5s5,"{'10027': 4, '10029': 4, '10031': 4, '10032': 4, '10033': 4, '11215': 4, '11232': 4}"
2020-11-16,222-222@627-s8r-5vf,"{'10026': 4, '10027': 4, '10029': 4, '11358': 4}"
2020-11-16,222-222@627-s8r-649,"{'10029': 4, '10035': 4, '10312': 4, '11377': 4, '11378': 4, '11433': 4}"
2020-11-16,222-222@627-s8r-6c5,"{'10003': 5, '10011': 5, '10012': 5, '10014': 5, '11214': 4, '11223': 4}"
2020-11-16,222-222@627-s8r-835,"{'10021': 4, '10459': 4, '10474': 4, '11101': 4, '11378': 4}"
2020-11-16,222-222@627-s8r-85f,"{'10019': 4, '10305': 4, '10306': 4, '10453': 4}"
