date_range_end,placekey,visitor
2020-11-02,222-222@627-s4v-k75,"{'10010': 4, '10016': 4, '10027': 8, '10029': 16, '10030': 4, '10035': 16, '10037': 16, '10044': 4, '10453': 4, '10458': 4, '10460': 4, '10461': 4, '10462': 12, '10469': 4, '10472': 4, '11223': 4, '11370': 4, '11373': 4, '11377': 4, '11433': 4, '11435': 4}"
2020-11-02,222-222@627-s4v-mhq,"{'10027': 4, '10031': 4, '10462': 4, '10467': 4, '10472': 4, '11236': 4}"
2020-11-02,222-222@627-s4v-nqz,"{'10002': 4, '10038': 4, '10461': 4, '10462': 4, '11201': 4, '11217': 4, '11421': 4, '11435': 4}"
2020-11-02,222-222@627-s4v-s3q,"{'10002': 4, '10009': 4, '10024': 8, '10028': 4, '10029': 4, '10075': 4, '10451': 4, '10455': 4, '11229': 4, '11234': 4}"
2020-11-02,222-222@627-s4v-ty9,"{'10027': 4, '10035': 8, '10037': 4, '10457': 4, '10467': 8, '10469': 8, '10472': 8, '10475': 4}"
2020-11-02,222-222@627-s4v-v4v,"{'10029': 5, '10035': 12, '10037': 4}"
2020-11-02,222-222@627-s4v-xt9,"{'10026': 4, '10027': 8, '10029': 4, '10035': 8, '10037': 4, '11413': 4}"
2020-11-02,222-222@627-s4w-3t9,"{'10451': 4, '10455': 4, '10456': 4, '10472': 4}"
2020-11-02,222-222@627-s5w-psq,"{'10033': 8, '10034': 16, '10040': 8, '10465': 4}"
2020-11-02,222-222@627-s5w-sdv,"{'10034': 8, '10453': 4, '10456': 4, '10468': 4}"
2020-11-02,222-222@627-s5w-wp9,"{'10034': 6, '10452': 4, '10453': 4}"
2020-11-02,222-222@627-s5w-wx5,"{'10016': 4, '10017': 4, '10034': 12, '10040': 4, '10452': 4, '10456': 4, '10459': 4, '10463': 4, '10467': 4, '10468': 4, '11356': 4, '11373': 4}"
2020-11-02,222-222@627-s5w-z9f,"{'10037': 4, '10458': 4, '10467': 4, '11364': 4}"
2020-11-02,222-222@627-s5x-9pv,"{'10025': 4, '10026': 4, '10031': 4, '10034': 11, '10040': 15, '10457': 4, '10458': 4, '10460': 4, '10467': 4, '10472': 4}"
2020-11-02,222-222@627-s5x-c3q,"{'10032': 4, '10034': 13, '10040': 4, '10462': 4, '10472': 4, '11101': 4, '11103': 4, '11204': 4, '11223': 4, '11230': 4, '11377': 4}"
2020-11-02,222-222@627-s6d-7bk,"{'10007': 4, '10013': 4, '10031': 4, '10032': 21, '10457': 4, '11204': 4, '11218': 4, '11221': 5, '11230': 4, '11233': 5}"
2020-11-02,222-222@627-s6d-c5z,"{'10031': 8, '10303': 4, '10314': 4, '10470': 4, '10473': 4, '11372': 4}"
2020-11-02,222-222@627-s6d-c89,"{'10031': 8, '10032': 4, '10039': 4}"
2020-11-02,222-222@627-s6d-djv,"{'10031': 8, '10032': 8, '10033': 4, '10468': 4}"
2020-11-02,222-222@627-s6d-vcq,"{'10025': 4, '10029': 4, '10030': 4, '10031': 8, '10032': 30, '10033': 8, '10034': 4, '10039': 8, '10451': 4, '10455': 4, '10456': 4, '11103': 4, '11105': 4}"
2020-11-02,222-222@627-s6d-whq,"{'10027': 8, '10031': 14, '10032': 26, '10033': 16, '10038': 4, '10039': 8, '10040': 4, '10451': 4, '10453': 4, '10454': 4, '10455': 4, '10456': 8, '10463': 4, '10466': 4, '10467': 4, '10468': 4, '10469': 8, '10471': 8, '10472': 4, '11105': 10, '11203': 8, '11207': 4, '11208': 4, '11209': 4, '11210': 4, '11218': 5, '11225': 4, '11229': 4, '11230': 5, '11233': 7, '11365': 4, '11366': 4, '11370': 6, '11372': 4, '11373': 4, '11374': 4, '11375': 4, '11413': 4, '11434': 4}"
2020-11-02,222-222@627-s6d-y35,"{'10032': 4, '10033': 4, '10034': 4, '10040': 4, '10301': 4, '10310': 4}"
2020-11-02,222-222@627-s6d-zcq,"{'10032': 4, '10033': 4, '10453': 4, '10463': 4, '10473': 4, '11373': 4}"
2020-11-02,222-222@627-s6d-zfz,"{'10024': 9, '10025': 9, '10032': 8, '10033': 4, '10040': 4, '10468': 4}"
2020-11-02,222-222@627-s6f-3wk,"{'10032': 4, '10302': 4, '10314': 4, '10451': 4, '10452': 4, '10466': 4}"
2020-11-02,222-222@627-s6f-4d9,"{'10022': 4, '10025': 4, '10027': 16, '10030': 4, '10031': 8, '10032': 4, '10035': 4, '10037': 8, '10039': 26, '10065': 4, '10452': 4, '10453': 8, '10456': 4, '10467': 4, '10468': 4, '10470': 4, '10471': 4, '11106': 4, '11203': 4, '11226': 4}"
2020-11-02,222-222@627-s6f-4qf,"{'10022': 4, '10025': 4, '10031': 4, '10039': 11, '10065': 4, '10303': 4, '10453': 5, '10468': 5, '11223': 4, '11691': 5}"
2020-11-02,222-222@627-s6f-bx5,"{'10024': 4, '10032': 12, '11368': 4, '11373': 4}"
2020-11-02,222-222@627-s6g-435,"{'10030': 5, '10037': 9, '10039': 10, '10462': 4}"
2020-11-02,222-222@627-s6g-4qf,"{'10027': 4, '10030': 8, '10031': 8, '10037': 4, '10039': 20, '10454': 4, '10455': 4, '10456': 4, '10458': 4, '10468': 4, '11207': 4, '11233': 4}"
2020-11-02,222-222@627-s6g-5zz,"{'10002': 5, '10021': 4, '10029': 4, '10030': 4, '10037': 10, '10065': 4, '10456': 4, '10466': 7, '10467': 7, '11214': 4, '11223': 4, '11419': 4}"
2020-11-02,222-222@627-s6g-6ff,"{'10002': 4, '10026': 4, '10027': 4, '10035': 16, '10037': 12, '10314': 4, '10461': 4, '10469': 4, '10473': 8, '11102': 4, '11432': 4}"
2020-11-02,222-222@627-s6g-rrk,"{'10030': 4, '10037': 9, '10039': 13, '10456': 4, '10461': 4, '10469': 4, '10470': 5, '11201': 4, '11206': 4, '11207': 4, '11221': 4}"
2020-11-02,222-222@627-s6g-vj9,"{'10030': 4, '10039': 12, '10466': 4, '10469': 4, '11214': 4}"
2020-11-02,222-222@627-s6m-4gk,"{'10029': 4, '10032': 4, '10033': 4, '10314': 4, '11206': 4, '11221': 4, '11423': 4, '11427': 4}"
2020-11-02,222-222@627-s6m-5vf,"{'10031': 4, '10032': 4, '10033': 4, '10034': 4, '10040': 4, '10466': 4, '11385': 4}"
2020-11-02,222-222@627-s6m-6p9,"{'10029': 9, '10032': 4, '10033': 8, '10035': 4, '10040': 13, '10452': 4, '10456': 4, '10457': 4, '11207': 4, '11208': 4, '11214': 4, '11239': 4, '11356': 4, '11413': 4, '11422': 4}"
2020-11-02,222-222@627-s6m-6x5,"{'10027': 4, '10033': 10, '10040': 22, '10452': 4, '10460': 4, '10467': 4}"
2020-11-02,222-222@627-s6m-6zf,"{'10010': 4, '10016': 4, '10033': 4, '10040': 4, '10472': 4}"
2020-11-02,222-222@627-s6m-9zz,"{'10002': 4, '10032': 14, '10033': 10, '10456': 4, '10472': 4, '11354': 4, '11357': 4, '11691': 4}"
2020-11-02,222-222@627-s6m-rrk,"{'10029': 5, '10031': 4, '10032': 15, '10033': 15, '10040': 4, '10452': 5, '10456': 4, '10457': 8, '10459': 4, '10460': 4, '10468': 4}"
2020-11-02,222-222@627-s6m-sbk,"{'10034': 4, '10040': 4, '10452': 4, '10453': 4}"
2020-11-02,222-222@627-s6m-tqf,"{'10034': 7, '10452': 4, '10466': 4, '11103': 4, '11691': 4}"
2020-11-02,222-222@627-s6m-wx5,"{'10034': 23, '10035': 4, '10037': 4, '10040': 8, '10314': 4, '10467': 4, '11218': 4, '11226': 4}"
2020-11-02,222-222@627-s6n-94v,"{'10007': 4, '10013': 4, '10032': 8, '10033': 22, '10034': 17, '10040': 43, '10456': 4, '11101': 4, '11106': 4}"
2020-11-02,222-222@627-s8f-89z,"{'10003': 4, '10009': 4, '10010': 4, '10028': 4, '10075': 4, '10461': 4, '10462': 4, '10472': 4, '11223': 4, '11377': 4}"
2020-11-02,222-222@627-s8f-8n5,"{'10012': 4, '10013': 4, '10016': 13, '10017': 4, '10026': 4, '10314': 4, '10456': 4, '11101': 4, '11109': 4, '11201': 4, '11215': 8, '11232': 4, '11355': 4, '11358': 4, '11361': 4, '11372': 4, '11373': 4, '11374': 8, '11375': 4, '11385': 4}"
2020-11-02,222-222@627-s8h-t5f,"{'10302': 4, '10310': 4, '10314': 4, '10473': 4, '10475': 4, '11101': 4, '11103': 4}"
2020-11-02,222-222@627-s8h-tgk,"{'10010': 4, '10016': 4, '10455': 4, '11102': 4, '11229': 4, '11235': 4, '11375': 5, '11692': 4, '11693': 4}"
2020-11-02,222-222@627-s8h-w8v,"{'10314': 4, '10472': 4, '11210': 4, '11226': 4, '11692': 4}"
2020-11-02,222-222@627-s8h-wp9,"{'10001': 5, '10031': 4, '10037': 4, '11364': 4}"
2020-11-02,222-222@627-s8j-49z,"{'11205': 4, '11214': 4, '11216': 4, '11238': 4, '11361': 4, '11364': 4, '11368': 4, '11369': 4, '11423': 4}"
2020-11-02,222-222@627-s8j-4d9,"{'10003': 4, '10010': 4, '11223': 4, '11367': 6, '11432': 6, '11435': 6}"
2020-11-02,222-222@627-s8j-4qf,"{'10002': 8, '10004': 4, '10005': 4, '10007': 4, '10013': 4, '10019': 4, '10028': 8, '10038': 8, '10075': 8, '10312': 4, '10461': 5, '11102': 4, '11208': 4, '11210': 4, '11229': 4, '11234': 4, '11365': 4, '11368': 4, '11419': 4}"
2020-11-02,222-222@627-s8j-7t9,"{'10011': 4, '10451': 4, '10452': 4, '11210': 5, '11214': 4, '11223': 4, '11230': 5, '11372': 4, '11377': 4}"
2020-11-02,222-222@627-s8j-brk,"{'10010': 4, '10016': 4, '11367': 4, '11691': 5, '11692': 5}"
2020-11-02,222-222@627-s8j-gc5,"{'10016': 4, '10018': 4, '11201': 4, '11217': 4}"
2020-11-02,222-222@627-s8j-gtv,"{'10002': 4, '10003': 4, '10007': 8, '10012': 4, '10013': 8, '10016': 8, '10017': 4, '10019': 4, '10023': 4, '10024': 4, '10025': 8, '10029': 4, '10031': 4, '10032': 4, '10038': 4, '10044': 4, '10069': 4, '10456': 4, '10457': 8, '10461': 4, '10467': 5, '11201': 4, '11205': 4, '11207': 4, '11208': 4, '11214': 8, '11215': 4, '11216': 4, '11220': 4, '11221': 4, '11224': 8, '11229': 4, '11230': 4, '11235': 8, '11237': 4, '11421': 4, '11435': 4, '11436': 4}"
2020-11-02,222-222@627-s8j-h89,"{'10457': 4, '10460': 4, '10473': 4, '11365': 4, '11366': 4}"
2020-11-02,222-222@627-s8j-kcq,"{'10016': 4, '10018': 4, '10471': 4, '11372': 4, '11377': 4, '11418': 4}"
2020-11-02,222-222@627-s8j-mc5,"{'10024': 4, '10025': 4, '11223': 4, '11385': 4}"
2020-11-02,222-222@627-s8j-mx5,"{'11207': 4, '11358': 4, '11361': 4, '11364': 4, '11365': 4, '11379': 4, '11385': 4}"
2020-11-02,222-222@627-s8j-n89,"{'10001': 4, '10004': 4, '10005': 4, '10011': 4, '10017': 4, '10018': 4, '10021': 8, '10032': 5, '10033': 5, '10038': 4, '10075': 8, '10128': 7, '10306': 4, '10308': 4, '10466': 4, '10467': 4, '11204': 6, '11365': 4, '11366': 4, '11385': 4}"
2020-11-02,222-222@627-s8j-ndv,"{'10016': 4, '10018': 4, '11420': 4}"
2020-11-02,222-222@627-s8j-rzf,"{'10003': 4, '10010': 8, '10016': 12, '10017': 8, '10022': 16, '10065': 4, '10463': 4, '10465': 4, '10466': 4, '10468': 4, '10469': 4, '11208': 4, '11224': 4, '11229': 4, '11235': 8, '11416': 4}"
2020-11-02,222-222@627-s8j-s5z,"{'10001': 4, '10002': 8, '10007': 4, '10009': 4, '10010': 12, '10013': 4, '10016': 16, '10017': 4, '10023': 4, '10305': 4, '10314': 4, '10453': 4, '10466': 4, '10468': 4, '11201': 4, '11203': 4, '11207': 8, '11208': 12, '11213': 4, '11214': 4, '11216': 4, '11233': 8, '11234': 4, '11356': 4, '11357': 4, '11365': 4, '11366': 4, '11432': 8}"
2020-11-02,222-222@627-s8j-sqz,"{'10016': 4, '10017': 4, '10462': 4, '11433': 4, '11435': 4}"
2020-11-02,222-222@627-s8j-v4v,"{'10001': 4, '10002': 4, '10007': 4, '10009': 4, '10010': 14, '10013': 4, '10016': 25, '10017': 4, '10018': 4, '10019': 4, '10025': 4, '10028': 4, '10036': 4, '10039': 4, '10128': 4, '10308': 4, '10312': 8, '10314': 4, '10458': 4, '10459': 4, '10462': 4, '10465': 4, '10469': 4, '10472': 4, '10473': 4, '10474': 4, '11101': 4, '11102': 4, '11109': 4, '11204': 4, '11207': 4, '11210': 4, '11211': 4, '11212': 4, '11214': 4, '11220': 4, '11221': 8, '11222': 4, '11223': 8, '11225': 4, '11226': 4, '11228': 4, '11229': 4, '11230': 12, '11235': 4, '11236': 13, '11237': 4, '11356': 4, '11358': 8, '11361': 4, '11364': 4, '11368': 4, '11370': 4, '11372': 4, '11373': 12, '11374': 4, '11377': 4, '11385': 4, '11413': 5, '11415': 4, '11418': 4, '11420': 4, '11422': 5, '11427': 4, '11432': 4, '11435': 4, '11692': 4, '11693': 4, '11694': 4}"
2020-11-02,222-222@627-s8j-vmk,"{'10001': 4, '10010': 4, '10016': 4, '10461': 4, '10462': 4, '11203': 4, '11204': 5, '11207': 4, '11210': 4, '11229': 4, '11234': 8, '11235': 4, '11413': 4, '11417': 4, '11435': 4}"
2020-11-02,222-222@627-s8j-wkz,"{'10010': 12, '10016': 21, '10017': 4, '10018': 5, '10463': 4, '10465': 4, '11234': 4}"
2020-11-02,222-222@627-s8j-yvz,"{'10301': 4, '10304': 4, '10467': 4}"
2020-11-02,222-222@627-s8k-2c5,"{'10001': 4, '10016': 8, '10017': 4, '10021': 4, '10026': 4, '10028': 4, '10033': 4, '10035': 4, '10039': 4, '10040': 4, '10075': 4, '10302': 4, '10303': 4, '10305': 4, '10465': 4, '10468': 4, '11101': 4, '11207': 8, '11214': 4, '11217': 4, '11223': 8, '11229': 4, '11235': 6, '11355': 4, '11357': 13, '11361': 4, '11362': 4, '11364': 4, '11368': 8, '11370': 4, '11372': 4, '11373': 8, '11374': 4, '11375': 8, '11377': 8, '11378': 4, '11379': 4, '11385': 4, '11419': 4, '11420': 4, '11433': 4, '11435': 4}"
2020-11-02,222-222@627-s8k-3dv,"{'10016': 4, '10018': 4, '10027': 4, '10030': 4, '10451': 4, '10455': 4, '11237': 4}"
2020-11-02,222-222@627-s8k-c5z,"{'10002': 8, '10009': 10, '11207': 4, '11233': 4}"
2020-11-02,222-222@627-s8k-cyv,"{'10002': 9, '10009': 13, '10022': 4, '10032': 4, '10033': 4, '10314': 4, '10456': 4, '10457': 4, '11102': 4, '11106': 4, '11232': 4, '11365': 4, '11366': 4, '11694': 4}"
2020-11-02,222-222@627-s8k-fxq,"{'10009': 22, '11212': 4, '11233': 4, '11691': 4}"
2020-11-02,222-222@627-s8k-g6k,"{'10002': 4, '10029': 4, '10308': 4, '10312': 4, '11434': 4}"
2020-11-02,222-222@627-s8k-qzz,"{'11206': 4, '11221': 4, '11237': 4, '11373': 4, '11377': 4, '11378': 4, '11432': 4}"
2020-11-02,222-222@627-s8k-rff,"{'10002': 7, '10009': 15, '10452': 4}"
2020-11-02,222-222@627-s8k-rrk,"{'10003': 4, '10009': 4, '10462': 4, '10473': 4, '11214': 4, '11370': 4, '11372': 4, '11377': 4}"
2020-11-02,222-222@627-s8k-syv,"{'10009': 8, '10016': 4, '10018': 4}"
2020-11-02,222-222@627-s8k-t9z,"{'10009': 5, '10031': 4, '10032': 4, '11218': 4, '11365': 4, '11366': 4}"
2020-11-02,222-222@627-s8k-wkz,"{'10002': 9, '11205': 4, '11206': 4, '11216': 4}"
2020-11-02,222-222@627-s8k-wp9,"{'10002': 12, '10007': 4, '10013': 4, '10026': 4, '10027': 4, '11207': 6, '11216': 4, '11221': 4}"
2020-11-02,222-222@627-s8k-xkf,"{'10002': 9, '10009': 4, '11385': 4}"
2020-11-02,222-222@627-s8k-ysq,"{'10002': 4, '10305': 4, '10451': 4, '10456': 4, '10459': 4, '10460': 4, '10464': 4, '11205': 8, '11214': 4, '11216': 4, '11238': 4, '11368': 4, '11691': 4}"
2020-11-02,222-222@627-s8m-grk,"{'10002': 5, '10007': 4, '10009': 20, '10010': 4, '10013': 4, '10024': 4, '10467': 4}"
2020-11-02,222-222@627-s8n-6ff,"{'10002': 4, '10007': 4, '10013': 4, '10017': 4, '10021': 4, '10024': 4, '10026': 4, '10031': 7, '10032': 7, '10282': 4, '10452': 4, '10453': 4, '10475': 4, '11208': 4, '11236': 8, '11379': 4}"
2020-11-02,222-222@627-s8n-7qz,"{'10021': 4, '10307': 5, '10309': 5, '11204': 4, '11219': 4, '11228': 4}"
2020-11-02,222-222@627-s8n-8qf,"{'10021': 9, '10032': 4, '10065': 5, '11105': 5, '11358': 4, '11365': 4, '11373': 4, '11377': 4}"
2020-11-02,222-222@627-s8n-8y9,"{'10001': 4, '10010': 4, '10016': 4, '10024': 4, '10028': 4, '10128': 4, '10312': 4, '10458': 6, '10461': 4, '10468': 10, '10471': 4, '11104': 8, '11377': 8, '11414': 4, '11416': 4, '11417': 4, '11421': 4, '11423': 4, '11432': 4}"
2020-11-02,222-222@627-s8n-975,"{'10021': 4, '10075': 4, '10303': 4, '10306': 4, '10308': 4, '10314': 4}"
2020-11-02,222-222@627-s8n-9zz,"{'10021': 4, '11101': 5, '11106': 5, '11354': 4}"
2020-11-02,222-222@627-s8n-bff,"{'10003': 4, '10010': 4, '10021': 8, '10075': 8, '10303': 6, '10308': 5, '10312': 5, '10314': 4, '10451': 4, '10455': 4}"
2020-11-02,222-222@627-s8n-f2k,"{'10032': 4, '10033': 4, '10044': 8, '11101': 4, '11433': 4}"
