date_range_end,placekey,visitor
2021-05-31,222-222@627-s4m-vzz,"{'10002': 4, '10021': 8, '10022': 4, '10028': 4, '10065': 4, '10075': 8, '11210': 4, '11215': 4, '11233': 4}"
2021-05-31,222-222@627-s4m-y7q,"{'10003': 4, '10009': 4, '10028': 4, '10128': 8}"
2021-05-31,222-222@627-s4n-2tv,"{'10021': 4, '10065': 4, '11223': 4}"
2021-05-31,222-222@627-s4n-54v,"{'10017': 4, '10022': 4, '11356': 4}"
2021-05-31,222-222@627-s4n-5mk,"{'10009': 5, '10028': 8, '10075': 8, '10458': 4, '11214': 4}"
2021-05-31,222-222@627-s4n-6c5,"{'10011': 4, '11417': 4, '11419': 4}"
2021-05-31,222-222@627-s4n-b6k,"{'10001': 4, '10018': 4, '10023': 4, '10024': 12, '10025': 4, '10026': 8, '10027': 12}"
2021-05-31,222-222@627-s4n-mc5,"{'10029': 4, '10128': 8, '11106': 4}"
2021-05-31,222-222@627-s4n-nbk,"{'10023': 4, '10024': 4, '10128': 6, '11105': 4, '11368': 4, '11370': 4, '11375': 10, '11414': 4}"
2021-05-31,222-222@627-s4n-q4v,"{'10468': 4, '11105': 4, '11222': 4, '11370': 4}"
2021-05-31,222-222@627-s4n-q9f,"{'10010': 4, '10016': 4, '10029': 22, '10031': 4, '10128': 16, '10451': 5, '10456': 9, '10457': 4, '10458': 4, '10462': 4, '10472': 4, '11214': 4, '11223': 4, '11368': 4, '11372': 4, '11691': 4}"
2021-05-31,222-222@627-s4n-qcq,"{'10027': 4, '10029': 20, '10031': 4, '10032': 4, '10128': 4, '10461': 4, '10462': 8, '11204': 4, '11218': 4, '11234': 4}"
2021-05-31,222-222@627-s4n-tn5,"{'10028': 6, '10075': 6, '10128': 4, '10455': 4, '10459': 4, '11201': 4, '11231': 4}"
2021-05-31,222-222@627-s4n-vxq,"{'10128': 4, '11355': 4, '11368': 4}"
2021-05-31,222-222@627-s4p-3nq,"{'11101': 4, '11104': 4, '11423': 4, '11432': 4}"
2021-05-31,222-222@627-s4q-v75,"{'10004': 8, '10005': 4, '10010': 4, '10016': 4, '10019': 4, '10023': 16, '10038': 4, '10069': 16, '10280': 4, '10457': 4, '10458': 4, '11223': 4, '11235': 4, '11362': 4, '11363': 4, '11374': 4, '11379': 4}"
2021-05-31,222-222@627-s4q-wkz,"{'10019': 4, '10023': 4, '10069': 4, '11101': 4, '11104': 4}"
2021-05-31,222-222@627-s4q-wx5,"{'10002': 4, '10019': 13, '10023': 13, '10069': 6, '10468': 4, '11210': 4, '11212': 4, '11213': 4, '11235': 4, '11365': 5, '11366': 5}"
2021-05-31,222-222@627-s4q-zvf,"{'10002': 4, '10009': 4, '10024': 4, '10025': 4, '10027': 8, '10030': 4, '10032': 8, '10033': 4, '10035': 4, '10037': 8, '10128': 4, '10305': 5, '11104': 4, '11204': 4, '11209': 4, '11212': 4, '11213': 6, '11216': 6, '11223': 8, '11226': 4, '11366': 4, '11367': 4, '11377': 4, '11378': 4, '11385': 4, '11434': 4}"
2021-05-31,222-222@627-s4r-28v,"{'10019': 4, '10023': 13, '10024': 9, '11212': 4, '11220': 4}"
2021-05-31,222-222@627-s4r-2rk,"{'11361': 4, '11374': 5, '11694': 4}"
2021-05-31,222-222@627-s4r-3dv,"{'10019': 12, '10022': 4, '10023': 12, '10024': 8, '10026': 4, '10028': 4, '10069': 4, '10128': 4, '11373': 4, '11377': 4}"
2021-05-31,222-222@627-s4r-3kf,"{'10019': 8, '10023': 8, '10069': 8, '11212': 4, '11236': 4}"
2021-05-31,222-222@627-s4r-5j9,"{'10002': 5, '10019': 8, '10023': 8, '10028': 5, '10075': 5, '10312': 4, '11373': 4, '11377': 4, '11378': 8, '11379': 4, '11420': 4}"
2021-05-31,222-222@627-s4r-hkf,"{'10021': 4, '10024': 4, '10451': 4, '10452': 4, '10461': 4, '10462': 4, '11212': 4, '11234': 4, '11236': 4, '11360': 4}"
2021-05-31,222-222@627-s4r-q75,"{'10024': 4, '11220': 4, '11232': 4}"
2021-05-31,222-222@627-s4r-vs5,"{'10023': 4, '10025': 4, '10026': 4, '10069': 4, '11230': 4}"
2021-05-31,222-222@627-s4s-bp9,"{'10026': 4, '10027': 4, '10031': 8, '10032': 4, '10468': 4, '11105': 4, '11370': 4}"
2021-05-31,222-222@627-s4s-brk,"{'10027': 13, '10031': 4, '10465': 4, '10473': 4, '11234': 4}"
2021-05-31,222-222@627-s4s-cbk,"{'10027': 8, '10031': 8, '10032': 4}"
2021-05-31,222-222@627-s4s-ch5,"{'10027': 5, '10040': 4, '11105': 4, '11365': 4, '11366': 4}"
2021-05-31,222-222@627-s4s-jjv,"{'10026': 6, '10027': 6, '11235': 4}"
2021-05-31,222-222@627-s4s-m6k,"{'10031': 4, '10032': 4, '10452': 4, '10475': 4}"
2021-05-31,222-222@627-s4s-nwk,"{'10027': 16, '10031': 4, '10458': 4, '10467': 4, '11412': 4, '11413': 4, '11434': 4}"
2021-05-31,222-222@627-s4t-4sq,"{'10027': 8, '10031': 8, '10034': 4, '10451': 4, '10456': 8, '10468': 4, '11204': 4, '11230': 4, '11369': 4}"
2021-05-31,222-222@627-s4t-5fz,"{'10001': 4, '10027': 8, '10030': 4, '10031': 8, '10037': 4, '10462': 4}"
2021-05-31,222-222@627-s4t-bp9,"{'10035': 4, '10456': 4, '10467': 4}"
2021-05-31,222-222@627-s4t-tgk,"{'10457': 4, '10458': 4, '11221': 4, '11223': 4, '11229': 4, '11237': 4}"
2021-05-31,222-222@627-s4t-tvz,"{'10032': 4, '10454': 4, '10461': 4, '10463': 4, '10468': 4, '11101': 4, '11104': 4, '11377': 4}"
2021-05-31,222-222@627-s4t-vs5,"{'10029': 4, '10035': 4, '10461': 4, '10472': 4}"
2021-05-31,222-222@627-s4t-xt9,"{'10029': 17, '10035': 4, '10462': 4}"
2021-05-31,222-222@627-s4v-2hq,"{'10029': 8, '11354': 4, '11355': 4, '11358': 4}"
2021-05-31,222-222@627-s4v-2rk,"{'10029': 8, '10128': 4, '10304': 4, '10473': 4}"
2021-05-31,222-222@627-s4v-2x5,"{'10023': 5, '10024': 5, '10029': 4, '10304': 4, '10312': 4, '11106': 4, '11204': 4, '11372': 4}"
2021-05-31,222-222@627-s4v-2zf,"{'10029': 4, '10454': 4, '10465': 4}"
2021-05-31,222-222@627-s4v-3nq,"{'10029': 8, '11218': 4, '11229': 4}"
2021-05-31,222-222@627-s4v-435,"{'10451': 4, '10455': 4, '10461': 4, '10462': 4, '10473': 4}"
2021-05-31,222-222@627-s4v-789,"{'10026': 8, '10027': 4, '10029': 4, '10031': 4, '11220': 4}"
2021-05-31,222-222@627-s4v-9cq,"{'10026': 8, '10027': 4, '10452': 4}"
2021-05-31,222-222@627-s4v-9xq,"{'10026': 8, '10028': 4, '10075': 4, '10454': 4}"
2021-05-31,222-222@627-s4v-dn5,"{'10019': 4, '10023': 4, '10024': 4, '10026': 4, '10027': 8, '10029': 8, '10035': 12, '10037': 4, '10128': 12, '10451': 4, '10454': 4, '10455': 4, '10456': 9, '10457': 8, '10459': 4, '11105': 4, '11218': 4, '11223': 4, '11224': 4, '11229': 8, '11230': 8, '11235': 8, '11354': 4, '11357': 4, '11370': 4, '11377': 8, '11411': 4, '11412': 4, '11413': 4, '11416': 4, '11417': 4, '11432': 4, '11434': 4}"
2021-05-31,222-222@627-s4v-hh5,"{'10029': 8, '10128': 4, '11229': 4}"
2021-05-31,222-222@627-s4v-k4v,"{'10001': 4, '10035': 4, '11366': 4, '11432': 4}"
2021-05-31,222-222@627-s4v-k75,"{'10026': 4, '10029': 4, '10035': 4, '10128': 4, '10451': 4, '10452': 4, '10455': 6, '10458': 4, '10459': 6, '10460': 4, '10462': 8, '10468': 4, '10472': 8, '11223': 4, '11368': 4}"
2021-05-31,222-222@627-s4v-kpv,"{'10035': 4, '11208': 4, '11216': 4, '11421': 4}"
2021-05-31,222-222@627-s4v-mhq,"{'10457': 4, '11207': 4, '11212': 4, '11233': 4}"
2021-05-31,222-222@627-s4v-nqz,"{'10306': 5, '10308': 5, '11203': 4, '11207': 4, '11225': 4, '11237': 4}"
2021-05-31,222-222@627-s4v-s3q,"{'10029': 4, '10035': 4, '10460': 4, '10473': 4, '11203': 4}"
2021-05-31,222-222@627-s4v-ty9,"{'10019': 4, '10023': 4, '10025': 4, '10035': 4, '10069': 4, '10455': 4, '10459': 4, '10460': 4, '10470': 4, '11103': 4, '11106': 4, '11221': 4, '11372': 4, '11377': 4}"
2021-05-31,222-222@627-s4v-xt9,"{'10027': 9, '10030': 4, '10039': 4}"
2021-05-31,222-222@627-s4w-3t9,"{'10451': 4, '10452': 4, '10456': 4, '10475': 4}"
2021-05-31,222-222@627-s5w-psq,"{'10029': 4, '10034': 4, '10453': 4, '10457': 4, '10458': 4, '10461': 4, '10463': 8, '10467': 4, '10469': 4}"
2021-05-31,222-222@627-s5w-sbk,"{'10029': 4, '10032': 4, '10033': 4, '10451': 4, '10456': 8, '10460': 4, '10468': 4}"
2021-05-31,222-222@627-s5w-sdv,"{'10031': 4, '10034': 10, '10040': 5, '10460': 4, '10463': 18, '10471': 8, '10472': 4, '11234': 4}"
2021-05-31,222-222@627-s5w-wx5,"{'10034': 9, '10453': 4, '10458': 4, '10461': 4, '10466': 4, '10468': 4, '10469': 4, '11208': 4, '11229': 4, '11235': 4, '11414': 4}"
2021-05-31,222-222@627-s5w-x89,"{'10029': 6, '10032': 4, '10034': 8, '10035': 6, '10040': 4, '10458': 4, '10466': 4, '10467': 4, '10469': 4}"
2021-05-31,222-222@627-s5w-z9f,"{'10034': 4, '10128': 4, '10454': 6, '10458': 4, '10460': 4, '10463': 4, '10468': 4, '11373': 4}"
2021-05-31,222-222@627-s5x-92k,"{'10025': 4, '10026': 4, '10034': 20, '10040': 8, '10454': 4, '10455': 4, '10460': 4, '11361': 4}"
2021-05-31,222-222@627-s5x-9pv,"{'10017': 4, '10022': 4, '10032': 4, '10034': 12, '10040': 16}"
2021-05-31,222-222@627-s5x-b49,"{'10032': 4, '10034': 4, '10040': 4, '11208': 6, '11421': 6}"
2021-05-31,222-222@627-s5x-c3q,"{'10034': 8, '11204': 4, '11223': 4, '11230': 4}"
2021-05-31,222-222@627-s5x-c89,"{'10027': 4, '10039': 4, '10456': 4, '10458': 4, '10461': 4, '10468': 4}"
2021-05-31,222-222@627-s6d-52k,"{'10031': 4, '10032': 4, '10469': 4, '11105': 5, '11370': 5}"
2021-05-31,222-222@627-s6d-7bk,"{'10032': 4, '10033': 4, '10463': 4, '10471': 8, '10473': 4, '11217': 4, '11229': 4, '11231': 4, '11235': 4}"
2021-05-31,222-222@627-s6d-c5z,"{'10029': 4, '10031': 12, '10032': 4, '10128': 4, '10453': 4, '10460': 4, '10463': 4, '11220': 10}"
2021-05-31,222-222@627-s6d-c89,"{'10019': 4, '10028': 4, '10031': 4, '10032': 8}"
2021-05-31,222-222@627-s6d-djv,"{'10026': 4, '10032': 10, '10451': 4, '10456': 4, '10468': 4, '11103': 4, '11106': 4}"
2021-05-31,222-222@627-s6d-vcq,"{'10002': 4, '10032': 8, '10033': 8, '10040': 4, '10460': 4, '10462': 8}"
2021-05-31,222-222@627-s6d-whq,"{'10023': 8, '10024': 4, '10031': 8, '10032': 17, '10033': 13, '10040': 12, '10451': 4, '10452': 5, '10453': 5, '10456': 4, '10457': 4, '10458': 4, '10460': 4, '10463': 12, '10466': 8, '10468': 8, '10471': 4, '11207': 4, '11214': 4, '11218': 4, '11228': 4, '11230': 4, '11236': 4, '11354': 4, '11357': 4, '11358': 4, '11365': 4, '11367': 4, '11434': 4, '11436': 4}"
2021-05-31,222-222@627-s6d-y35,"{'10032': 4, '10033': 4, '10457': 4, '10458': 8}"
2021-05-31,222-222@627-s6d-zcq,"{'10002': 4, '10032': 8, '10033': 4}"
2021-05-31,222-222@627-s6d-zfz,"{'10031': 4, '10032': 16, '10033': 4, '10039': 6, '10452': 4, '10453': 8}"
2021-05-31,222-222@627-s6f-4d9,"{'10027': 5, '10029': 4, '10031': 9, '10032': 13, '10033': 13, '10035': 5, '10037': 9, '10039': 31, '10456': 13, '11004': 5, '11426': 5}"
2021-05-31,222-222@627-s6f-4n5,"{'10019': 4, '10023': 4, '10032': 4, '10033': 4, '10034': 4, '10039': 17, '10040': 8, '10069': 4, '10468': 4, '11375': 4}"
2021-05-31,222-222@627-s6f-4qf,"{'10039': 6, '11207': 4, '11212': 4, '11233': 4}"
2021-05-31,222-222@627-s6f-yvz,"{'10030': 4, '10037': 4, '10039': 4, '11220': 4}"
2021-05-31,222-222@627-s6f-zj9,"{'10030': 5, '10037': 5, '10039': 5, '11209': 4}"
2021-05-31,222-222@627-s6g-435,"{'10030': 4, '10037': 4, '10039': 7, '11419': 4}"
2021-05-31,222-222@627-s6g-5zz,"{'10026': 4, '10031': 4, '10035': 5, '10037': 9, '10039': 4, '11379': 4, '11385': 4}"
2021-05-31,222-222@627-s6g-6ff,"{'10027': 4, '10035': 8, '10037': 8, '10463': 8, '10468': 4, '10471': 4, '11211': 4, '11221': 4, '11233': 4, '11413': 4}"
2021-05-31,222-222@627-s6g-rrk,"{'10039': 16, '10452': 8, '10453': 4, '10456': 4, '10459': 4, '11106': 4, '11207': 4, '11236': 4}"
2021-05-31,222-222@627-s6g-s5z,"{'10026': 4, '10463': 4, '10472': 4}"
2021-05-31,222-222@627-s6m-6p9,"{'10029': 5, '10034': 5, '10035': 5, '10040': 12, '10451': 4, '10455': 4, '10460': 4, '10472': 4, '10473': 4, '11203': 4, '11212': 4, '11413': 4, '11420': 4, '11422': 4, '11691': 4, '11692': 4}"
2021-05-31,222-222@627-s6m-6x5,"{'10025': 4, '10027': 4, '10032': 4, '10033': 22, '10040': 17, '10452': 4, '10463': 8, '10471': 4, '11374': 4, '11375': 4}"
2021-05-31,222-222@627-s6m-9zz,"{'10031': 4, '10032': 7, '10033': 11, '10036': 4, '10039': 4, '10453': 4, '10456': 4, '10468': 4, '10472': 4, '11365': 4}"
2021-05-31,222-222@627-s6m-gtv,"{'10033': 4, '10034': 4, '10040': 4, '10461': 4, '10465': 4}"
2021-05-31,222-222@627-s6m-rrk,"{'10032': 17, '10033': 18, '10040': 9, '10452': 4, '11207': 4, '11212': 4, '11233': 4, '11412': 4, '11413': 4}"
2021-05-31,222-222@627-s6m-sbk,"{'10032': 9, '10033': 8, '10040': 4}"
2021-05-31,222-222@627-s6m-tqf,"{'10453': 4, '10458': 4, '10468': 4, '11692': 4}"
2021-05-31,222-222@627-s6m-wx5,"{'10034': 12, '10040': 6, '10453': 4, '10467': 4, '10468': 4}"
2021-05-31,222-222@627-s6n-94v,"{'10021': 11, '10024': 4, '10031': 4, '10032': 20, '10033': 31, '10034': 32, '10035': 4, '10040': 68, '10065': 11, '10451': 4, '10456': 4, '10458': 4, '10459': 4, '11236': 4, '11355': 4, '11367': 4, '11428': 4}"
2021-05-31,222-222@627-s8f-89z,"{'10010': 4, '10016': 4, '10029': 4, '10032': 4, '10033': 4, '10035': 4, '10473': 4, '11004': 4, '11101': 4, '11219': 4, '11228': 4, '11375': 4}"
2021-05-31,222-222@627-s8f-8n5,"{'10002': 4, '10016': 9, '10017': 5, '10462': 4, '10470': 9, '11214': 4, '11228': 4, '11365': 4, '11366': 4, '11374': 4, '11375': 4, '11379': 4}"
2021-05-31,222-222@627-s8h-xnq,"{'10010': 4, '10016': 4, '10471': 4, '11420': 4, '11428': 4}"
2021-05-31,222-222@627-s8h-xqz,"{'10010': 4, '10016': 4, '11229': 4}"
2021-05-31,222-222@627-s8j-26k,"{'10012': 4, '10013': 4, '10455': 4, '10456': 4, '11204': 4, '11214': 4, '11235': 4, '11369': 4, '11372': 4}"
2021-05-31,222-222@627-s8j-4qf,"{'10003': 8, '10010': 4, '10035': 4, '10037': 4, '10128': 4, '10301': 4, '10304': 4, '11213': 8, '11225': 4, '11364': 4, '11427': 4}"
2021-05-31,222-222@627-s8j-7t9,"{'10312': 4, '11226': 4, '11374': 4, '11385': 4}"
2021-05-31,222-222@627-s8j-9zz,"{'10005': 4, '10027': 4, '10031': 4, '10038': 4, '10304': 4, '10305': 4, '10306': 4}"
2021-05-31,222-222@627-s8j-dgk,"{'10010': 4, '10011': 4, '10012': 4, '10013': 4, '10014': 4, '11214': 4}"
2021-05-31,222-222@627-s8j-fvf,"{'10003': 8, '10009': 4, '10011': 4, '10012': 4}"
2021-05-31,222-222@627-s8j-gc5,"{'10025': 7, '11203': 4, '11210': 4, '11212': 4, '11226': 4, '11235': 14}"
2021-05-31,222-222@627-s8j-gtv,"{'10001': 4, '10002': 4, '10003': 4, '10009': 8, '10010': 4, '10011': 8, '10014': 4, '10017': 4, '10019': 8, '10022': 14, '10028': 4, '10036': 8, '10075': 4, '11207': 8, '11210': 5, '11212': 4, '11213': 4, '11221': 4, '11229': 4, '11230': 4, '11239': 4, '11368': 4, '11377': 4, '11385': 4, '11418': 4, '11423': 4, '11427': 4, '11428': 4, '11435': 4}"
2021-05-31,222-222@627-s8j-h89,"{'10467': 4, '11374': 4, '11691': 4}"
2021-05-31,222-222@627-s8j-kcq,"{'10305': 4, '11372': 4, '11377': 4, '11419': 4, '11420': 4}"
2021-05-31,222-222@627-s8j-n89,"{'10009': 4, '10019': 4, '10025': 4, '10467': 4, '11214': 4, '11223': 4, '11229': 4, '11354': 4, '11357': 4, '11358': 4}"
2021-05-31,222-222@627-s8j-rzf,"{'10308': 4, '10466': 7, '10469': 7, '11206': 4}"
2021-05-31,222-222@627-s8j-s5z,"{'10017': 4, '10022': 4, '10029': 4, '10453': 4, '10467': 4, '10468': 4, '11004': 4, '11204': 4, '11206': 4, '11221': 4, '11230': 4, '11237': 4, '11372': 4, '11373': 4, '11374': 7, '11426': 4}"
2021-05-31,222-222@627-s8j-v4v,"{'10001': 4, '10002': 13, '10003': 4, '10009': 8, '10010': 16, '10016': 25, '10017': 4, '10019': 4, '10022': 4, '10026': 4, '10034': 4, '10036': 4, '10039': 4, '10040': 4, '10302': 4, '10303': 8, '10305': 4, '10309': 4, '10312': 8, '10314': 8, '10457': 4, '10459': 4, '10460': 4, '10461': 4, '10463': 4, '10465': 5, '10466': 4, '10468': 4, '11101': 4, '11105': 4, '11106': 4, '11109': 4, '11203': 4, '11209': 8, '11210': 8, '11212': 4, '11219': 4, '11220': 4, '11221': 4, '11222': 8, '11223': 4, '11225': 4, '11226': 8, '11228': 5, '11229': 4, '11234': 4, '11236': 12, '11237': 4, '11362': 4, '11364': 4, '11368': 4, '11370': 4, '11374': 8, '11375': 8, '11377': 4, '11378': 4, '11417': 4, '11419': 4, '11420': 4, '11434': 4, '11435': 4, '11436': 4, '11691': 4}"
2021-05-31,222-222@627-s8j-vmk,"{'10128': 4, '11004': 4, '11210': 4, '11229': 4, '11230': 4, '11236': 4, '11413': 4, '11422': 4}"
2021-05-31,222-222@627-s8j-wkz,"{'10003': 4, '10010': 4, '10011': 4, '10012': 4, '10014': 4, '10016': 12, '10018': 4, '10024': 4, '10305': 4, '11101': 4, '11106': 4, '11368': 4, '11373': 4, '11379': 4}"
2021-05-31,222-222@627-s8j-yvz,"{'10001': 4, '10011': 4, '10036': 4, '10305': 4, '11105': 4, '11235': 4, '11418': 4}"
2021-05-31,222-222@627-s8j-z75,"{'10024': 4, '10025': 4, '10456': 4, '10459': 4}"
2021-05-31,222-222@627-s8k-2c5,"{'10001': 4, '10009': 4, '10011': 4, '10014': 4, '10016': 12, '10017': 8, '10019': 4, '10021': 4, '10026': 5, '10027': 5, '10028': 4, '10029': 5, '10036': 4, '10128': 4, '10302': 5, '10314': 5, '10452': 4, '10461': 8, '10470': 4, '11101': 4, '11109': 4, '11201': 4, '11204': 4, '11207': 4, '11208': 4, '11209': 4, '11218': 4, '11219': 4, '11223': 8, '11224': 4, '11229': 4, '11231': 4, '11234': 4, '11235': 4, '11354': 4, '11357': 4, '11358': 4, '11361': 4, '11362': 4, '11365': 4, '11368': 4, '11373': 8, '11377': 4, '11379': 4, '11385': 4, '11435': 4}"
2021-05-31,222-222@627-s8k-c5z,"{'10002': 4, '10009': 16, '10027': 4}"
2021-05-31,222-222@627-s8k-cyv,"{'10002': 9, '10009': 13, '10022': 4, '10303': 4, '10314': 4, '10452': 4, '10454': 4, '11229': 4, '11234': 4, '11236': 4}"
2021-05-31,222-222@627-s8k-fxq,"{'10009': 16, '10472': 4, '11372': 4, '11423': 4, '11427': 4}"
2021-05-31,222-222@627-s8k-qcq,"{'10002': 4, '10038': 4, '11206': 7, '11385': 4}"
2021-05-31,222-222@627-s8k-qmk,"{'10003': 4, '10009': 4, '10010': 4, '10029': 4, '10457': 4, '11101': 4, '11206': 4, '11368': 5, '11373': 5}"
2021-05-31,222-222@627-s8k-rrk,"{'10002': 4, '10003': 4, '10009': 4}"
2021-05-31,222-222@627-s8k-syv,"{'10009': 8, '10010': 4, '10011': 4}"
2021-05-31,222-222@627-s8k-td9,"{'10003': 4, '11206': 4, '11373': 4, '11377': 4}"
2021-05-31,222-222@627-s8k-wkz,"{'10001': 4, '10002': 4, '10458': 4, '10465': 4, '11214': 4}"
2021-05-31,222-222@627-s8k-wp9,"{'10002': 4, '10454': 4, '11207': 4, '11234': 4, '11235': 4, '11354': 4, '11355': 4}"
2021-05-31,222-222@627-s8k-xkf,"{'10002': 15, '10301': 4, '10310': 4, '11230': 4, '11385': 4}"
2021-05-31,222-222@627-s8k-ysq,"{'10002': 8, '10009': 4, '10010': 4, '10016': 4, '10026': 4, '10027': 4, '11374': 4, '11375': 4, '11434': 4}"
2021-05-31,222-222@627-s8m-grk,"{'10009': 8, '10010': 4, '10467': 4, '11206': 4, '11211': 4}"
2021-05-31,222-222@627-s8m-k9f,"{'10003': 4, '10009': 4, '10010': 4, '11357': 4, '11358': 4}"
2021-05-31,222-222@627-s8n-6ff,"{'10003': 4, '10010': 4, '10024': 4, '10025': 4, '10306': 4, '10308': 4, '10312': 4, '10465': 4, '11101': 4, '11208': 4, '11209': 8, '11220': 4, '11361': 4, '11368': 4, '11369': 4}"
2021-05-31,222-222@627-s8n-7qz,"{'10463': 6, '10471': 6, '11234': 4}"
2021-05-31,222-222@627-s8n-8y9,"{'10001': 4, '10002': 4, '10010': 4, '10011': 4, '10016': 4, '10018': 4, '10019': 4, '10022': 4, '10024': 4, '10039': 4, '10065': 4, '10128': 4, '10309': 4, '10312': 4, '10314': 4, '10458': 4, '10467': 4, '10469': 4, '11004': 4, '11208': 8, '11211': 4, '11230': 4, '11358': 4, '11361': 8, '11364': 4, '11375': 4, '11426': 4}"
2021-05-31,222-222@627-s8n-bff,"{'10021': 4, '11103': 4, '11379': 4, '11385': 4, '11412': 4}"
2021-05-31,222-222@627-s8n-dn5,"{'10017': 4, '10022': 4, '10044': 4, '10309': 4, '10466': 4, '11364': 4, '11368': 6, '11373': 6, '11417': 4}"
2021-05-31,222-222@627-s8n-f2k,"{'10021': 4, '10026': 4, '10065': 4, '11216': 4, '11238': 4, '11377': 4, '11385': 4}"
2021-05-31,222-222@627-s8n-hbk,"{'10016': 4, '10017': 8, '10022': 8, '10044': 4, '10457': 4, '10467': 4, '10470': 4, '10471': 4, '11218': 4, '11226': 4, '11230': 4}"
2021-05-31,222-222@627-s8n-yd9,"{'10021': 4, '10029': 5, '10075': 4, '10454': 4, '10455': 4}"
2021-05-31,222-222@627-s8q-t35,"{'10017': 4, '10022': 4, '10028': 4, '10128': 4, '11207': 4, '11237': 4, '11361': 4, '11364': 4, '11412': 4}"
2021-05-31,222-222@627-s8q-t9z,"{'10017': 4, '10022': 4, '10025': 4, '10309': 4, '10454': 4, '11201': 4, '11217': 4, '11231': 4, '11419': 4, '11434': 4}"
2021-05-31,222-222@627-s8q-v2k,"{'11368': 4, '11372': 4, '11373': 4}"
2021-05-31,222-222@627-s8q-w6k,"{'10007': 4, '10013': 4, '10021': 4, '10022': 8, '10024': 4, '10065': 12, '10282': 4, '10472': 4}"
2021-05-31,222-222@627-s8q-wx5,"{'10022': 8, '10030': 5, '10037': 5, '10039': 5, '10306': 4, '10308': 4, '11221': 4, '11237': 4}"
2021-05-31,222-222@627-s8r-3yv,"{'10017': 4, '10029': 4, '10035': 4, '11412': 4, '11423': 4, '11432': 4, '11433': 4}"
2021-05-31,222-222@627-s8r-5s5,"{'10019': 4, '10022': 4, '10036': 4, '10040': 4, '10065': 4, '10455': 4, '10474': 4, '11219': 4, '11357': 5, '11358': 5, '11360': 5}"
2021-05-31,222-222@627-s8r-6p9,"{'10010': 4, '10016': 4, '11220': 4, '11228': 4, '11385': 4}"
2021-05-31,222-222@627-s8r-6zf,"{'11208': 4, '11368': 4, '11385': 4}"
2021-05-31,222-222@627-s8r-85f,"{'10019': 4, '10036': 4, '10458': 4, '10462': 4, '10472': 4, '11204': 4, '11235': 4}"
2021-05-31,222-222@627-s8r-92k,"{'10040': 4, '10303': 4, '10304': 8, '10305': 8, '10314': 4, '11208': 12, '11210': 4, '11223': 4, '11224': 4, '11229': 4, '11235': 4, '11236': 4, '11415': 4, '11417': 4, '11418': 4}"
2021-05-31,222-222@627-s8r-9pv,"{'10314': 4, '10468': 4, '11354': 5, '11428': 4}"
2021-05-31,222-222@627-s8r-g6k,"{'10007': 4, '10013': 4, '10472': 5, '11360': 4}"
2021-05-31,222-222@627-s8r-g8v,"{'11204': 4, '11237': 5, '11385': 9, '11421': 4}"
2021-05-31,222-222@627-s8r-gp9,"{'10314': 4, '11378': 4, '11385': 4, '11435': 4}"
2021-05-31,222-222@627-s8r-h5z,"{'10017': 4, '10022': 4, '10024': 4, '10028': 4, '10030': 4, '10037': 4, '10453': 4, '10462': 4, '10467': 4, '10469': 4, '11201': 4, '11375': 4, '11413': 4}"
