date_range_end,placekey,visitor
2020-09-07,222-222@627-s4r-3kf,"{'10019': 4, '10023': 4, '10069': 4, '11103': 4, '11216': 5, '11221': 5, '11230': 4, '11237': 4, '11364': 4, '11375': 4, '11377': 4, '11418': 4, '11421': 4}"
2020-09-07,222-222@627-s4r-5j9,"{'10019': 5, '10023': 5, '10069': 5, '10452': 4}"
2020-09-07,222-222@627-s4r-hkf,"{'10019': 5, '10023': 5, '10029': 4, '10069': 5, '11210': 4, '11230': 4, '11385': 4}"
2020-09-07,222-222@627-s4r-pjv,"{'10002': 4, '10009': 4, '10036': 4, '10467': 4, '10469': 4, '11201': 4, '11205': 4, '11217': 4, '11235': 4, '11372': 4}"
2020-09-07,222-222@627-s4s-bp9,"{'10027': 8, '10031': 8, '10032': 4, '10303': 4, '10452': 5, '11209': 4, '11220': 4, '11357': 4, '11368': 4, '11373': 4, '11374': 5, '11375': 5}"
2020-09-07,222-222@627-s4s-brk,"{'10001': 8, '10011': 8, '10018': 4, '10019': 4, '10023': 4, '10026': 4, '10027': 14, '10031': 10, '10032': 12, '10069': 4, '10458': 4, '10463': 4, '10467': 4, '10468': 4, '11373': 4}"
2020-09-07,222-222@627-s4s-cbk,"{'10027': 8, '10029': 5, '10030': 4, '10128': 5, '10452': 4, '10456': 4, '10459': 4}"
2020-09-07,222-222@627-s4s-jjv,"{'10025': 4, '10026': 8, '10027': 8, '10031': 8, '10035': 4, '10037': 4, '10039': 4, '11385': 4}"
2020-09-07,222-222@627-s4s-k4v,"{'10023': 4, '10025': 4, '10027': 4, '10031': 4, '11201': 4, '11372': 4, '11373': 4}"
2020-09-07,222-222@627-s4s-m6k,"{'10027': 8, '10033': 4, '10040': 4, '10453': 4}"
2020-09-07,222-222@627-s4s-nwk,"{'10027': 4, '10467': 4, '11210': 4, '11220': 4, '11230': 4, '11232': 4}"
2020-09-07,222-222@627-s4t-4sq,"{'10025': 4, '10026': 8, '10027': 8, '10029': 8, '10031': 24, '10451': 5, '10454': 5, '10460': 4, '10462': 4, '10463': 4, '10468': 4}"
2020-09-07,222-222@627-s4t-5fz,"{'10027': 9, '10031': 17, '10032': 4, '10033': 4, '10452': 4, '10457': 4, '10458': 4, '10460': 4, '10463': 4, '10468': 4, '11373': 4, '11377': 4}"
2020-09-07,222-222@627-s4t-8qf,"{'10027': 10, '10030': 4, '10035': 4, '10037': 8}"
2020-09-07,222-222@627-s4t-94v,"{'10030': 4, '10037': 4, '11368': 4, '11372': 4, '11373': 4, '11691': 4}"
2020-09-07,222-222@627-s4t-bp9,"{'10018': 4, '10036': 4, '10039': 4, '10456': 4}"
2020-09-07,222-222@627-s4t-cwk,"{'10027': 4, '10030': 4, '10037': 8}"
2020-09-07,222-222@627-s4t-tgk,"{'10026': 12, '10029': 12, '10035': 16, '10475': 4, '11226': 4}"
2020-09-07,222-222@627-s4t-tvz,"{'10029': 17, '10035': 8, '10452': 4, '10453': 4, '10466': 4, '10470': 4}"
2020-09-07,222-222@627-s4t-vs5,"{'10451': 5, '10454': 5, '10466': 4, '11207': 4}"
2020-09-07,222-222@627-s4t-xt9,"{'10010': 4, '10016': 4, '10029': 5, '10035': 11, '10456': 4, '10459': 4}"
2020-09-07,222-222@627-s4v-2hq,"{'10029': 8, '10035': 4, '10457': 4}"
2020-09-07,222-222@627-s4v-2rk,"{'10029': 15, '10035': 4, '10301': 4, '10310': 4, '10473': 4, '11207': 4, '11229': 4, '11236': 4, '11418': 4, '11421': 4}"
2020-09-07,222-222@627-s4v-2x5,"{'10027': 4, '10029': 4, '10033': 4, '10035': 4, '10037': 4, '10040': 4, '10459': 4, '10460': 4, '11214': 4}"
2020-09-07,222-222@627-s4v-2zf,"{'10026': 4, '10027': 4, '10029': 23, '10030': 4, '10035': 8, '10128': 4, '10457': 4, '10467': 4, '11101': 4, '11106': 4}"
2020-09-07,222-222@627-s4v-3nq,"{'10019': 4, '10023': 4, '10029': 5, '10069': 4, '10451': 4, '10455': 4, '10456': 4, '10457': 4}"
2020-09-07,222-222@627-s4v-3t9,"{'10019': 4, '10024': 4, '10026': 4, '10304': 4, '10472': 4}"
2020-09-07,222-222@627-s4v-435,"{'10461': 4, '10462': 4, '10473': 7, '10475': 4, '11210': 4, '11229': 4, '11230': 4, '11354': 4, '11357': 4}"
2020-09-07,222-222@627-s4v-789,"{'10021': 4, '10025': 7, '10026': 15, '10027': 4, '10029': 4, '10035': 8, '10075': 4, '10455': 4, '10456': 4, '10458': 4, '10468': 4, '11212': 4, '11233': 4, '11420': 4}"
2020-09-07,222-222@627-s4v-9cq,"{'10026': 8, '10027': 8, '10030': 4, '10037': 4, '10452': 4, '10454': 4, '10456': 8, '10457': 4, '10459': 8, '10460': 4, '10468': 4, '10474': 4}"
2020-09-07,222-222@627-s4v-9xq,"{'10026': 8, '10037': 4, '10453': 8}"
2020-09-07,222-222@627-s4v-bc5,"{'10455': 4, '10457': 4, '10460': 4, '10474': 4, '11210': 4, '11230': 4}"
2020-09-07,222-222@627-s4v-bx5,"{'10025': 4, '10026': 8, '10027': 4, '10030': 4, '10037': 4, '10039': 4}"
2020-09-07,222-222@627-s4v-dn5,"{'10021': 4, '10022': 4, '10026': 15, '10027': 8, '10029': 16, '10032': 4, '10033': 6, '10035': 8, '10037': 4, '10065': 4, '10075': 4, '10128': 8, '10453': 4, '10456': 4, '10457': 4, '10458': 4, '10459': 4, '10461': 4, '10462': 8, '10465': 4, '10466': 4, '10471': 4, '11101': 4, '11106': 4, '11206': 4, '11236': 4, '11237': 4, '11355': 4, '11358': 4, '11368': 4, '11369': 4, '11372': 13, '11373': 17, '11377': 8, '11412': 4, '11433': 4, '11434': 4}"
2020-09-07,222-222@627-s4v-hh5,"{'10019': 4, '10024': 4, '10026': 8, '10027': 4, '10029': 4, '10035': 4, '10128': 4, '10308': 4, '10312': 4, '10462': 4, '11207': 4, '11212': 4, '11429': 4}"
2020-09-07,222-222@627-s4v-k4v,"{'10032': 5, '10033': 5, '10035': 4, '10452': 8, '10453': 4, '10462': 4}"
2020-09-07,222-222@627-s4v-k75,"{'10026': 4, '10027': 8, '10030': 8, '10035': 9, '10037': 17, '10458': 4, '10462': 4, '10467': 8, '11101': 4, '11223': 4}"
2020-09-07,222-222@627-s4v-kpv,"{'10030': 4, '10035': 4, '10037': 4, '10468': 4, '10475': 4, '11420': 4, '11421': 4}"
2020-09-07,222-222@627-s4v-mhq,"{'10027': 4, '10029': 4, '10035': 8, '10464': 4, '10472': 4, '10475': 4}"
2020-09-07,222-222@627-s4v-nqz,"{'10027': 4, '10451': 4, '10452': 4, '10453': 4, '10454': 5, '10455': 9, '10459': 4, '10467': 4, '10469': 4, '10475': 4, '11358': 4, '11361': 4}"
2020-09-07,222-222@627-s4v-nwk,"{'10025': 4, '10026': 4, '10037': 4, '10456': 4}"
2020-09-07,222-222@627-s4v-s3q,"{'10028': 4, '10035': 4, '10039': 4, '10128': 4, '10457': 4, '10473': 4}"
2020-09-07,222-222@627-s4v-ty9,"{'10029': 4, '10035': 11, '10457': 4}"
2020-09-07,222-222@627-s4v-xt9,"{'10026': 10, '10027': 6, '10035': 6}"
2020-09-07,222-222@627-s4w-3t9,"{'10027': 4, '10030': 4, '10460': 4, '10473': 4}"
2020-09-07,222-222@627-s5w-psq,"{'10026': 4, '10027': 4, '10034': 8, '10038': 4, '10309': 4, '10452': 4, '10453': 4, '10461': 4, '10462': 4, '10463': 4, '10471': 4}"
2020-09-07,222-222@627-s5w-sbk,"{'10029': 4, '10033': 4, '10040': 8, '10451': 4, '10455': 4, '10456': 4, '10463': 4, '10466': 4, '10467': 4, '10470': 4, '11355': 4, '11358': 4}"
2020-09-07,222-222@627-s5w-sdv,"{'10034': 4, '10039': 4, '10040': 4, '10457': 4, '10458': 4, '10463': 12, '10468': 4, '11207': 4, '11355': 4, '11358': 4}"
2020-09-07,222-222@627-s5w-wp9,"{'10019': 4, '10034': 4, '10453': 4}"
2020-09-07,222-222@627-s5w-wx5,"{'10007': 4, '10033': 4, '10034': 8, '10038': 8, '10040': 4, '10452': 4, '10463': 4, '11201': 4, '11218': 4, '11230': 4, '11368': 4}"
2020-09-07,222-222@627-s5w-x89,"{'10032': 5, '10452': 4, '10461': 4, '10466': 4, '10469': 4}"
2020-09-07,222-222@627-s5w-z9f,"{'10032': 4, '10034': 8, '10308': 4, '10309': 4, '10312': 8, '10460': 5, '10463': 4, '10465': 4, '10468': 4, '11221': 4}"
2020-09-07,222-222@627-s5w-zmk,"{'11419': 4, '11420': 4, '11691': 4}"
2020-09-07,222-222@627-s5x-92k,"{'10033': 4, '10034': 8, '10038': 4, '10040': 12, '10453': 4, '10455': 4, '10463': 4, '10468': 4, '10474': 4, '11379': 4, '11435': 4, '11436': 4}"
2020-09-07,222-222@627-s5x-9pv,"{'10034': 4, '10040': 9, '10456': 4, '10460': 4, '10472': 4, '11221': 4, '11237': 4}"
2020-09-07,222-222@627-s5x-b49,"{'10032': 4, '10033': 4, '10034': 4, '10040': 4, '10456': 4, '10463': 5}"
2020-09-07,222-222@627-s5x-c3q,"{'10032': 4, '10034': 16, '10040': 8, '10453': 4, '10455': 4, '11207': 4, '11212': 4, '11233': 4, '11367': 5}"
2020-09-07,222-222@627-s5x-c89,"{'10034': 8, '10462': 4, '10472': 4}"
2020-09-07,222-222@627-s5x-cbk,"{'10024': 4, '10026': 4, '10027': 4, '10033': 4, '10034': 12, '10040': 8, '11207': 4, '11233': 4}"
2020-09-07,222-222@627-s6d-52k,"{'10031': 6, '10032': 6, '10462': 7, '11419': 4, '11420': 4}"
2020-09-07,222-222@627-s6d-6zf,"{'10009': 4, '10027': 4, '10032': 4}"
2020-09-07,222-222@627-s6d-7bk,"{'10022': 4, '10031': 13, '10032': 31, '10039': 4, '10065': 4, '10453': 4, '10465': 4, '10468': 7, '10473': 4, '11204': 4, '11368': 4, '11373': 4}"
2020-09-07,222-222@627-s6d-c5z,"{'10025': 4, '10027': 4, '10031': 8, '10032': 8, '10463': 4, '10471': 4}"
2020-09-07,222-222@627-s6d-c89,"{'10031': 8, '10032': 4, '10458': 5, '10463': 4, '10467': 5, '10468': 4, '11004': 4, '11426': 4}"
2020-09-07,222-222@627-s6d-djv,"{'10031': 4, '10032': 4, '10034': 4, '10451': 11, '10452': 7, '10454': 4}"
2020-09-07,222-222@627-s6d-vcq,"{'10031': 4, '10032': 4, '10305': 4, '10456': 4, '10459': 4, '11210': 4, '11229': 4}"
2020-09-07,222-222@627-s6d-whq,"{'10019': 4, '10024': 4, '10025': 4, '10027': 4, '10029': 4, '10031': 4, '10032': 12, '10033': 8, '10034': 8, '10036': 8, '10037': 4, '10451': 12, '10452': 12, '10453': 4, '10455': 4, '10456': 4, '10457': 4, '10458': 4, '10459': 4, '10461': 4, '10462': 8, '10463': 16, '10471': 8, '10472': 4, '11105': 4, '11203': 4, '11205': 4, '11207': 4, '11212': 4, '11214': 4, '11216': 4, '11218': 4, '11224': 4, '11225': 4, '11226': 4, '11233': 4, '11354': 4, '11355': 4, '11367': 4, '11413': 4, '11419': 4, '11420': 4, '11422': 4, '11691': 4}"
2020-09-07,222-222@627-s6d-zcq,"{'10032': 9, '10033': 9, '10451': 4, '10452': 4, '10453': 4}"
2020-09-07,222-222@627-s6d-zfz,"{'10031': 4, '10032': 29, '10033': 10, '10456': 4, '10463': 4, '11427': 4, '11428': 4}"
2020-09-07,222-222@627-s6f-4d9,"{'10017': 4, '10027': 8, '10031': 4, '10032': 8, '10033': 8, '10035': 4, '10037': 9, '10039': 32, '10040': 4, '10451': 4, '10453': 4, '10455': 5, '10456': 12, '10459': 4, '10474': 5, '11213': 4, '11216': 4, '11420': 4}"
2020-09-07,222-222@627-s6f-4n5,"{'10039': 24, '10309': 4, '11414': 4}"
2020-09-07,222-222@627-s6f-4qf,"{'10007': 4, '10013': 4, '10039': 6, '10457': 4, '10472': 4, '11203': 4, '11206': 4, '11221': 4}"
2020-09-07,222-222@627-s6f-ygk,"{'10030': 8, '10037': 8, '10039': 8, '10451': 4}"
2020-09-07,222-222@627-s6f-yvz,"{'10030': 7, '10037': 7, '10039': 7, '11368': 4, '11372': 4, '11373': 4}"
2020-09-07,222-222@627-s6f-zj9,"{'10030': 12, '10037': 16, '10039': 4, '11411': 4, '11429': 4}"
2020-09-07,222-222@627-s6g-435,"{'10029': 8, '10030': 5, '10037': 9, '10039': 13, '10454': 4, '10455': 4, '11101': 4, '11103': 4, '11228': 5, '11229': 4, '11235': 4, '11377': 4}"
2020-09-07,222-222@627-s6g-4qf,"{'10031': 4, '10032': 4, '10456': 4, '10457': 4, '10458': 4, '10465': 4, '11212': 4}"
2020-09-07,222-222@627-s6g-5zz,"{'10029': 8, '10035': 4, '10037': 14, '10456': 4, '10472': 8, '10475': 4, '11205': 4, '11208': 4, '11385': 4, '11416': 4}"
2020-09-07,222-222@627-s6g-6ff,"{'10035': 13, '10037': 17, '10457': 4, '11220': 4, '11691': 4, '11692': 4}"
2020-09-07,222-222@627-s6g-rrk,"{'10039': 35, '10451': 8, '10453': 4, '10455': 4, '10456': 12, '10466': 4, '10470': 4, '11207': 4, '11420': 4}"
2020-09-07,222-222@627-s6g-vj9,"{'10027': 5, '10031': 5, '10453': 4, '11209': 4, '11218': 4, '11226': 4}"
2020-09-07,222-222@627-s6m-4gk,"{'10314': 4, '10463': 4, '10471': 8, '11415': 4, '11418': 4}"
2020-09-07,222-222@627-s6m-5vf,"{'10032': 4, '10033': 12, '10040': 8, '10452': 4, '11215': 4}"
2020-09-07,222-222@627-s6m-6p9,"{'10032': 4, '10033': 8, '10034': 4, '10451': 4, '10456': 4, '10457': 4, '10458': 4, '10469': 4, '10470': 4, '11211': 4, '11212': 4, '11222': 4, '11237': 4}"
2020-09-07,222-222@627-s6m-6x5,"{'10029': 4, '10032': 4, '10033': 11, '10037': 4, '10040': 16, '10456': 4, '10457': 8, '10458': 4, '10460': 4, '10463': 4, '11221': 4}"
2020-09-07,222-222@627-s6m-9zz,"{'10002': 4, '10024': 4, '10032': 13, '10033': 17, '10034': 4, '10040': 8, '10302': 4, '10310': 4, '10312': 4, '10451': 6, '10452': 6, '10457': 5, '10463': 4, '11354': 4, '11357': 4}"
2020-09-07,222-222@627-s6m-gtv,"{'10033': 4, '10040': 8, '11418': 4, '11419': 4}"
2020-09-07,222-222@627-s6m-rrk,"{'10032': 15, '10033': 16, '10040': 9, '10451': 4, '10452': 4, '10456': 4, '10463': 4, '10468': 4, '10473': 6}"
2020-09-07,222-222@627-s6m-sbk,"{'10001': 4, '10010': 4, '10016': 4, '10032': 4, '10033': 8, '10040': 4}"
2020-09-07,222-222@627-s6m-t9z,"{'10463': 4, '11419': 4, '11420': 4}"
2020-09-07,222-222@627-s6m-tqf,"{'10034': 4, '10040': 4, '10473': 9, '11412': 4}"
2020-09-07,222-222@627-s6m-wx5,"{'10026': 4, '10034': 28, '10040': 4, '10455': 4, '10463': 4, '10468': 12}"
2020-09-07,222-222@627-s6m-wzf,"{'10034': 4, '10466': 4, '10469': 4}"
2020-09-07,222-222@627-s6n-94v,"{'10002': 4, '10007': 5, '10013': 5, '10025': 4, '10030': 4, '10031': 4, '10032': 12, '10033': 57, '10034': 21, '10037': 8, '10040': 81, '10451': 4, '10452': 8, '10453': 4, '10461': 4, '11207': 4, '11208': 4, '11216': 4, '11223': 4, '11229': 4, '11235': 4, '11238': 4, '11415': 4, '11418': 4}"
2020-09-07,222-222@627-s8f-89z,"{'10009': 4, '10016': 4, '10017': 4, '10027': 4, '10029': 4, '10031': 4, '10473': 4, '11418': 4}"
2020-09-07,222-222@627-s8f-8n5,"{'10009': 4, '10016': 10, '10017': 6, '10030': 4, '10037': 4, '10039': 4, '10451': 8, '10456': 8, '10457': 4, '10458': 4, '10473': 4, '11004': 4, '11206': 4, '11210': 5, '11221': 4, '11374': 4, '11375': 4, '11379': 4, '11419': 4, '11426': 4, '11432': 4}"
2020-09-07,222-222@627-s8h-tgk,"{'10010': 4, '10016': 4, '10304': 6, '10305': 6, '10458': 7, '10468': 7, '11207': 4, '11208': 4, '11223': 4, '11224': 4, '11235': 4}"
2020-09-07,222-222@627-s8h-w8v,"{'10001': 4, '10011': 8, '10018': 4, '10462': 4, '11211': 4}"
2020-09-07,222-222@627-s8h-wp9,"{'10017': 4, '10022': 4, '11213': 4, '11223': 4, '11364': 4, '11365': 4, '11372': 4, '11377': 4}"
2020-09-07,222-222@627-s8h-xnq,"{'10026': 5, '10035': 5, '10312': 4, '10462': 4}"
2020-09-07,222-222@627-s8j-26k,"{'10475': 12, '11204': 4, '11211': 4, '11218': 4, '11230': 4}"
2020-09-07,222-222@627-s8j-2kz,"{'10001': 4, '10010': 4, '10011': 4}"
2020-09-07,222-222@627-s8j-49z,"{'10023': 4, '10069': 4, '10306': 4, '10308': 4, '11102': 4, '11105': 4, '11204': 4, '11212': 4, '11219': 4, '11220': 4}"
2020-09-07,222-222@627-s8j-4qf,"{'10003': 5, '10007': 7, '10009': 5, '10013': 7, '10027': 4, '10035': 4, '10038': 7, '10460': 4, '10462': 4, '11101': 4, '11106': 8, '11357': 4, '11367': 4, '11368': 4, '11435': 4}"
2020-09-07,222-222@627-s8j-9zz,"{'10010': 4, '10016': 4, '10031': 4, '11218': 4, '11230': 4}"
2020-09-07,222-222@627-s8j-fvf,"{'10010': 4, '10011': 4, '10309': 4, '10312': 4, '10464': 4, '10466': 4, '10475': 4}"
2020-09-07,222-222@627-s8j-gc5,"{'10029': 4, '10452': 4, '11105': 4, '11370': 4}"
2020-09-07,222-222@627-s8j-gtv,"{'10001': 8, '10002': 4, '10004': 4, '10007': 8, '10009': 4, '10010': 8, '10011': 4, '10013': 8, '10016': 8, '10017': 4, '10018': 4, '10029': 4, '10031': 4, '10032': 4, '10033': 4, '10034': 5, '10038': 4, '10040': 4, '10044': 8, '10280': 4, '10453': 4, '11101': 5, '11102': 4, '11104': 5, '11105': 4, '11204': 4, '11208': 5, '11211': 4, '11212': 4, '11214': 4, '11221': 4, '11224': 4, '11226': 4, '11229': 4, '11235': 8, '11237': 4, '11354': 4, '11357': 4, '11372': 4, '11377': 11, '11416': 9}"
2020-09-07,222-222@627-s8j-h3q,"{'10003': 4, '10010': 4, '10457': 4}"
2020-09-07,222-222@627-s8j-h89,"{'10457': 4, '10458': 4, '10467': 4, '10469': 4, '10473': 4, '11368': 4, '11413': 4}"
2020-09-07,222-222@627-s8j-kcq,"{'10016': 4, '10018': 4, '10451': 6, '10452': 6}"
2020-09-07,222-222@627-s8j-mhq,"{'10022': 4, '10065': 4, '11209': 4, '11374': 4, '11375': 4}"
2020-09-07,222-222@627-s8j-n89,"{'10017': 4, '10023': 4, '10069': 4, '11204': 4, '11214': 4, '11222': 4, '11228': 4, '11229': 5, '11230': 6, '11235': 5, '11368': 12, '11372': 7, '11373': 4, '11378': 4, '11379': 4}"
2020-09-07,222-222@627-s8j-ndv,"{'10001': 4, '10018': 4, '11004': 4, '11204': 4, '11223': 4, '11426': 4}"
2020-09-07,222-222@627-s8j-s5z,"{'10003': 4, '10009': 4, '10010': 15, '10012': 4, '10016': 25, '10017': 6, '10039': 8, '10312': 4, '10314': 4, '10467': 4, '10469': 4, '11203': 4, '11206': 4, '11210': 4, '11354': 4, '11355': 4, '11370': 4, '11372': 8, '11377': 4, '11412': 4, '11413': 4, '11415': 5, '11417': 4, '11418': 5, '11419': 4, '11433': 4}"
2020-09-07,222-222@627-s8j-v4v,"{'10009': 4, '10010': 6, '10012': 4, '10013': 4, '10014': 4, '10016': 28, '10017': 8, '10018': 6, '10019': 4, '10021': 4, '10025': 4, '10026': 4, '10034': 4, '10075': 4, '10128': 4, '10307': 4, '10309': 4, '10312': 4, '10314': 4, '10455': 4, '10459': 4, '10473': 4, '11102': 4, '11106': 4, '11201': 4, '11203': 8, '11209': 4, '11210': 4, '11217': 4, '11220': 8, '11223': 4, '11224': 4, '11228': 8, '11229': 8, '11234': 8, '11235': 4, '11236': 4, '11238': 4, '11356': 4, '11358': 4, '11373': 4, '11374': 4, '11413': 4, '11414': 4, '11415': 4, '11417': 4, '11418': 4, '11419': 4, '11420': 4, '11422': 4, '11691': 4}"
2020-09-07,222-222@627-s8j-vmk,"{'10456': 4, '10472': 4, '11203': 4, '11209': 4, '11210': 8, '11215': 4, '11220': 4, '11234': 4}"
2020-09-07,222-222@627-s8j-wkz,"{'10002': 4, '10009': 4, '10016': 10, '10018': 6}"
2020-09-07,222-222@627-s8j-yvz,"{'10303': 4, '10314': 4, '11375': 4, '11379': 4}"
2020-09-07,222-222@627-s8k-28v,"{'11354': 4, '11357': 4, '11370': 4, '11372': 4, '11377': 4}"
2020-09-07,222-222@627-s8k-2c5,"{'10001': 8, '10002': 4, '10004': 4, '10006': 4, '10007': 4, '10011': 4, '10012': 4, '10013': 4, '10014': 4, '10018': 12, '10021': 4, '10027': 4, '10030': 12, '10036': 4, '10037': 8, '10039': 4, '10065': 4, '10301': 4, '10303': 4, '10304': 4, '10305': 4, '10312': 4, '10314': 8, '10454': 4, '10460': 4, '10467': 4, '10472': 4, '10473': 4, '10475': 4, '11101': 4, '11105': 5, '11106': 8, '11204': 4, '11206': 4, '11210': 4, '11214': 5, '11215': 6, '11217': 4, '11221': 4, '11230': 4, '11234': 4, '11235': 10, '11237': 8, '11365': 4, '11366': 4, '11372': 4, '11373': 4, '11375': 4, '11377': 8, '11421': 4, '11433': 4, '11435': 8, '11691': 4}"
2020-09-07,222-222@627-s8k-2tv,"{'10305': 4, '11226': 4, '11414': 4}"
2020-09-07,222-222@627-s8k-3dv,"{'10001': 8, '10011': 4, '10018': 4}"
2020-09-07,222-222@627-s8k-c5z,"{'10009': 7, '10459': 4, '10473': 4, '11209': 4, '11419': 8, '11420': 4}"
2020-09-07,222-222@627-s8k-cyv,"{'10002': 23, '10009': 19, '11210': 4, '11221': 8, '11237': 4, '11369': 4, '11372': 4, '11434': 4}"
