date_range_end,placekey,visitor
2020-12-14,222-222@627-s4k-d7q,"{'10024': 4, '10025': 20, '10026': 4, '10027': 4, '10454': 4, '10455': 4, '11377': 4, '11412': 4, '11423': 4}"
2020-12-14,222-222@627-s4k-kpv,"{'10454': 4, '10455': 4, '10469': 4, '10475': 4}"
2020-12-14,222-222@627-s4k-kzz,"{'10024': 4, '10309': 4, '11236': 4, '11374': 4, '11419': 4}"
2020-12-14,222-222@627-s4k-nqz,"{'10017': 6, '10019': 4, '10022': 6, '10024': 8, '10025': 8, '10026': 4, '10027': 4, '10457': 4, '10466': 4, '11373': 4, '11421': 4}"
2020-12-14,222-222@627-s4k-p35,"{'10021': 4, '10023': 4, '10024': 7, '10025': 11, '10306': 8, '10456': 4, '11364': 4, '11365': 4}"
2020-12-14,222-222@627-s4k-psq,"{'10024': 4, '10025': 8, '10463': 4, '11104': 4, '11368': 4, '11377': 4}"
2020-12-14,222-222@627-s4m-4jv,"{'10025': 4, '10026': 4, '10027': 4, '10030': 4, '10037': 4, '10467': 4, '11373': 4}"
2020-12-14,222-222@627-s4m-575,"{'10025': 4, '10458': 4, '10467': 4, '10468': 4, '11220': 4}"
2020-12-14,222-222@627-s4m-75z,"{'10018': 4, '10025': 17, '10026': 4, '10027': 4, '10036': 4, '11218': 4, '11230': 4}"
2020-12-14,222-222@627-s4m-835,"{'10040': 4, '11104': 4, '11229': 4, '11377': 4}"
2020-12-14,222-222@627-s4m-9j9,"{'10024': 4, '10025': 16, '10026': 4, '10451': 4, '10472': 4, '10473': 4, '11101': 4, '11109': 4, '11223': 4, '11229': 4, '11411': 4, '11412': 4, '11429': 4}"
2020-12-14,222-222@627-s4m-btv,"{'10024': 4, '10025': 12, '10469': 4}"
2020-12-14,222-222@627-s4m-ckf,"{'10030': 4, '10037': 4, '10039': 4, '10466': 4, '10469': 4}"
2020-12-14,222-222@627-s4m-v4v,"{'10021': 4, '10022': 4, '10028': 4, '10065': 8, '10465': 4, '11436': 4}"
2020-12-14,222-222@627-s4m-vzz,"{'10002': 4, '10021': 4, '10028': 8, '10065': 4, '10075': 8, '10128': 4, '10453': 4, '10456': 4, '10468': 4, '11205': 4}"
2020-12-14,222-222@627-s4m-wc5,"{'10016': 4, '10028': 4, '10075': 4, '11201': 4, '11224': 5, '11235': 5, '11417': 5, '11419': 5, '11420': 5}"
2020-12-14,222-222@627-s4m-y7q,"{'10028': 8, '10128': 8, '11004': 4, '11426': 4}"
2020-12-14,222-222@627-s4n-52k,"{'10004': 4, '10005': 4, '10038': 4, '10128': 4, '10473': 4}"
2020-12-14,222-222@627-s4n-5mk,"{'10021': 8, '10028': 4, '10075': 8, '11379': 4}"
2020-12-14,222-222@627-s4n-b6k,"{'10003': 4, '10011': 4, '10012': 4, '10014': 4, '10019': 4, '10021': 8, '10023': 4, '10024': 12, '10025': 4, '10030': 4, '10035': 4, '10037': 4, '10039': 4, '10065': 4, '10069': 4, '10075': 4, '10128': 4, '10468': 4}"
2020-12-14,222-222@627-s4n-mc5,"{'10028': 4, '10128': 4, '11358': 5, '11365': 5}"
2020-12-14,222-222@627-s4n-nbk,"{'10007': 4, '10021': 4, '10022': 5, '10065': 5, '10075': 4, '10280': 4, '10282': 4, '10461': 4, '11234': 7, '11372': 4, '11416': 4, '11418': 4}"
2020-12-14,222-222@627-s4n-pjv,"{'10029': 8, '10128': 4, '10309': 4, '10312': 4, '10314': 4}"
2020-12-14,222-222@627-s4n-pn5,"{'10029': 4, '10459': 4, '11103': 4, '11105': 4, '11377': 4, '11412': 4, '11433': 4, '11434': 4}"
2020-12-14,222-222@627-s4n-q4v,"{'10002': 4, '10029': 8, '10128': 4, '10473': 4}"
2020-12-14,222-222@627-s4n-q9f,"{'10027': 4, '10029': 16, '10035': 12, '10455': 4, '10459': 4, '10468': 4, '10473': 4, '10474': 4, '11213': 4, '11214': 4, '11372': 9, '11373': 4, '11377': 5, '11427': 4, '11428': 4, '11432': 4, '11435': 4}"
2020-12-14,222-222@627-s4n-qcq,"{'10009': 4, '10029': 4, '10128': 4, '10454': 4, '10455': 4, '10472': 4}"
2020-12-14,222-222@627-s4n-w49,"{'10028': 4, '10128': 8, '10314': 4, '11201': 4, '11231': 4}"
2020-12-14,222-222@627-s4n-xbk,"{'10016': 4, '10017': 4, '10019': 4, '10024': 4, '10026': 4, '10029': 4, '11420': 4}"
2020-12-14,222-222@627-s4q-v75,"{'10010': 4, '10011': 4, '10023': 14, '10025': 4, '10069': 14, '11214': 4, '11358': 4, '11369': 4, '11372': 4, '11374': 4}"
2020-12-14,222-222@627-s4q-wx5,"{'10019': 14, '10023': 26, '10024': 4, '10069': 18, '11361': 4}"
2020-12-14,222-222@627-s4q-zvf,"{'10001': 4, '10018': 4, '10019': 16, '10023': 8, '10036': 8, '10069': 4, '10305': 4, '10468': 4, '11201': 4, '11355': 4, '11373': 4, '11374': 4, '11415': 4, '11418': 4}"
2020-12-14,222-222@627-s4r-28v,"{'10019': 4, '10023': 16, '10024': 6}"
2020-12-14,222-222@627-s4r-3dv,"{'10019': 8, '10023': 12, '10025': 4, '10028': 4, '10069': 8, '10128': 8, '11206': 4, '11211': 4, '11368': 4}"
2020-12-14,222-222@627-s4r-3kf,"{'10019': 14, '10023': 14, '10069': 10, '10460': 4}"
2020-12-14,222-222@627-s4r-hkf,"{'10009': 4, '10019': 4, '10023': 4, '10029': 4, '10035': 4, '10069': 4, '10467': 8, '10469': 4, '11209': 4, '11210': 4, '11230': 4, '11418': 4, '11420': 4, '11421': 4}"
2020-12-14,222-222@627-s4r-q75,"{'10032': 4, '10033': 4, '11378': 4, '11379': 4}"
2020-12-14,222-222@627-s4s-bp9,"{'10027': 8, '10031': 4, '10037': 4, '11004': 4, '11357': 4}"
2020-12-14,222-222@627-s4s-brk,"{'10025': 4, '10027': 9, '10031': 4, '10128': 4, '10468': 4, '10470': 4, '11212': 4, '11213': 4, '11233': 4, '11368': 4, '11373': 4, '11417': 4, '11419': 4}"
2020-12-14,222-222@627-s4s-c5z,"{'10027': 4, '10457': 4, '10460': 4}"
2020-12-14,222-222@627-s4s-jjv,"{'10002': 4, '10026': 4, '10027': 4, '10453': 5}"
2020-12-14,222-222@627-s4s-k4v,"{'10453': 4, '11101': 4, '11106': 4}"
2020-12-14,222-222@627-s4s-m6k,"{'10453': 4, '10467': 4, '10468': 4}"
2020-12-14,222-222@627-s4t-4sq,"{'10027': 5, '10031': 13, '10034': 8, '10040': 4, '10451': 4, '10456': 4, '11419': 4, '11420': 4}"
2020-12-14,222-222@627-s4t-5fz,"{'10025': 8, '10027': 12, '10030': 8, '10031': 12, '10032': 4, '10037': 8, '10452': 5, '10454': 4, '11369': 4, '11370': 4}"
2020-12-14,222-222@627-s4t-bp9,"{'10026': 4, '10027': 8, '10031': 8, '10032': 4, '10452': 4, '11213': 4}"
2020-12-14,222-222@627-s4t-tgk,"{'10026': 4, '10029': 12, '10035': 8, '11218': 4, '11226': 4}"
2020-12-14,222-222@627-s4t-tvz,"{'10029': 12, '10030': 4, '10035': 8, '10037': 4, '10466': 4}"
2020-12-14,222-222@627-s4t-vs5,"{'10027': 5, '10031': 5, '10301': 4, '10467': 6, '10469': 6}"
2020-12-14,222-222@627-s4v-2rk,"{'10029': 13, '10035': 4, '10037': 4, '11375': 4}"
2020-12-14,222-222@627-s4v-2x5,"{'10011': 4, '10014': 4, '10029': 9, '10035': 4, '11106': 4, '11205': 4}"
2020-12-14,222-222@627-s4v-435,"{'10029': 8, '10128': 4, '10462': 4}"
2020-12-14,222-222@627-s4v-5pv,"{'10029': 16, '10461': 4, '11207': 4, '11212': 4, '11233': 4, '11370': 4, '11372': 4}"
2020-12-14,222-222@627-s4v-789,"{'10026': 12, '10027': 4, '10028': 4, '10035': 4, '10128': 4}"
2020-12-14,222-222@627-s4v-9cq,"{'10019': 4, '10023': 4, '10026': 16, '10027': 12, '10030': 8, '10035': 4, '10037': 4, '10039': 4, '10069': 4, '10458': 4}"
2020-12-14,222-222@627-s4v-9xq,"{'10026': 4, '11214': 4, '11223': 4}"
2020-12-14,222-222@627-s4v-bx5,"{'10026': 5, '10027': 5, '11427': 4, '11428': 4}"
2020-12-14,222-222@627-s4v-dn5,"{'10003': 5, '10009': 5, '10016': 4, '10021': 8, '10025': 4, '10026': 4, '10027': 4, '10028': 4, '10029': 12, '10030': 4, '10033': 4, '10035': 5, '10037': 4, '10040': 4, '10065': 4, '10128': 8, '10451': 4, '10456': 12, '10459': 4, '10460': 4, '10461': 4, '10469': 4, '11101': 4, '11105': 4, '11106': 4, '11207': 4, '11221': 4, '11223': 4, '11229': 4, '11230': 4, '11237': 4, '11357': 5, '11358': 5, '11368': 4, '11369': 4, '11372': 8, '11373': 8, '11377': 8, '11378': 6, '11385': 4, '11423': 4, '11427': 4, '11428': 4}"
2020-12-14,222-222@627-s4v-hh5,"{'10017': 4, '10022': 4, '10029': 4, '11418': 4}"
2020-12-14,222-222@627-s4v-k75,"{'10029': 4, '10030': 4, '10034': 4, '10035': 4, '10037': 12, '10451': 4, '10456': 8, '10457': 4, '10460': 4, '10462': 8, '10475': 4, '11201': 4, '11217': 4, '11372': 4, '11373': 4, '11377': 8, '11433': 4, '11434': 4}"
