date_range_end,placekey,visitor
2021-03-22,222-222@627-s4n-nbk,"{'10017': 4, '10028': 4, '10128': 4, '11203': 4, '11208': 4, '11210': 4, '11234': 10, '11416': 4, '11417': 4}"
2021-03-22,222-222@627-s4n-pn5,"{'10453': 4, '10468': 4, '10469': 4, '11234': 4}"
2021-03-22,222-222@627-s4n-q4v,"{'10026': 4, '10027': 4, '10029': 8, '10128': 4, '10455': 4, '10459': 4, '11105': 4, '11208': 6, '11218': 4, '11226': 4, '11370': 4, '11373': 4, '11377': 4, '11434': 4}"
2021-03-22,222-222@627-s4n-q9f,"{'10004': 4, '10005': 4, '10026': 8, '10029': 4, '10030': 4, '10035': 4, '10037': 4, '10038': 4, '10039': 4, '10128': 8, '10451': 4, '10454': 4, '10456': 8, '10457': 4, '10463': 4, '10471': 4, '11207': 4, '11208': 4, '11355': 6, '11368': 6, '11373': 4, '11377': 4, '11416': 4, '11417': 4, '11432': 4, '11435': 4}"
2021-03-22,222-222@627-s4n-qcq,"{'10029': 13, '10128': 8, '10458': 4, '10461': 4, '10468': 4, '11101': 4, '11226': 4, '11375': 11}"
2021-03-22,222-222@627-s4n-skf,"{'10028': 4, '10040': 4, '10128': 4, '11374': 4}"
2021-03-22,222-222@627-s4n-vxq,"{'10024': 4, '10025': 4, '10128': 5, '10469': 4, '11365': 4, '11366': 4}"
2021-03-22,222-222@627-s4n-xbk,"{'10029': 4, '10035': 4, '10128': 6, '11207': 4}"
2021-03-22,222-222@627-s4q-v75,"{'10001': 4, '10011': 4, '10018': 4, '10019': 5, '10023': 10, '10026': 4, '10069': 10, '10460': 4, '10473': 4, '11226': 4, '11368': 4}"
2021-03-22,222-222@627-s4q-wx5,"{'10001': 4, '10011': 4, '10019': 7, '10023': 12, '10024': 12, '10069': 7, '11228': 4, '11229': 4, '11235': 4, '11419': 4, '11420': 4}"
2021-03-22,222-222@627-s4q-zvf,"{'10003': 4, '10009': 4, '10019': 8, '10023': 4, '10024': 4, '10025': 8, '10026': 4, '10027': 4, '10029': 4, '10301': 4, '10305': 4, '10307': 4, '10309': 4, '10314': 4, '10462': 4, '11103': 4, '11208': 4, '11221': 4, '11368': 4, '11694': 4}"
2021-03-22,222-222@627-s4r-28v,"{'10023': 11, '10024': 8, '10035': 4, '10037': 4}"
2021-03-22,222-222@627-s4r-2p9,"{'10019': 4, '10023': 4, '10314': 4, '11374': 4}"
2021-03-22,222-222@627-s4r-2rk,"{'11105': 4, '11208': 4, '11433': 4}"
2021-03-22,222-222@627-s4r-3dv,"{'10009': 4, '10023': 4, '10024': 4, '10025': 4, '10069': 4, '10463': 4, '10471': 4, '11238': 4}"
2021-03-22,222-222@627-s4r-3kf,"{'10019': 16, '10023': 8, '10024': 4, '10027': 4, '10030': 4, '10037': 4, '10069': 8, '11232': 5, '11362': 4}"
2021-03-22,222-222@627-s4r-5s5,"{'10016': 4, '10017': 4, '10019': 4, '10023': 4, '11208': 4, '11416': 4}"
2021-03-22,222-222@627-s4s-bp9,"{'10021': 4, '10025': 4, '10027': 4, '10031': 4, '10075': 4, '11209': 4, '11220': 4, '11368': 4, '11373': 4}"
2021-03-22,222-222@627-s4s-brk,"{'10007': 4, '10021': 4, '10027': 4, '10031': 8, '10032': 4, '10033': 4, '10038': 4, '10075': 4, '10301': 4, '10456': 4, '11201': 4, '11235': 4}"
2021-03-22,222-222@627-s4s-ch5,"{'10027': 9, '10463': 4, '11207': 4, '11226': 4}"
2021-03-22,222-222@627-s4s-jjv,"{'10025': 4, '10026': 4, '10027': 8, '10044': 4, '10459': 4, '10474': 4}"
2021-03-22,222-222@627-s4s-k4v,"{'10025': 11, '10027': 11, '10033': 4, '10040': 4, '11201': 4}"
2021-03-22,222-222@627-s4t-4sq,"{'10009': 4, '10026': 4, '10027': 8, '10030': 4, '10031': 4, '10033': 4, '10039': 4, '10040': 4, '10451': 4, '10452': 4, '10456': 4, '10463': 4, '11103': 4, '11106': 4, '11233': 4, '11234': 4, '11433': 4, '11434': 4}"
2021-03-22,222-222@627-s4t-5fz,"{'10025': 4, '10027': 16, '10030': 4, '10031': 20, '10039': 4, '10464': 4, '10466': 4, '10475': 4, '11366': 4, '11367': 4}"
2021-03-22,222-222@627-s4t-8qf,"{'11361': 4, '11370': 4, '11372': 4, '11377': 4}"
2021-03-22,222-222@627-s4t-bp9,"{'10007': 4, '10026': 4, '10027': 12, '10030': 4, '10035': 4, '10037': 8, '10038': 4, '11201': 4, '11361': 4, '11412': 4, '11413': 4}"
2021-03-22,222-222@627-s4t-tvz,"{'10029': 4, '10032': 5, '10035': 4, '10460': 4, '11101': 4, '11109': 4}"
2021-03-22,222-222@627-s4t-xt9,"{'10035': 15, '10037': 11, '10451': 4, '10457': 4, '10462': 4, '10475': 4}"
2021-03-22,222-222@627-s4v-2rk,"{'10009': 4, '10029': 18, '10037': 4, '10128': 4, '10475': 5}"
2021-03-22,222-222@627-s4v-2x5,"{'10009': 4, '10021': 4, '10026': 4, '10028': 4, '10029': 8, '10128': 4, '10462': 4, '11106': 4, '11204': 4, '11234': 8, '11421': 4}"
2021-03-22,222-222@627-s4v-2zf,"{'10029': 12, '11368': 4, '11373': 4}"
2021-03-22,222-222@627-s4v-3nq,"{'10029': 19, '10035': 4, '10455': 4, '10456': 4}"
2021-03-22,222-222@627-s4v-5pv,"{'10029': 12, '10032': 4, '10035': 8, '10039': 4, '11434': 4}"
2021-03-22,222-222@627-s4v-789,"{'10026': 8, '10037': 4, '10039': 4, '10305': 4}"
2021-03-22,222-222@627-s4v-9cq,"{'10026': 4, '10027': 4, '10029': 4, '10035': 4, '10459': 4, '10460': 4, '10475': 4}"
2021-03-22,222-222@627-s4v-9xq,"{'10026': 4, '10459': 4, '10460': 4, '10467': 4, '11103': 4, '11106': 4, '11203': 4, '11226': 4}"
2021-03-22,222-222@627-s4v-dn5,"{'10017': 4, '10026': 4, '10027': 8, '10028': 8, '10029': 8, '10035': 4, '10075': 4, '10128': 12, '10302': 4, '10314': 4, '10453': 4, '10460': 4, '10461': 4, '10462': 8, '10468': 4, '11204': 4, '11210': 4, '11213': 4, '11214': 8, '11215': 4, '11234': 4, '11235': 4, '11354': 4, '11357': 4, '11377': 4, '11379': 4, '11385': 4, '11416': 5, '11417': 5, '11419': 4, '11420': 4, '11427': 4, '11428': 4, '11691': 4}"
2021-03-22,222-222@627-s4v-hh5,"{'10021': 4, '10029': 12, '10030': 4, '10037': 4, '10128': 4, '10463': 4, '10468': 4}"
2021-03-22,222-222@627-s4v-k75,"{'10026': 4, '10027': 4, '10029': 4, '10031': 4, '10035': 8, '10037': 4, '10451': 4, '10452': 8, '10453': 13, '10455': 4, '10456': 4, '10459': 4, '10464': 4, '10472': 4, '10475': 4, '11207': 4, '11220': 4, '11221': 4, '11233': 4}"
2021-03-22,222-222@627-s4v-mhq,"{'10019': 4, '10023': 4, '10025': 4, '10026': 4, '10035': 4, '10069': 4}"
2021-03-22,222-222@627-s4v-s3q,"{'10021': 6, '10026': 4, '10028': 4, '10075': 4, '10301': 4, '10303': 4, '10463': 4, '10468': 4, '10473': 4}"
2021-03-22,222-222@627-s4v-ty9,"{'10034': 4, '10453': 4, '11368': 7, '11369': 7}"
2021-03-22,222-222@627-s4v-v4v,"{'10031': 4, '10032': 4, '10035': 5, '11207': 4}"
2021-03-22,222-222@627-s5w-psq,"{'10007': 4, '10029': 4, '10030': 4, '10038': 4, '10039': 4, '10458': 4, '10472': 4, '11201': 4, '11233': 4}"
2021-03-22,222-222@627-s5w-sbk,"{'10451': 4, '10457': 4, '10458': 4, '10460': 4, '10463': 8, '10471': 4, '11209': 4}"
2021-03-22,222-222@627-s5w-sdv,"{'10034': 4, '10452': 4, '10470': 6}"
2021-03-22,222-222@627-s5w-wx5,"{'10033': 4, '10034': 8, '10040': 13, '10458': 4, '10468': 4, '10472': 4, '11201': 4, '11236': 4, '11419': 4, '11420': 4}"
2021-03-22,222-222@627-s5w-x89,"{'10034': 8, '10453': 4, '10468': 4}"
2021-03-22,222-222@627-s5w-z9f,"{'10032': 4, '10034': 4, '10462': 4, '10463': 10, '10472': 4, '10473': 4, '11235': 4, '11418': 4}"
2021-03-22,222-222@627-s5w-zmk,"{'10034': 4, '10457': 4, '10458': 4, '10460': 4, '11102': 4, '11103': 4}"
2021-03-22,222-222@627-s5x-92k,"{'10027': 5, '10031': 5, '10034': 12, '10040': 8, '10452': 4, '10456': 4, '10457': 4, '10471': 4}"
2021-03-22,222-222@627-s5x-9pv,"{'10031': 8, '10032': 4, '10034': 4, '10040': 8, '10303': 4, '10308': 4, '10312': 4, '10460': 4, '10463': 8, '10467': 4, '10468': 4}"
2021-03-22,222-222@627-s5x-b49,"{'10034': 4, '10040': 8, '10452': 7}"
2021-03-22,222-222@627-s5x-c3q,"{'10034': 10, '10452': 6, '10461': 4, '11421': 4}"
2021-03-22,222-222@627-s5x-c89,"{'10034': 4, '10456': 4, '10457': 4}"
2021-03-22,222-222@627-s5x-nyv,"{'10463': 4, '10468': 4, '11224': 4}"
2021-03-22,222-222@627-s6d-7bk,"{'10024': 4, '10031': 8, '10032': 4, '11105': 4, '11355': 4, '11367': 4}"
2021-03-22,222-222@627-s6d-c89,"{'10031': 5, '10032': 4, '10033': 4}"
2021-03-22,222-222@627-s6d-djv,"{'10032': 4, '10040': 4, '10452': 4, '11418': 4, '11421': 4}"
2021-03-22,222-222@627-s6d-vcq,"{'10027': 4, '11103': 4, '11106': 4}"
2021-03-22,222-222@627-s6d-whq,"{'10009': 4, '10019': 9, '10021': 4, '10023': 9, '10024': 4, '10025': 4, '10027': 10, '10031': 10, '10032': 8, '10033': 12, '10038': 4, '10040': 4, '10069': 9, '10454': 6, '10456': 4, '10459': 4, '10460': 8, '10463': 12, '10471': 8, '10473': 4, '10475': 8, '11101': 4, '11105': 4, '11225': 4, '11366': 4, '11367': 4}"
2021-03-22,222-222@627-s6d-y35,"{'10032': 12, '10033': 12, '10040': 4}"
2021-03-22,222-222@627-s6d-zcq,"{'10032': 4, '10033': 4, '10458': 4}"
2021-03-22,222-222@627-s6d-zfz,"{'10032': 19, '10033': 8, '10467': 4, '10470': 4, '10471': 4, '10473': 4, '11358': 5, '11361': 5, '11364': 5, '11365': 5, '11433': 4, '11434': 4, '11435': 4}"
2021-03-22,222-222@627-s6f-4d9,"{'10027': 8, '10030': 4, '10031': 12, '10032': 15, '10033': 11, '10034': 4, '10035': 8, '10037': 16, '10039': 23, '10453': 4, '10454': 4, '10456': 16, '11365': 4, '11366': 4, '11368': 10, '11369': 4, '11373': 6, '11435': 4, '11436': 4}"
2021-03-22,222-222@627-s6f-4n5,"{'10030': 4, '10037': 4, '10039': 20, '10309': 4, '10312': 4, '10451': 4, '10455': 4, '10456': 4}"
2021-03-22,222-222@627-s6f-bx5,"{'10032': 4, '10033': 4, '10040': 4}"
2021-03-22,222-222@627-s6f-yvz,"{'10030': 4, '10037': 4, '10039': 4, '10457': 4, '11416': 4, '11417': 4, '11419': 4}"
2021-03-22,222-222@627-s6f-zj9,"{'10030': 4, '10037': 4, '10456': 4, '10459': 4, '10466': 4}"
2021-03-22,222-222@627-s6g-435,"{'10011': 4, '10014': 4, '10030': 4, '10037': 4, '10301': 4, '10451': 4, '10455': 8, '10456': 8, '10472': 4, '11370': 4, '11377': 4}"
2021-03-22,222-222@627-s6g-4qf,"{'10030': 8, '10031': 4, '10032': 4, '10037': 4, '10039': 8, '10454': 4, '10455': 4}"
2021-03-22,222-222@627-s6g-5zz,"{'10027': 4, '10029': 5, '10030': 4, '10037': 8, '11220': 4, '11225': 4, '11365': 4}"
2021-03-22,222-222@627-s6g-6ff,"{'10002': 4, '10027': 4, '10035': 4, '10037': 4, '10451': 4, '10456': 4, '10460': 4, '10468': 4}"
2021-03-22,222-222@627-s6g-rrk,"{'10001': 4, '10027': 5, '10031': 5, '10032': 5, '10039': 18, '10451': 4, '10452': 4, '10462': 4, '10473': 4}"
2021-03-22,222-222@627-s6m-4gk,"{'10016': 4, '10018': 4, '10032': 4, '10033': 4}"
2021-03-22,222-222@627-s6m-5vf,"{'10033': 8, '10034': 4, '10040': 8, '10314': 4, '10468': 4}"
2021-03-22,222-222@627-s6m-6x5,"{'10032': 8, '10033': 16, '10040': 16, '10452': 8, '10459': 4, '10460': 4, '10472': 4, '11358': 4, '11361': 4, '11369': 4, '11372': 4}"
2021-03-22,222-222@627-s6m-9zz,"{'10026': 4, '10027': 4, '10031': 8, '10032': 13, '10033': 9, '10040': 4, '10458': 4, '10466': 5, '11211': 4, '11360': 4, '11434': 4}"
2021-03-22,222-222@627-s6m-gtv,"{'10033': 4, '10040': 4, '10453': 4, '10457': 4, '10458': 4, '11419': 4, '11420': 4}"
2021-03-22,222-222@627-s6m-rrk,"{'10025': 4, '10031': 4, '10032': 8, '10033': 8, '10034': 4, '10040': 13, '10456': 4, '10468': 5, '11205': 4, '11366': 4, '11367': 4, '11414': 4}"
2021-03-22,222-222@627-s6m-t9z,"{'10029': 4, '10034': 4, '10035': 4, '10451': 4, '10456': 4}"
2021-03-22,222-222@627-s6m-wx5,"{'10034': 13, '10035': 4, '10451': 4, '10456': 4, '10457': 4, '10458': 4, '11691': 4}"
2021-03-22,222-222@627-s6n-94v,"{'10003': 4, '10011': 4, '10012': 4, '10014': 4, '10030': 4, '10032': 14, '10033': 32, '10034': 47, '10037': 4, '10040': 73, '10314': 4, '10452': 4, '11103': 4, '11104': 4, '11106': 4, '11204': 4, '11377': 4}"
2021-03-22,222-222@627-s8f-89z,"{'10312': 4, '11218': 4, '11234': 4, '11356': 4}"
2021-03-22,222-222@627-s8f-8n5,"{'10016': 12, '10017': 4, '10018': 4, '10029': 5, '10035': 5, '10304': 4, '10305': 4, '11214': 4, '11219': 5, '11220': 5, '11224': 4, '11232': 5, '11234': 4, '11379': 4}"
2021-03-22,222-222@627-s8h-t5f,"{'10031': 4, '10032': 4, '10306': 4, '10308': 4, '10451': 4, '10456': 4}"
2021-03-22,222-222@627-s8h-w8v,"{'10003': 4, '10011': 4, '10012': 4, '10014': 4, '11214': 4, '11235': 4, '11237': 4}"
2021-03-22,222-222@627-s8h-wp9,"{'11221': 4, '11233': 4, '11373': 4, '11377': 4, '11385': 4}"
2021-03-22,222-222@627-s8h-xnq,"{'10010': 4, '10016': 4, '10459': 4}"
2021-03-22,222-222@627-s8h-zfz,"{'10458': 4, '10466': 4, '11368': 4}"
2021-03-22,222-222@627-s8j-4qf,"{'10003': 12, '10009': 8, '10010': 4, '10014': 4, '10019': 4, '10028': 4, '10036': 4, '10075': 4, '10303': 4, '10308': 4, '10312': 4, '10451': 7, '10456': 7, '11212': 4, '11230': 4, '11368': 4, '11375': 4}"
2021-03-22,222-222@627-s8j-9zz,"{'10001': 4, '10010': 4, '10011': 4, '11101': 4, '11106': 4, '11377': 4}"
2021-03-22,222-222@627-s8j-gc5,"{'10001': 4, '10010': 4, '10017': 4, '10463': 4, '10465': 4, '10469': 4, '10475': 4, '11205': 4}"
2021-03-22,222-222@627-s8j-gtv,"{'10001': 8, '10003': 4, '10009': 9, '10010': 8, '10011': 4, '10016': 4, '10022': 4, '10025': 4, '10026': 4, '10040': 4, '10314': 4, '10460': 4, '11104': 4, '11205': 4, '11211': 4, '11214': 4, '11217': 4, '11218': 5, '11224': 5, '11226': 4, '11238': 4, '11367': 6, '11375': 8, '11377': 4, '11385': 8, '11416': 4, '11417': 4}"
2021-03-22,222-222@627-s8j-h89,"{'10454': 4, '10472': 4, '11223': 4, '11385': 4}"
2021-03-22,222-222@627-s8j-kcq,"{'11212': 4, '11221': 4, '11372': 4}"
2021-03-22,222-222@627-s8j-n89,"{'10010': 4, '10016': 16, '10018': 4, '10022': 4, '11203': 6, '11204': 4, '11210': 10, '11229': 4, '11230': 4, '11234': 4, '11378': 4, '11385': 4}"
2021-03-22,222-222@627-s8j-ndv,"{'10451': 4, '10454': 4, '10462': 4}"
2021-03-22,222-222@627-s8j-rzf,"{'10010': 4, '10016': 4, '10029': 6, '10308': 5, '11354': 4, '11355': 4}"
2021-03-22,222-222@627-s8j-s5z,"{'10002': 4, '10010': 5, '10016': 9, '10017': 4, '10028': 4, '10033': 9, '10075': 4, '10451': 6, '10466': 4, '10467': 4, '10469': 4, '11101': 4, '11106': 4, '11206': 4, '11208': 5, '11213': 4, '11214': 4, '11216': 5, '11226': 4, '11236': 4, '11354': 4, '11355': 4, '11356': 4, '11372': 4, '11385': 4, '11421': 5, '11433': 4}"
2021-03-22,222-222@627-s8j-v4v,"{'10004': 4, '10005': 4, '10007': 4, '10009': 5, '10010': 4, '10016': 12, '10017': 8, '10018': 4, '10019': 9, '10021': 8, '10022': 8, '10023': 4, '10024': 4, '10025': 4, '10026': 4, '10028': 4, '10031': 4, '10032': 4, '10036': 4, '10038': 4, '10065': 4, '10128': 4, '10280': 4, '10282': 4, '10301': 4, '10308': 6, '10310': 4, '10312': 6, '10451': 4, '10454': 4, '10455': 4, '10456': 4, '10458': 4, '10462': 4, '10473': 4, '11101': 4, '11102': 4, '11106': 4, '11109': 4, '11201': 4, '11206': 8, '11207': 4, '11208': 5, '11211': 4, '11212': 12, '11216': 5, '11217': 4, '11218': 4, '11219': 4, '11220': 13, '11223': 12, '11224': 4, '11230': 4, '11231': 8, '11232': 4, '11234': 5, '11235': 4, '11236': 8, '11237': 4, '11369': 4, '11370': 4, '11375': 8, '11411': 4, '11412': 4, '11413': 4, '11414': 6, '11417': 7, '11419': 7, '11420': 7, '11421': 5, '11429': 4, '11433': 4, '11435': 8, '11691': 4}"
2021-03-22,222-222@627-s8j-vmk,"{'10026': 4, '10027': 4, '10028': 4, '10075': 4, '10301': 4, '10466': 4, '11218': 4, '11226': 4, '11230': 4, '11378': 4}"
2021-03-22,222-222@627-s8j-wkz,"{'10010': 4, '10014': 4, '10016': 22, '10017': 4, '10018': 6, '10021': 4, '10075': 4}"
2021-03-22,222-222@627-s8j-z75,"{'10303': 4, '10451': 4, '11208': 4, '11218': 4, '11377': 4}"
2021-03-22,222-222@627-s8k-2c5,"{'10012': 4, '10018': 5, '10019': 9, '10028': 8, '10029': 4, '10035': 4, '10036': 5, '10039': 4, '10075': 8, '10314': 4, '10452': 4, '10459': 4, '10460': 4, '10469': 5, '11101': 4, '11102': 4, '11103': 8, '11106': 4, '11109': 4, '11205': 4, '11208': 4, '11216': 4, '11217': 4, '11223': 4, '11234': 4, '11238': 4, '11355': 8, '11358': 8, '11361': 8, '11368': 4, '11372': 4, '11415': 4, '11418': 4, '11420': 4, '11421': 16, '11434': 4, '11435': 4}"
2021-03-22,222-222@627-s8k-3dv,"{'10016': 4, '10017': 4, '10018': 4, '10019': 4, '10036': 4, '11101': 4, '11109': 4, '11209': 4, '11220': 4}"
2021-03-22,222-222@627-s8k-c5z,"{'10002': 4, '10009': 12, '10012': 4}"
2021-03-22,222-222@627-s8k-cyv,"{'10002': 10, '10009': 10, '10451': 6, '10456': 10, '11209': 4, '11228': 4, '11229': 4, '11234': 4}"
2021-03-22,222-222@627-s8k-fxq,"{'10003': 4, '10009': 18, '11372': 4}"
2021-03-22,222-222@627-s8k-qcq,"{'10009': 4, '10018': 4, '10034': 4, '10036': 4, '11367': 4}"
2021-03-22,222-222@627-s8k-qmk,"{'10003': 7, '11208': 4, '11416': 4, '11417': 4, '11422': 4}"
2021-03-22,222-222@627-s8k-qzz,"{'10009': 4, '10301': 6, '10304': 6, '10314': 6, '11219': 7, '11220': 7, '11232': 11, '11373': 4, '11377': 4}"
2021-03-22,222-222@627-s8k-r8v,"{'10002': 4, '10009': 4, '11004': 4}"
2021-03-22,222-222@627-s8k-rrk,"{'10009': 4, '11201': 4, '11221': 4}"
2021-03-22,222-222@627-s8k-syv,"{'10003': 4, '10009': 4, '11373': 4}"
2021-03-22,222-222@627-s8k-t9z,"{'10004': 4, '10005': 4, '10016': 4, '10017': 4, '10038': 4, '11106': 4, '11229': 4, '11385': 4}"
2021-03-22,222-222@627-s8k-wkz,"{'10002': 4, '10465': 4, '10467': 4, '10472': 4, '11234': 4, '11236': 4, '11354': 4, '11364': 5}"
2021-03-22,222-222@627-s8k-xkf,"{'10002': 13, '10038': 4, '11204': 4, '11218': 4, '11219': 4}"
2021-03-22,222-222@627-s8k-ysq,"{'10002': 8, '10009': 4, '10457': 5}"
2021-03-22,222-222@627-s8m-grk,"{'10002': 4, '10009': 10, '10010': 4, '10016': 4, '11212': 6, '11234': 4, '11357': 4, '11423': 4, '11432': 4}"
2021-03-22,222-222@627-s8n-6ff,"{'10010': 4, '10016': 4, '10021': 4, '10075': 4, '10465': 4, '11208': 4, '11209': 5, '11210': 4, '11214': 4, '11223': 4, '11423': 8, '11427': 4, '11432': 4}"
2021-03-22,222-222@627-s8n-75z,"{'10001': 4, '10010': 4, '10011': 4, '10017': 6, '10021': 4, '10022': 6, '10065': 4}"
2021-03-22,222-222@627-s8n-8qf,"{'10021': 4, '10065': 4, '10461': 4, '10462': 8, '11223': 4}"
2021-03-22,222-222@627-s8n-8y9,"{'10021': 5, '10029': 4, '10456': 4, '10459': 4, '10463': 4, '10471': 4, '11106': 13, '11372': 4, '11374': 8, '11375': 8, '11414': 4, '11420': 4, '11426': 4, '11428': 4}"
2021-03-22,222-222@627-s8n-9zz,"{'10021': 4, '10028': 5, '10065': 4, '10075': 5, '11423': 4, '11427': 4}"
2021-03-22,222-222@627-s8n-bff,"{'10309': 4, '10312': 4, '10314': 4, '11426': 4, '11428': 4}"
2021-03-22,222-222@627-s8n-dn5,"{'10021': 4, '10044': 5, '10065': 4}"
2021-03-22,222-222@627-s8n-f2k,"{'10021': 5, '10044': 4, '10065': 5, '11102': 4, '11103': 4, '11354': 4, '11369': 4, '11370': 4, '11372': 4}"
2021-03-22,222-222@627-s8n-hbk,"{'10044': 4, '11354': 4, '11356': 4, '11365': 4, '11366': 4}"
2021-03-22,222-222@627-s8n-yd9,"{'10016': 4, '10017': 4, '10021': 4, '10028': 8, '10075': 4, '10128': 4, '10460': 4, '10462': 4}"
2021-03-22,222-222@627-s8q-t35,"{'10028': 8, '10075': 4, '10128': 4, '10309': 4, '10312': 8, '11229': 4, '11235': 8, '11354': 4, '11355': 4, '11365': 4, '11367': 4, '11419': 4, '11420': 8, '11428': 4}"
2021-03-22,222-222@627-s8q-t9z,"{'10029': 4, '10462': 4, '10466': 4, '10467': 4, '11418': 4, '11420': 4, '11421': 4, '11423': 4, '11427': 4}"
2021-03-22,222-222@627-s8q-w6k,"{'10021': 4, '10022': 4, '10065': 4, '10460': 4, '11223': 4}"
2021-03-22,222-222@627-s8q-wx5,"{'10016': 4, '11102': 4, '11103': 4, '11209': 4, '11211': 5, '11220': 4, '11229': 4}"
2021-03-22,222-222@627-s8q-yjv,"{'10019': 4, '10025': 4, '10026': 4, '11413': 4, '11422': 4}"
2021-03-22,222-222@627-s8r-2rk,"{'10016': 8, '10017': 4, '10466': 5, '11236': 4, '11372': 8}"
2021-03-22,222-222@627-s8r-2tv,"{'10010': 4, '10016': 4, '10024': 4, '10029': 4, '10032': 4, '10302': 4, '10306': 11, '10308': 4, '10310': 4, '10314': 4, '11201': 4, '11214': 4, '11228': 4, '11235': 6, '11365': 6, '11375': 4, '11377': 4, '11385': 4, '11411': 4, '11412': 4, '11694': 4}"
2021-03-22,222-222@627-s8r-3yv,"{'10016': 4, '10017': 12, '10022': 4, '11374': 4, '11375': 4, '11412': 4, '11423': 4, '11432': 4, '11433': 4}"
2021-03-22,222-222@627-s8r-4qf,"{'10465': 4, '11203': 4, '11212': 8, '11213': 4}"
2021-03-22,222-222@627-s8r-5vf,"{'10019': 8, '10036': 4, '10470': 4, '11102': 5, '11103': 5, '11106': 5}"
2021-03-22,222-222@627-s8r-6p9,"{'10003': 4, '10009': 4, '11368': 4}"
2021-03-22,222-222@627-s8r-6zf,"{'10028': 4, '10075': 4, '10456': 4, '10457': 4, '11233': 4}"
2021-03-22,222-222@627-s8r-835,"{'10032': 4, '10459': 4, '10474': 4, '11417': 4}"
2021-03-22,222-222@627-s8r-85f,"{'10001': 4, '10018': 4, '10019': 4, '10036': 4, '10308': 4, '10456': 4, '11101': 4, '11201': 4, '11231': 4, '11368': 4, '11434': 4}"
2021-03-22,222-222@627-s8r-8sq,"{'10471': 4, '11234': 4, '11356': 4}"
2021-03-22,222-222@627-s8r-92k,"{'10304': 4, '10305': 4, '10453': 4, '10468': 4, '10472': 4, '11214': 4, '11223': 4, '11224': 4, '11235': 4, '11364': 6}"
2021-03-22,222-222@627-s8r-975,"{'10463': 5, '10471': 5, '11213': 4}"
