week_ending,ZIP,caseRate
2020-08-10,10001,7.24
2020-08-17,10001,14.49
2020-08-24,10001,14.49
2020-08-31,10001,7.24
2020-09-07,10001,32.59
2020-09-14,10001,43.46
2020-09-21,10001,25.35
2020-09-28,10001,10.86
2020-10-05,10001,28.97
2020-10-12,10001,39.84
2020-10-19,10001,32.59
2020-10-26,10001,50.7
2020-11-02,10001,36.21
2020-11-09,10001,105.02
2020-11-16,10001,202.8
2020-11-23,10001,170.21
2020-11-30,10001,133.99
2020-12-07,10001,246.26
2020-12-14,10001,191.94
2020-12-21,10001,271.61
2020-12-28,10001,188.32
2021-01-04,10001,210.05
2021-01-11,10001,445.44
2021-01-18,10001,282.47
2021-01-25,10001,329.55
2021-02-01,10001,289.72
2021-02-08,10001,286.1
2021-02-15,10001,260.75
2021-02-22,10001,170.21
2021-03-01,10001,231.77
2021-03-08,10001,228.15
2021-03-15,10001,246.26
2021-03-22,10001,373.01
2021-03-29,10001,296.96
2021-04-05,10001,296.96
2021-04-12,10001,210.05
2021-04-19,10001,152.1
2021-04-26,10001,97.78
2021-05-03,10001,94.16
2021-05-10,10001,76.05
2021-05-17,10001,54.32
2021-05-24,10001,61.57
2021-05-31,10001,21.73
2021-06-07,10001,28.97
2021-06-14,10001,18.11
2021-06-21,10001,32.59
2021-06-28,10001,21.73
2021-07-05,10001,28.97
2021-07-12,10001,94.16
2021-07-19,10001,108.64
2021-07-26,10001,191.94
2021-08-02,10001,162.97
2021-08-09,10001,217.29
2021-08-16,10001,220.91
2021-08-23,10001,162.97
2021-08-30,10001,235.4
2021-09-06,10001,181.07
2021-09-13,10001,188.32
2021-09-20,10001,184.7
2021-09-27,10001,108.64
2021-10-04,10001,144.86
2021-10-11,10001,112.27
2021-10-18,10001,90.54
2021-10-25,10001,61.57
2021-11-01,10001,0.0
2020-08-10,10002,39.83
2020-08-17,10002,10.62
2020-08-24,10002,21.24
2020-08-31,10002,10.62
2020-09-07,10002,7.97
2020-09-14,10002,6.64
2020-09-21,10002,22.57
2020-09-28,10002,25.22
2020-10-05,10002,18.59
2020-10-12,10002,35.85
2020-10-19,10002,30.54
2020-10-26,10002,50.45
2020-11-02,10002,55.76
2020-11-09,10002,79.66
2020-11-16,10002,138.07
2020-11-23,10002,138.07
2020-11-30,10002,160.64
2020-12-07,10002,233.66
2020-12-14,10002,381.03
2020-12-21,10002,371.73
2020-12-28,10002,347.84
2021-01-04,10002,351.82
2021-01-11,10002,513.79
2021-01-18,10002,407.58
2021-01-25,10002,465.99
2021-02-01,10002,370.41
2021-02-08,10002,310.66
2021-02-15,10002,321.28
2021-02-22,10002,330.58
2021-03-01,10002,338.54
2021-03-08,10002,343.85
2021-03-15,10002,359.79
2021-03-22,10002,338.54
2021-03-29,10002,357.13
2021-04-05,10002,309.34
2021-04-12,10002,257.56
2021-04-19,10002,223.04
2021-04-26,10002,119.49
2021-05-03,10002,114.18
2021-05-10,10002,66.38
2021-05-17,10002,30.54
2021-05-24,10002,18.59
2021-05-31,10002,15.93
2021-06-07,10002,17.26
2021-06-14,10002,13.28
2021-06-21,10002,5.31
2021-06-28,10002,6.64
2021-07-05,10002,19.91
2021-07-12,10002,42.48
2021-07-19,10002,57.09
2021-07-26,10002,107.54
2021-08-02,10002,143.38
2021-08-09,10002,171.26
2021-08-16,10002,134.09
2021-08-23,10002,123.47
2021-08-30,10002,156.66
2021-09-06,10002,120.81
2021-09-13,10002,123.47
2021-09-20,10002,144.71
2021-09-27,10002,80.98
2021-10-04,10002,75.67
2021-10-11,10002,111.52
2021-10-18,10002,114.18
2021-10-25,10002,91.61
2021-11-01,10002,2.66
2020-08-10,10003,7.41
2020-08-17,10003,7.41
2020-08-24,10003,18.53
2020-08-31,10003,20.38
2020-09-07,10003,20.38
2020-09-14,10003,53.73
2020-09-21,10003,62.99
2020-09-28,10003,57.43
2020-10-05,10003,50.02
2020-10-12,10003,29.64
2020-10-19,10003,70.4
2020-10-26,10003,53.73
2020-11-02,10003,64.84
2020-11-09,10003,59.28
2020-11-16,10003,146.36
2020-11-23,10003,179.7
2020-11-30,10003,133.39
2020-12-07,10003,163.03
2020-12-14,10003,183.41
2020-12-21,10003,201.93
2020-12-28,10003,166.74
2021-01-04,10003,179.7
2021-01-11,10003,281.6
2021-01-18,10003,300.12
2021-01-25,10003,274.19
2021-02-01,10003,298.27
2021-02-08,10003,231.58
2021-02-15,10003,222.31
2021-02-22,10003,231.58
2021-03-01,10003,253.81
2021-03-08,10003,261.22
2021-03-15,10003,214.9
2021-03-22,10003,274.19
2021-03-29,10003,359.41
2021-04-05,10003,261.22
2021-04-12,10003,203.79
2021-04-19,10003,172.29
2021-04-26,10003,98.19
2021-05-03,10003,57.43
2021-05-10,10003,77.81
2021-05-17,10003,27.79
2021-05-24,10003,22.23
2021-05-31,10003,9.26
2021-06-07,10003,12.97
2021-06-14,10003,1.85
2021-06-21,10003,5.56
2021-06-28,10003,9.26
2021-07-05,10003,24.08
2021-07-12,10003,35.2
2021-07-19,10003,59.28
2021-07-26,10003,107.45
2021-08-02,10003,172.29
2021-08-09,10003,157.47
2021-08-16,10003,181.56
2021-08-23,10003,179.7
2021-08-30,10003,164.88
2021-09-06,10003,185.26
2021-09-13,10003,220.46
2021-09-20,10003,224.17
2021-09-27,10003,151.91
2021-10-04,10003,188.97
2021-10-11,10003,114.86
2021-10-18,10003,85.22
2021-10-25,10003,64.84
2021-11-01,10003,3.71
2020-08-10,10004,0.0
2020-08-17,10004,0.0
2020-08-24,10004,33.65
2020-08-31,10004,0.0
2020-09-07,10004,67.29
2020-09-14,10004,0.0
2020-09-21,10004,100.94
2020-09-28,10004,134.58
2020-10-05,10004,0.0
2020-10-12,10004,100.94
2020-10-19,10004,100.94
2020-10-26,10004,67.29
2020-11-02,10004,201.88
2020-11-09,10004,134.58
2020-11-16,10004,168.23
2020-11-23,10004,538.34
2020-11-30,10004,403.75
2020-12-07,10004,336.46
2020-12-14,10004,437.4
2020-12-21,10004,571.98
2020-12-28,10004,201.88
2021-01-04,10004,336.46
2021-01-11,10004,1177.61
2021-01-18,10004,874.8
2021-01-25,10004,235.52
2021-02-01,10004,672.92
2021-02-08,10004,235.52
2021-02-15,10004,336.46
2021-02-22,10004,302.81
2021-03-01,10004,269.17
2021-03-08,10004,168.23
2021-03-15,10004,437.4
2021-03-22,10004,403.75
2021-03-29,10004,403.75
2021-04-05,10004,403.75
2021-04-12,10004,201.88
2021-04-19,10004,302.81
2021-04-26,10004,33.65
2021-05-03,10004,134.58
2021-05-10,10004,33.65
2021-05-17,10004,0.0
2021-05-24,10004,0.0
2021-05-31,10004,0.0
2021-06-07,10004,33.65
2021-06-14,10004,33.65
2021-06-21,10004,67.29
2021-06-28,10004,0.0
2021-07-05,10004,134.58
2021-07-12,10004,67.29
2021-07-19,10004,100.94
2021-07-26,10004,336.46
2021-08-02,10004,302.81
2021-08-09,10004,302.81
2021-08-16,10004,134.58
2021-08-23,10004,134.58
2021-08-30,10004,168.23
2021-09-06,10004,100.94
2021-09-13,10004,201.88
2021-09-20,10004,403.75
2021-09-27,10004,168.23
2021-10-04,10004,168.23
2021-10-11,10004,134.58
2021-10-18,10004,168.23
2021-10-25,10004,0.0
2021-11-01,10004,0.0
2020-08-10,10005,22.84
2020-08-17,10005,57.1
2020-08-24,10005,34.26
2020-08-31,10005,22.84
2020-09-07,10005,45.68
2020-09-14,10005,22.84
2020-09-21,10005,79.93
2020-09-28,10005,22.84
2020-10-05,10005,34.26
2020-10-12,10005,79.93
2020-10-19,10005,34.26
2020-10-26,10005,22.84
2020-11-02,10005,0.0
2020-11-09,10005,114.19
2020-11-16,10005,194.13
2020-11-23,10005,91.35
2020-11-30,10005,228.38
2020-12-07,10005,239.8
2020-12-14,10005,353.99
2020-12-21,10005,239.8
2020-12-28,10005,262.64
2021-01-04,10005,251.22
2021-01-11,10005,388.25
2021-01-18,10005,228.38
2021-01-25,10005,194.13
2021-02-01,10005,331.16
2021-02-08,10005,125.61
2021-02-15,10005,239.8
2021-02-22,10005,376.83
2021-03-01,10005,205.54
2021-03-08,10005,319.74
2021-03-15,10005,331.16
2021-03-22,10005,388.25
2021-03-29,10005,285.48
2021-04-05,10005,319.74
2021-04-12,10005,388.25
2021-04-19,10005,159.87
2021-04-26,10005,114.19
2021-05-03,10005,79.93
2021-05-10,10005,0.0
2021-05-17,10005,34.26
2021-05-24,10005,22.84
2021-05-31,10005,22.84
2021-06-07,10005,11.42
2021-06-14,10005,22.84
2021-06-21,10005,34.26
2021-06-28,10005,45.68
2021-07-05,10005,22.84
2021-07-12,10005,45.68
2021-07-19,10005,148.45
2021-07-26,10005,274.06
2021-08-02,10005,399.67
2021-08-09,10005,239.8
2021-08-16,10005,182.71
2021-08-23,10005,296.9
2021-08-30,10005,331.16
2021-09-06,10005,228.38
2021-09-13,10005,251.22
2021-09-20,10005,285.48
2021-09-27,10005,148.45
2021-10-04,10005,114.19
2021-10-11,10005,68.51
2021-10-18,10005,91.35
2021-10-25,10005,45.68
2021-11-01,10005,0.0
2020-08-10,10006,0.0
2020-08-17,10006,0.0
2020-08-24,10006,0.0
2020-08-31,10006,59.14
2020-09-07,10006,147.85
2020-09-14,10006,0.0
2020-09-21,10006,29.57
2020-09-28,10006,59.14
2020-10-05,10006,29.57
2020-10-12,10006,29.57
2020-10-19,10006,29.57
2020-10-26,10006,59.14
2020-11-02,10006,29.57
2020-11-09,10006,147.85
2020-11-16,10006,295.7
2020-11-23,10006,118.28
2020-11-30,10006,236.56
2020-12-07,10006,118.28
2020-12-14,10006,295.7
2020-12-21,10006,236.56
2020-12-28,10006,147.85
2021-01-04,10006,354.84
2021-01-11,10006,266.13
2021-01-18,10006,236.56
2021-01-25,10006,384.41
2021-02-01,10006,266.13
2021-02-08,10006,147.85
2021-02-15,10006,88.71
2021-02-22,10006,354.84
2021-03-01,10006,206.99
2021-03-08,10006,88.71
2021-03-15,10006,295.7
2021-03-22,10006,473.12
2021-03-29,10006,295.7
2021-04-05,10006,206.99
2021-04-12,10006,177.42
2021-04-19,10006,325.27
2021-04-26,10006,88.71
2021-05-03,10006,59.14
2021-05-10,10006,0.0
2021-05-17,10006,0.0
2021-05-24,10006,29.57
2021-05-31,10006,0.0
2021-06-07,10006,29.57
2021-06-14,10006,29.57
2021-06-21,10006,0.0
2021-06-28,10006,0.0
2021-07-05,10006,29.57
2021-07-12,10006,147.85
2021-07-19,10006,0.0
2021-07-26,10006,236.56
2021-08-02,10006,236.56
2021-08-09,10006,295.7
2021-08-16,10006,118.28
2021-08-23,10006,118.28
2021-08-30,10006,325.27
2021-09-06,10006,147.85
2021-09-13,10006,236.56
2021-09-20,10006,147.85
2021-09-27,10006,206.99
2021-10-04,10006,147.85
2021-10-11,10006,118.28
2021-10-18,10006,88.71
2021-10-25,10006,59.14
2021-11-01,10006,0.0
2020-08-10,10007,14.3
2020-08-17,10007,14.3
2020-08-24,10007,0.0
2020-08-31,10007,14.3
2020-09-07,10007,14.3
2020-09-14,10007,28.61
2020-09-21,10007,42.91
2020-09-28,10007,42.91
2020-10-05,10007,28.61
2020-10-12,10007,57.21
2020-10-19,10007,42.91
2020-10-26,10007,71.52
2020-11-02,10007,71.52
2020-11-09,10007,42.91
2020-11-16,10007,157.34
2020-11-23,10007,328.97
2020-11-30,10007,143.03
2020-12-07,10007,228.85
2020-12-14,10007,157.34
2020-12-21,10007,257.46
2020-12-28,10007,257.46
2021-01-04,10007,243.15
2021-01-11,10007,386.19
2021-01-18,10007,228.85
2021-01-25,10007,371.88
2021-02-01,10007,271.76
2021-02-08,10007,400.49
2021-02-15,10007,200.24
2021-02-22,10007,214.55
2021-03-01,10007,171.64
2021-03-08,10007,257.46
2021-03-15,10007,414.79
2021-03-22,10007,514.91
2021-03-29,10007,271.76
2021-04-05,10007,257.46
2021-04-12,10007,171.64
2021-04-19,10007,157.34
2021-04-26,10007,85.82
2021-05-03,10007,57.21
2021-05-10,10007,14.3
2021-05-17,10007,0.0
2021-05-24,10007,0.0
2021-05-31,10007,0.0
2021-06-07,10007,0.0
2021-06-14,10007,0.0
2021-06-21,10007,14.3
2021-06-28,10007,0.0
2021-07-05,10007,0.0
2021-07-12,10007,28.61
2021-07-19,10007,71.52
2021-07-26,10007,85.82
2021-08-02,10007,200.24
2021-08-09,10007,71.52
2021-08-16,10007,185.94
2021-08-23,10007,114.43
2021-08-30,10007,214.55
2021-09-06,10007,143.03
2021-09-13,10007,214.55
2021-09-20,10007,214.55
2021-09-27,10007,185.94
2021-10-04,10007,85.82
2021-10-11,10007,114.43
2021-10-18,10007,100.12
2021-10-25,10007,128.73
2021-11-01,10007,0.0
2020-08-10,10009,19.25
2020-08-17,10009,8.75
2020-08-24,10009,17.5
2020-08-31,10009,12.25
2020-09-07,10009,14.0
2020-09-14,10009,41.99
2020-09-21,10009,38.49
2020-09-28,10009,33.25
2020-10-05,10009,15.75
2020-10-12,10009,28.0
2020-10-19,10009,50.74
2020-10-26,10009,38.49
2020-11-02,10009,59.49
2020-11-09,10009,82.24
2020-11-16,10009,174.97
2020-11-23,10009,188.97
2020-11-30,10009,206.47
2020-12-07,10009,192.47
2020-12-14,10009,230.97
2020-12-21,10009,257.21
2020-12-28,10009,213.47
2021-01-04,10009,257.21
2021-01-11,10009,369.2
2021-01-18,10009,281.71
2021-01-25,10009,335.95
2021-02-01,10009,360.45
2021-02-08,10009,306.21
2021-02-15,10009,348.2
2021-02-22,10009,321.95
2021-03-01,10009,297.46
2021-03-08,10009,306.21
2021-03-15,10009,243.21
2021-03-22,10009,290.46
2021-03-29,10009,376.2
2021-04-05,10009,320.2
2021-04-12,10009,258.96
2021-04-19,10009,202.97
2021-04-26,10009,150.48
2021-05-03,10009,71.74
2021-05-10,10009,45.49
2021-05-17,10009,26.25
2021-05-24,10009,36.74
2021-05-31,10009,15.75
2021-06-07,10009,8.75
2021-06-14,10009,17.5
2021-06-21,10009,10.5
2021-06-28,10009,17.5
2021-07-05,10009,40.24
2021-07-12,10009,24.5
2021-07-19,10009,78.74
2021-07-26,10009,136.48
2021-08-02,10009,185.47
2021-08-09,10009,201.22
2021-08-16,10009,180.22
2021-08-23,10009,167.98
2021-08-30,10009,183.72
2021-09-06,10009,164.48
2021-09-13,10009,162.73
2021-09-20,10009,204.72
2021-09-27,10009,129.48
2021-10-04,10009,115.48
2021-10-11,10009,134.73
2021-10-18,10009,108.48
2021-10-25,10009,83.99
2021-11-01,10009,1.75
2020-08-10,10010,20.99
2020-08-17,10010,38.98
2020-08-24,10010,20.99
2020-08-31,10010,26.98
2020-09-07,10010,14.99
2020-09-14,10010,23.99
2020-09-21,10010,17.99
2020-09-28,10010,17.99
2020-10-05,10010,26.98
2020-10-12,10010,35.98
2020-10-19,10010,41.98
2020-10-26,10010,44.97
2020-11-02,10010,62.96
2020-11-09,10010,89.95
2020-11-16,10010,125.93
2020-11-23,10010,170.9
2020-11-30,10010,149.91
2020-12-07,10010,155.91
2020-12-14,10010,158.91
2020-12-21,10010,206.88
2020-12-28,10010,185.89
2021-01-04,10010,233.86
2021-01-11,10010,329.81
2021-01-18,10010,326.81
2021-01-25,10010,305.82
2021-02-01,10010,272.84
2021-02-08,10010,185.89
2021-02-15,10010,173.9
2021-02-22,10010,173.9
2021-03-01,10010,170.9
2021-03-08,10010,194.89
2021-03-15,10010,263.84
2021-03-22,10010,245.85
2021-03-29,10010,230.86
2021-04-05,10010,233.86
2021-04-12,10010,122.93
2021-04-19,10010,125.93
2021-04-26,10010,92.95
2021-05-03,10010,86.95
2021-05-10,10010,50.97
2021-05-17,10010,14.99
2021-05-24,10010,3.0
2021-05-31,10010,20.99
2021-06-07,10010,17.99
2021-06-14,10010,6.0
2021-06-21,10010,20.99
2021-06-28,10010,23.99
2021-07-05,10010,32.98
2021-07-12,10010,29.98
2021-07-19,10010,50.97
2021-07-26,10010,74.96
2021-08-02,10010,104.94
2021-08-09,10010,155.91
2021-08-16,10010,167.9
2021-08-23,10010,176.9
2021-08-30,10010,137.92
2021-09-06,10010,104.94
2021-09-13,10010,155.91
2021-09-20,10010,158.91
2021-09-27,10010,125.93
2021-10-04,10010,140.92
2021-10-11,10010,98.94
2021-10-18,10010,98.94
2021-10-25,10010,62.96
2021-11-01,10010,8.99
2020-08-10,10011,10.05
2020-08-17,10011,12.06
2020-08-24,10011,26.13
2020-08-31,10011,14.07
2020-09-07,10011,22.11
2020-09-14,10011,16.08
2020-09-21,10011,24.12
2020-09-28,10011,34.17
2020-10-05,10011,28.14
2020-10-12,10011,30.15
2020-10-19,10011,52.27
2020-10-26,10011,84.43
2020-11-02,10011,74.38
2020-11-09,10011,128.65
2020-11-16,10011,166.85
2020-11-23,10011,142.73
2020-11-30,10011,162.83
2020-12-07,10011,182.93
2020-12-14,10011,201.02
2020-12-21,10011,176.9
2020-12-28,10011,199.01
2021-01-04,10011,188.96
2021-01-11,10011,303.54
2021-01-18,10011,295.5
2021-01-25,10011,237.21
2021-02-01,10011,241.23
2021-02-08,10011,221.12
2021-02-15,10011,229.16
2021-02-22,10011,197.0
2021-03-01,10011,227.15
2021-03-08,10011,227.15
2021-03-15,10011,229.16
2021-03-22,10011,203.03
2021-03-29,10011,303.54
2021-04-05,10011,251.28
2021-04-12,10011,182.93
2021-04-19,10011,132.67
2021-04-26,10011,68.35
2021-05-03,10011,34.17
2021-05-10,10011,36.18
2021-05-17,10011,22.11
2021-05-24,10011,26.13
2021-05-31,10011,6.03
2021-06-07,10011,12.06
2021-06-14,10011,12.06
2021-06-21,10011,10.05
2021-06-28,10011,18.09
2021-07-05,10011,28.14
2021-07-12,10011,36.18
2021-07-19,10011,100.51
2021-07-26,10011,162.83
2021-08-02,10011,174.89
2021-08-09,10011,223.13
2021-08-16,10011,184.94
2021-08-23,10011,207.05
2021-08-30,10011,168.86
2021-09-06,10011,146.75
2021-09-13,10011,211.07
2021-09-20,10011,199.01
2021-09-27,10011,168.86
2021-10-04,10011,148.76
2021-10-11,10011,110.56
2021-10-18,10011,106.54
2021-10-25,10011,52.27
2021-11-01,10011,0.0
2020-08-10,10012,38.87
2020-08-17,10012,25.92
2020-08-24,10012,8.64
2020-08-31,10012,17.28
2020-09-07,10012,30.23
2020-09-14,10012,43.19
2020-09-21,10012,51.83
2020-09-28,10012,64.79
2020-10-05,10012,56.15
2020-10-12,10012,69.11
2020-10-19,10012,73.43
2020-10-26,10012,60.47
2020-11-02,10012,138.22
2020-11-09,10012,138.22
2020-11-16,10012,142.54
2020-11-23,10012,181.41
2020-11-30,10012,190.05
2020-12-07,10012,203.01
2020-12-14,10012,185.73
2020-12-21,10012,211.64
2020-12-28,10012,203.01
2021-01-04,10012,151.17
2021-01-11,10012,289.39
2021-01-18,10012,406.01
2021-01-25,10012,384.41
2021-02-01,10012,323.95
2021-02-08,10012,241.88
2021-02-15,10012,233.24
2021-02-22,10012,198.69
2021-03-01,10012,224.6
2021-03-08,10012,198.69
2021-03-15,10012,241.88
2021-03-22,10012,319.63
2021-03-29,10012,388.73
2021-04-05,10012,276.43
2021-04-12,10012,203.01
2021-04-19,10012,224.6
2021-04-26,10012,69.11
2021-05-03,10012,77.75
2021-05-10,10012,73.43
2021-05-17,10012,17.28
2021-05-24,10012,30.23
2021-05-31,10012,4.32
2021-06-07,10012,4.32
2021-06-14,10012,8.64
2021-06-21,10012,4.32
2021-06-28,10012,4.32
2021-07-05,10012,8.64
2021-07-12,10012,51.83
2021-07-19,10012,82.07
2021-07-26,10012,120.94
2021-08-02,10012,198.69
2021-08-09,10012,220.28
2021-08-16,10012,146.86
2021-08-23,10012,142.54
2021-08-30,10012,120.94
2021-09-06,10012,129.58
2021-09-13,10012,207.32
2021-09-20,10012,211.64
2021-09-27,10012,146.86
2021-10-04,10012,120.94
2021-10-11,10012,73.43
2021-10-18,10012,129.58
2021-10-25,10012,90.7
2021-11-01,10012,4.32
2020-08-10,10013,20.82
2020-08-17,10013,17.35
2020-08-24,10013,6.94
2020-08-31,10013,6.94
2020-09-07,10013,13.88
2020-09-14,10013,31.23
2020-09-21,10013,20.82
2020-09-28,10013,38.17
2020-10-05,10013,31.23
2020-10-12,10013,13.88
2020-10-19,10013,24.29
2020-10-26,10013,41.64
2020-11-02,10013,48.58
2020-11-09,10013,83.28
2020-11-16,10013,114.51
2020-11-23,10013,142.27
2020-11-30,10013,197.79
2020-12-07,10013,222.08
2020-12-14,10013,180.44
2020-12-21,10013,260.25
2020-12-28,10013,253.31
2021-01-04,10013,263.72
2021-01-11,10013,353.93
2021-01-18,10013,395.57
2021-01-25,10013,326.18
2021-02-01,10013,367.81
2021-02-08,10013,360.87
2021-02-15,10013,277.6
2021-02-22,10013,211.67
2021-03-01,10013,260.25
2021-03-08,10013,253.31
2021-03-15,10013,242.9
2021-03-22,10013,270.66
2021-03-29,10013,291.48
2021-04-05,10013,267.19
2021-04-12,10013,284.54
2021-04-19,10013,128.39
2021-04-26,10013,72.87
2021-05-03,10013,55.52
2021-05-10,10013,48.58
2021-05-17,10013,31.23
2021-05-24,10013,20.82
2021-05-31,10013,10.41
2021-06-07,10013,10.41
2021-06-14,10013,10.41
2021-06-21,10013,3.47
2021-06-28,10013,6.94
2021-07-05,10013,17.35
2021-07-12,10013,55.52
2021-07-19,10013,48.58
2021-07-26,10013,131.86
2021-08-02,10013,124.92
2021-08-09,10013,176.97
2021-08-16,10013,131.86
2021-08-23,10013,107.57
2021-08-30,10013,163.09
2021-09-06,10013,135.33
2021-09-13,10013,121.45
2021-09-20,10013,156.15
2021-09-27,10013,107.57
2021-10-04,10013,90.22
2021-10-11,10013,104.1
2021-10-18,10013,111.04
2021-10-25,10013,76.34
2021-11-01,10013,3.47
2020-08-10,10014,3.3
2020-08-17,10014,6.59
2020-08-24,10014,13.19
2020-08-31,10014,13.19
2020-09-07,10014,3.3
2020-09-14,10014,23.07
2020-09-21,10014,39.56
2020-09-28,10014,52.74
2020-10-05,10014,36.26
2020-10-12,10014,46.15
2020-10-19,10014,59.34
2020-10-26,10014,69.22
2020-11-02,10014,72.52
2020-11-09,10014,161.52
2020-11-16,10014,158.23
2020-11-23,10014,247.23
2020-11-30,10014,125.26
2020-12-07,10014,174.71
2020-12-14,10014,184.6
2020-12-21,10014,201.08
2020-12-28,10014,141.75
2021-01-04,10014,191.19
2021-01-11,10014,286.79
2021-01-18,10014,283.49
2021-01-25,10014,234.04
2021-02-01,10014,240.64
2021-02-08,10014,191.19
2021-02-15,10014,234.04
2021-02-22,10014,207.67
2021-03-01,10014,240.64
2021-03-08,10014,250.53
2021-03-15,10014,217.56
2021-03-22,10014,273.6
2021-03-29,10014,349.42
2021-04-05,10014,267.01
2021-04-12,10014,128.56
2021-04-19,10014,141.75
2021-04-26,10014,85.71
2021-05-03,10014,52.74
2021-05-10,10014,29.67
2021-05-17,10014,9.89
2021-05-24,10014,26.37
2021-05-31,10014,6.59
2021-06-07,10014,9.89
2021-06-14,10014,29.67
2021-06-21,10014,19.78
2021-06-28,10014,13.19
2021-07-05,10014,26.37
2021-07-12,10014,36.26
2021-07-19,10014,92.3
2021-07-26,10014,118.67
2021-08-02,10014,151.63
2021-08-09,10014,220.86
2021-08-16,10014,154.93
2021-08-23,10014,210.97
2021-08-30,10014,184.6
2021-09-06,10014,178.01
2021-09-13,10014,184.6
2021-09-20,10014,257.12
2021-09-27,10014,201.08
2021-10-04,10014,141.75
2021-10-11,10014,131.86
2021-10-18,10014,108.78
2021-10-25,10014,59.34
2021-11-01,10014,6.59
2020-08-10,10016,19.64
2020-08-17,10016,15.71
2020-08-24,10016,21.61
2020-08-31,10016,29.46
2020-09-07,10016,15.71
2020-09-14,10016,21.61
2020-09-21,10016,35.36
2020-09-28,10016,51.07
2020-10-05,10016,41.25
2020-10-12,10016,53.03
2020-10-19,10016,37.32
2020-10-26,10016,58.93
2020-11-02,10016,58.93
2020-11-09,10016,88.39
2020-11-16,10016,190.52
2020-11-23,10016,231.77
2020-11-30,10016,233.74
2020-12-07,10016,227.84
2020-12-14,10016,300.52
2020-12-21,10016,314.27
2020-12-28,10016,196.42
2021-01-04,10016,267.13
2021-01-11,10016,479.26
2021-01-18,10016,349.62
2021-01-25,10016,298.55
2021-02-01,10016,259.27
2021-02-08,10016,219.99
2021-02-15,10016,271.06
2021-02-22,10016,249.45
2021-03-01,10016,237.66
2021-03-08,10016,229.81
2021-03-15,10016,271.06
2021-03-22,10016,298.55
2021-03-29,10016,363.37
2021-04-05,10016,292.66
2021-04-12,10016,180.7
2021-04-19,10016,176.78
2021-04-26,10016,76.6
2021-05-03,10016,60.89
2021-05-10,10016,35.36
2021-05-17,10016,17.68
2021-05-24,10016,21.61
2021-05-31,10016,9.82
2021-06-07,10016,5.89
2021-06-14,10016,19.64
2021-06-21,10016,13.75
2021-06-28,10016,11.79
2021-07-05,10016,31.43
2021-07-12,10016,45.18
2021-07-19,10016,74.64
2021-07-26,10016,123.74
2021-08-02,10016,164.99
2021-08-09,10016,219.99
2021-08-16,10016,200.35
2021-08-23,10016,196.42
2021-08-30,10016,208.2
2021-09-06,10016,221.95
2021-09-13,10016,202.31
2021-09-20,10016,178.74
2021-09-27,10016,182.67
2021-10-04,10016,127.67
2021-10-11,10016,90.35
2021-10-18,10016,127.67
2021-10-25,10016,68.75
2021-11-01,10016,7.86
2020-08-10,10017,6.4
2020-08-17,10017,0.0
2020-08-24,10017,12.81
2020-08-31,10017,12.81
2020-09-07,10017,0.0
2020-09-14,10017,0.0
2020-09-21,10017,12.81
2020-09-28,10017,44.83
2020-10-05,10017,25.62
2020-10-12,10017,25.62
2020-10-19,10017,38.43
2020-10-26,10017,64.05
2020-11-02,10017,108.88
2020-11-09,10017,147.31
2020-11-16,10017,185.74
2020-11-23,10017,211.36
2020-11-30,10017,140.91
2020-12-07,10017,179.33
2020-12-14,10017,192.14
2020-12-21,10017,345.86
2020-12-28,10017,236.98
2021-01-04,10017,288.22
2021-01-11,10017,397.1
2021-01-18,10017,301.03
2021-01-25,10017,275.41
2021-02-01,10017,377.88
2021-02-08,10017,172.93
2021-02-15,10017,198.55
2021-02-22,10017,185.74
2021-03-01,10017,236.98
2021-03-08,10017,211.36
2021-03-15,10017,230.57
2021-03-22,10017,217.76
2021-03-29,10017,294.62
2021-04-05,10017,281.81
2021-04-12,10017,147.31
2021-04-19,10017,166.53
2021-04-26,10017,57.64
2021-05-03,10017,57.64
2021-05-10,10017,44.83
2021-05-17,10017,25.62
2021-05-24,10017,32.02
2021-05-31,10017,6.4
2021-06-07,10017,12.81
2021-06-14,10017,6.4
2021-06-21,10017,32.02
2021-06-28,10017,12.81
2021-07-05,10017,32.02
2021-07-12,10017,44.83
2021-07-19,10017,76.86
2021-07-26,10017,140.91
2021-08-02,10017,128.1
2021-08-09,10017,185.74
2021-08-16,10017,224.17
2021-08-23,10017,153.72
2021-08-30,10017,262.6
2021-09-06,10017,140.91
2021-09-13,10017,89.67
2021-09-20,10017,166.53
2021-09-27,10017,153.72
2021-10-04,10017,115.29
2021-10-11,10017,147.31
2021-10-18,10017,96.07
2021-10-25,10017,57.64
2021-11-01,10017,6.4
2020-08-10,10018,8.48
2020-08-17,10018,8.48
2020-08-24,10018,8.48
2020-08-31,10018,0.0
2020-09-07,10018,0.0
2020-09-14,10018,33.93
2020-09-21,10018,76.33
2020-09-28,10018,59.37
2020-10-05,10018,50.89
2020-10-12,10018,50.89
2020-10-19,10018,8.48
2020-10-26,10018,50.89
2020-11-02,10018,76.33
2020-11-09,10018,42.41
2020-11-16,10018,101.78
2020-11-23,10018,144.18
2020-11-30,10018,203.55
2020-12-07,10018,144.18
2020-12-14,10018,203.55
2020-12-21,10018,212.03
2020-12-28,10018,195.07
2021-01-04,10018,237.48
2021-01-11,10018,373.18
